"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"343","worked",3,11,4,7,2,3
"344","academy",2,0,0,1,0,0
"345","adding",2,0,1,4,0,1
"346","admire",2,0,0,0,0,0
"347","affect",2,1,1,1,0,5
"348","afraid",2,0,1,0,0,0
"349","al",2,1,7,3,2,3
"350","algebra",2,0,0,0,0,0
"351","ambassador",2,0,1,0,3,0
"352","annual",2,3,3,3,0,10
"353","assaulted",2,0,0,0,1,0
"354","athlete",2,0,0,0,0,0
"355","barrow",2,0,1,0,1,0
"356","bathroom",2,1,0,0,3,0
"357","begich",2,1,0,0,0,0
"358","bidding",2,0,0,0,0,0
"359","billionaire",2,3,5,0,0,0
"360","blamed",2,0,0,0,0,0
"361","blocking",2,0,1,0,0,0
"362","boardwalk",2,0,0,0,0,0
"363","boccieri",2,0,0,0,1,0
"364","body",2,4,0,0,2,2
"365","bond",2,4,13,1,0,1
"366","bowle",2,0,0,0,0,0
"367","broke",2,7,2,2,3,4
"368","building",2,14,8,3,0,5
"369","buse",2,0,1,1,0,1
"370","canceled",2,0,0,1,0,0
"371","celebritie",2,0,0,0,0,0
"372","century",2,2,2,6,0,3
"373","ceo",2,2,3,7,1,3
"374","champion",2,0,1,0,0,0
"375","church",2,3,0,1,1,1
"376","circumstance",2,0,3,0,0,0
"377","citation",2,0,1,2,0,0
"378","complicated",2,0,1,0,0,0
"379","considering",2,0,0,0,3,0
"380","cookie",2,0,0,0,0,0
"381","daugherty",2,1,0,0,0,0
"382","de",2,2,1,0,1,0
"383","deleted",2,0,1,0,3,0
"384","described",2,0,0,0,0,1
"385","disastrou",2,0,1,0,0,0
"386","discovering",2,0,0,0,0,0
"387","discussing",2,0,0,0,0,0
"388","ditch",2,0,0,0,0,0
"389","diversity",2,0,0,0,0,0
"390","domestic",2,5,6,7,4,11
"391","early",2,4,4,8,3,7
"392","earner",2,2,0,1,0,5
"393","edition",2,0,0,0,0,0
"394","enforce",2,2,4,0,0,0
"395","enjoyed",2,0,0,0,0,0
"396","enough",2,3,6,8,1,11
"397","equal",2,5,3,8,1,3
"398","equally",2,0,0,0,0,0
"399","eric",2,4,8,2,2,1
"400","essentially",2,5,1,2,0,1
"401","exactly",2,4,1,0,0,0
"402","exempting",2,0,0,0,0,0
"403","expire",2,3,0,0,0,0
"404","extortion",2,0,0,0,0,0
"405","extremism",2,0,0,0,0,0
"406","faced",2,1,4,1,0,0
"407","fetu",2,0,0,0,0,0
"408","fifty",2,2,0,4,0,0
"409","fire",2,2,5,10,7,6
"410","firm",2,1,4,1,0,1
"411","fleeing",2,0,0,0,0,1
"412","future",2,3,8,2,0,2
"413","generated",2,0,4,0,0,1
"414","guardsmen",2,0,0,0,0,0
"415","happines",2,0,0,0,0,0
"416","hard",2,4,5,3,1,1
"417","hezbollah",2,0,0,0,0,0
"418","historic",2,1,6,0,0,4
"419","howard",2,0,0,0,0,0
"420","image",2,0,0,0,1,0
"421","implemented",2,0,0,0,0,1
"422","instability",2,0,0,0,0,0
"423","instituting",2,0,0,0,0,0
"424","interview",2,5,0,3,0,4
"425","justified",2,0,0,1,0,0
"426","juvenile",2,0,0,0,0,0
"427","kindergarten",2,0,0,2,0,0
"428","late",2,2,1,1,1,0
"429","lawyer",2,1,0,6,2,5
"430","legislative",2,7,1,4,0,1
"431","liberia",2,0,0,0,0,0
"432","limousine",2,0,0,0,0,0
"433","lowering",2,0,0,0,0,0
"434","machine",2,0,0,5,2,1
"435","manufacturing",2,1,11,5,0,2
"436","mas",2,3,9,2,1,3
"437","maxed",2,1,0,0,0,0
"438","mcauliffe",2,4,0,0,0,1
"439","mclane",2,0,0,0,0,0
"440","mentioned",2,0,0,0,0,1
"441","midnight",2,0,0,0,0,1
"442","mill",2,1,0,0,0,3
"443","minority",2,1,5,1,0,1
"444","minute",2,0,2,5,0,2
"445","moratorium",2,1,0,0,0,0
"446","mortality",2,0,6,1,0,2
"447","movement",2,1,0,0,0,0
"448","nationally",2,0,7,7,0,0
"449","nonpartisan",2,0,1,0,0,0
"450","oklahoma",2,1,0,0,0,0
"451","operating",2,0,4,0,0,1
"452","oppose",2,5,9,4,0,5
"453","other",2,2,2,0,0,2
"454","outspent",2,0,0,0,1,0
"455","oversea",2,6,7,0,1,3
"456","paperback",2,0,0,0,0,0
"457","parrish",2,0,0,0,0,0
"458","participating",2,0,0,0,0,0
"459","pat",2,2,3,1,1,1
"460","pen",2,0,0,0,0,1
"461","period",2,1,4,7,0,2
"462","phone",2,3,2,7,1,4
"463","pinella",2,3,0,0,0,0
"464","prep",2,0,1,0,0,0
"465","prepared",2,0,0,0,1,0
"466","prince",2,1,0,0,0,0
"467","prohibiting",2,0,0,0,0,0
"468","protester",2,3,1,0,6,2
"469","pupil",2,0,2,4,0,1
"470","raid",2,1,0,1,2,0
"471","raimondo",2,0,1,0,0,0
"472","randi",2,1,0,0,0,0
"473","rarer",2,0,0,0,0,0
"474","re",2,3,4,3,1,4
"475","represented",2,0,0,1,0,0
"476","reuse",2,0,0,0,0,0
"477","rich",2,2,1,7,0,2
"478","rid",2,2,1,0,2,4
"479","ride",2,0,3,2,1,1
"480","saysthe",2,0,0,0,0,0
"481","screwdriver",2,0,0,0,0,0
"482","september",2,0,0,2,0,0
"483","shade",2,1,0,0,0,0
"484","she",2,4,0,1,2,0
"485","showed",2,4,1,0,1,0
"486","sidewalk",2,1,0,0,0,0
"487","silberkrau",2,0,0,0,0,0
"488","sotomayor",2,2,5,1,0,1
"489","speech",2,8,1,1,0,1
"490","stopped",2,1,8,3,0,5
"491","strangulation",2,0,0,0,0,0
"492","takeover",2,3,0,0,4,1
"493","talk",2,5,1,2,2,2
"494","targeting",2,0,1,0,0,0
"495","taxed",2,5,2,1,0,0
"496","toll",2,1,0,3,0,4
"497","toy",2,0,1,0,0,0
"498","treat",2,1,2,0,0,0
"499","trusted",2,0,0,0,0,1
"500","try",2,1,2,3,0,0
"501","udall",2,0,0,0,0,0
"502","unconstitutional",2,3,0,1,0,1
"503","uninsured",2,1,3,4,1,8
"504","upgrade",2,0,0,0,0,0
"505","urged",2,0,0,0,0,0
"506","warm",2,0,0,0,0,0
"507","watt",2,0,0,0,0,1
"508","weakened",2,0,0,0,0,0
"509","wealth",2,2,3,6,0,8
"510","weinstein",2,0,0,0,0,0
"511","wisconsinite",2,5,0,1,0,0
"512","woman",2,5,4,5,1,9
"513","yorker",2,0,0,0,0,0
"514","abc",1,0,0,0,0,3
"515","abolish",1,3,1,0,0,1
"516","abolishing",1,3,0,0,0,0
"517","abroad",1,0,0,0,0,0
"518","absence",1,0,0,0,0,0
"519","absorb",1,0,0,0,0,0
"520","absorbed",1,0,0,0,0,0
"521","abuse",1,3,1,1,0,6
"522","acalifornia",1,0,0,0,0,0
"523","acceptance",1,0,0,0,0,0
"524","acceptingforeign",1,0,0,0,0,0
"525","accessed",1,0,0,0,0,0
"526","accommodation",1,0,0,0,0,0
"527","accumulate",1,0,0,0,0,0
"528","acknowledging",1,0,0,0,0,0
"529","acorn",1,3,1,0,0,0
"530","adjusted",1,0,4,2,0,0
"531","administer",1,0,0,0,0,0
"532","admission",1,0,0,2,0,0
"533","adulteryand",1,0,0,0,0,0
"534","advance",1,2,0,1,0,0
"535","advisory",1,1,0,0,3,0
"536","affairshealth",1,0,0,0,0,0
"537","affirmed.so",1,0,0,0,0,0
"538","affluent",1,0,0,0,0,0
"539","afford",1,2,2,4,1,0
"540","africa",1,4,1,8,0,4
"541","afterward",1,0,0,0,0,0
"542","ag",1,0,0,1,0,0
"543","agricultural",1,0,0,0,0,2
"544","aipac",1,0,0,0,0,0
"545","airway",1,0,0,0,0,0
"546","alameel",1,0,0,0,0,0
"547","algeria",1,0,0,0,0,0
"548","alonewill",1,0,0,0,0,0
"549","altogether",1,0,0,0,0,0
"550","alwaleed",1,0,0,0,0,0
"551","amidst",1,0,0,0,0,0
"552","amounted",1,0,0,0,0,0
"553","ample",1,0,1,0,0,0
"554","analysi",1,0,3,0,0,0
"555","ancient",1,0,0,0,0,0
"556","andrubio",1,0,0,0,0,0
"557","animmigrant",1,0,0,0,0,0
"558","annuity",1,0,0,0,0,0
"559","answer",1,1,1,3,3,0
"560","anticipation",1,0,0,0,0,0
"561","anyone.but",1,0,0,0,0,0
"562","apology",1,0,0,0,3,0
"563","archibong",1,0,0,0,0,0
"564","areunwilling",1,0,0,0,0,0
"565","arriving",1,0,0,0,0,0
"566","artificially",1,0,0,0,0,0
"567","askedthedivision",1,0,0,0,0,0
"568","assassinated",1,0,0,0,0,0
"569","assessed",1,0,0,0,0,0
"570","asst",1,0,0,0,0,0
"571","attend",1,0,1,5,1,3
"572","attending",1,0,0,0,0,0
"573","austinincluding",1,0,0,0,0,0
"574","averaged",1,2,0,0,0,0
"575","avoid",1,2,4,1,1,2
"576","awho",1,0,0,0,0,0
"577","babylonian",1,0,0,0,0,0
"578","ballestero",1,0,0,0,0,0
"579","bargained",1,0,0,0,0,0
"580","basra",1,0,0,0,0,0
"581","battery",1,0,0,0,0,0
"582","beard",1,0,0,0,0,0
"583","beenon",1,0,0,0,0,0
"584","begging",1,2,0,0,0,0
"585","ben",1,1,1,0,0,0
"586","beneath",1,0,0,0,0,0
"587","beneficiary",1,0,0,0,0,0
"588","bennett",1,0,0,0,0,0
"589","berkeley",1,0,0,0,0,0
"590","betterway",1,0,0,0,0,0
"591","beyond",1,0,3,1,0,0
"592","bigger",1,1,1,1,1,5
"593","billed",1,0,0,0,0,0
"594","black",1,16,19,7,5,6
"595","blackstone",1,0,0,0,0,0
"596","blasio",1,0,0,0,0,0
"597","blondwomen",1,0,0,0,0,0
"598","blowing",1,0,0,0,0,0
"599","bonditold",1,0,0,0,0,0
"600","bosnia",1,0,0,0,0,0
"601","boundarie",1,0,0,0,0,0
"602","branchesof",1,0,0,0,0,0
"603","brexit",1,0,0,0,0,0
"604","brilliant",1,0,0,0,0,0
"605","brochure",1,0,0,0,0,0
"606","brock",1,0,0,0,0,0
"607","bubble",1,0,0,0,0,0
"608","bucyru",1,0,0,0,0,0
"609","budgetamendment",1,0,0,0,0,0
"610","bullying",1,0,0,0,0,0
"611","burdensome",1,0,0,0,0,0
"612","burst",1,0,0,0,0,0
"613","bushe",1,0,0,0,0,0
"614","businessmen",1,0,0,0,0,0
"615","buzzer",1,0,0,0,0,0
"616","c",1,0,0,0,0,1
"617","cadet",1,0,0,0,0,0
"618","cage",1,0,0,0,0,0
"619","cahoot",1,0,0,0,0,0
"620","calendar",1,0,0,0,0,0
"621","calligrapher",1,0,0,0,0,0
"622","camilo",1,0,0,0,0,0
"623","candidatejason",1,0,0,0,0,0
"624","candidateterri",1,0,0,0,0,0
"625","cannon",1,0,0,0,0,2
"626","cantera",1,0,0,0,0,0
"627","capabilitie",1,0,0,0,0,0
"628","carve",1,0,0,0,0,0
"629","carved",1,0,0,0,0,0
"630","cassidy",1,0,0,0,0,0
"631","casting",1,0,0,0,0,0
"632","catholic",1,0,0,2,0,0
"633","cathy",1,0,0,0,0,0
"634","causing",1,2,0,0,1,0
"635","cbd",1,0,0,0,0,0
"636","ceiling",1,3,1,5,0,6
"637","celebrate",1,1,0,1,1,0
"638","centerpiece",1,0,0,0,0,0
"639","ceremony",1,0,0,0,0,0
"640","challenger",1,2,2,0,0,4
"641","chamber",1,2,2,0,0,4
"642","childcare",1,0,0,0,0,0
"643","cicilline",1,6,0,2,1,2
"644","ciudad",1,0,0,0,0,0
"645","clarke",1,0,0,2,0,0
"646","clause",1,0,0,0,0,0
"647","clothing",1,0,3,0,0,0
"648","cnbc",1,2,0,0,0,0
"649","coache",1,0,0,0,0,0
"650","coalition",1,0,0,2,0,0
"651","collectingsocial",1,0,0,0,0,0
"652","color",1,1,2,1,0,1
"653","colorado",1,4,6,2,0,0
"654","combatant",1,0,0,0,0,0
"655","cometh",1,0,0,0,0,0
"656","committed",1,0,5,3,1,1
"657","compas",1,0,0,0,0,0
"658","compensation",1,0,0,0,1,4
"659","comply",1,0,0,0,0,1
"660","compound",1,0,0,0,0,0
"661","compulsory",1,0,0,0,0,0
"662","conceded",1,0,0,0,0,0
"663","confidentiality",1,0,0,0,0,0
"664","confirm",1,1,1,0,1,0
"665","confirming",1,0,0,0,0,0
"666","consecutive",1,4,2,1,0,5
"667","consent",1,0,3,0,0,0
"668","constantly",1,0,0,0,0,0
"669","contracting",1,0,0,0,0,0
"670","contributing",1,0,2,0,0,0
"671","convene",1,0,0,0,0,0
"672","cool",1,0,0,0,0,0
"673","cooper",1,0,1,0,0,0
"674","coordinator",1,0,0,0,0,0
"675","corn",1,1,2,0,0,0
"676","cory",1,0,3,0,1,0
"677","councilman",1,0,0,0,0,0
"678","counselor",1,0,0,0,0,0
"679","count",1,1,2,5,1,3
"680","countering",1,0,0,0,0,0
"681","countie",1,3,0,6,0,8
"682","courtesie",1,0,0,0,0,0
"683","courtroom",1,0,0,0,0,0
"684","cracking",1,0,0,0,0,2
"685","craigslist",1,0,0,0,0,0
"686","cramming",1,0,0,0,0,0
"687","crashed",1,0,0,0,0,0
"688","creek",1,0,0,0,0,0
"689","curbelo",1,2,0,0,0,0
"690","cutoff",1,0,0,0,0,0
"691","cybersecurity",1,0,0,0,0,0
"692","d.c",1,3,6,3,2,5
"693","da",1,0,0,0,0,0
"694","dairie",1,0,0,0,0,0
"695","dating",1,0,1,3,0,0
"696","decide",1,3,1,0,1,0
"697","decline",1,2,3,3,0,1
"698","decree",1,0,0,0,0,0
"699","defied",1,0,0,0,0,0
"700","degrade",1,0,0,0,0,0
"701","degraded",1,0,0,0,0,0
"702","dekalb",1,0,1,5,0,1
"703","demonstrated",1,0,0,0,0,0
"704","denhamha",1,0,0,0,0,0
"705","denish",1,0,0,0,0,0
"706","depend",1,1,0,2,1,0
"707","deployment",1,0,0,0,0,0
"708","deport",1,2,2,1,0,0
"709","deportationsin",1,0,0,0,0,0
"710","deportedin",1,0,0,0,0,0
"711","dept",1,0,0,0,0,0
"712","deregulation",1,0,0,0,0,0
"713","derrick",1,0,0,0,0,0
"714","deserted",1,0,0,0,0,0
"715","desire",1,0,0,0,0,0
"716","desk",1,2,0,0,0,0
"717","despot",1,0,0,0,0,0
"718","destination",1,0,0,0,0,0
"719","destruction",1,0,0,0,0,2
"720","destructive",1,0,0,0,0,0
"721","dialogue",1,0,0,0,0,0
"722","dictionary",1,0,0,0,0,0
"723","differ",1,0,0,0,0,0
"724","disappeared",1,0,0,2,0,0
"725","discoverie",1,0,0,0,0,0
"726","disfigurement",1,0,0,0,0,0
"727","disgusting",1,0,0,0,0,0
"728","dishonest",1,2,0,0,0,0
"729","disputed",1,0,0,0,0,0
"730","disqualify",1,0,0,0,0,0
"731","disregarded",1,0,0,0,0,0
"732","divided",1,0,0,0,0,0
"733","dnr",1,0,0,0,0,0
"734","dobson",1,0,0,0,0,0
"735","donations.there",1,0,0,0,0,0
"736","drafted",1,0,0,0,0,0
"737","drawdown",1,0,0,0,0,0
"738","drink",1,0,5,0,1,1
"739","du",1,1,0,0,0,0
"740","dubai",1,0,0,0,0,0
"741","dunnam",1,0,0,0,0,0
"742","duvalier",1,0,0,0,0,0
"743","dwindled",1,0,0,0,0,0
"744","dynamic",1,0,0,0,0,0
"745","ease",1,0,0,0,0,0
"746","easiest",1,0,0,0,0,0
"747","ed",1,0,1,2,2,1
"748","editing",1,0,0,0,0,0
"749","electromagnetic",1,0,0,0,0,0
"750","electronically",1,0,0,0,0,0
"751","elyse",1,0,0,0,0,0
