"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"347","biden",6,2,4,2,1,1
"348","bring",6,6,12,6,2,4
"349","businesse",6,22,10,16,4,10
"350","career",6,3,7,5,0,1
"351","carolina",6,4,4,8,1,2
"352","carry",6,5,3,3,0,2
"353","cast",6,4,1,3,0,1
"354","cause",6,6,4,2,2,4
"355","cent",6,7,2,9,2,8
"356","citizen",6,17,8,18,8,8
"357","contract",6,2,3,5,0,2
"358","core",6,6,3,5,1,0
"359","creation",6,6,15,5,3,2
"360","cruz",6,5,3,2,6,4
"361","decade",6,5,17,20,1,13
"362","decision",6,9,7,3,2,2
"363","drop",6,5,7,2,1,2
"364","else",6,1,4,5,0,3
"365","farm",6,2,1,5,4,5
"366","fought",6,2,3,2,0,3
"367","given",6,4,10,10,6,3
"368","gone",6,6,20,8,1,8
"369","gotten",6,5,2,3,1,2
"370","hand",6,5,5,2,1,4
"371","he",6,5,13,4,3,5
"372","hike",6,5,2,3,3,1
"373","huge",6,1,5,3,2,1
"374","issue",6,6,11,9,2,8
"375","jeb",6,2,0,9,0,2
"376","jersey",6,17,9,16,2,18
"377","labor",6,9,2,8,1,4
"378","lake",6,4,2,4,2,1
"379","least",6,6,13,9,1,7
"380","legal",6,6,11,8,0,9
"381","legislature",6,11,6,6,1,12
"382","let",6,7,9,5,7,4
"383","liberal",6,6,8,1,3,1
"384","life",6,8,16,12,8,5
"385","list",6,2,4,2,1,3
"386","lobbyist",6,4,10,6,3,11
"387","look",6,8,10,7,4,5
"388","lose",6,10,9,5,6,3
"389","lot",6,5,10,8,3,8
"390","lowest",6,8,21,24,3,13
"391","marijuana",6,6,11,9,0,7
"392","massive",6,4,7,0,1,1
"393","murphy",6,4,0,2,1,0
"394","muslim",6,12,1,5,14,4
"395","offender",6,1,2,2,0,1
"396","ohio",6,17,23,26,14,22
"397","open",6,2,3,4,2,4
"398","opponent",6,10,7,2,4,4
"399","outside",6,7,3,2,0,0
"400","patrick",6,4,2,2,3,2
"401","population",6,8,16,14,4,15
"402","portman",6,3,3,3,0,0
"403","presidential",6,11,5,6,3,11
"404","pro",6,4,8,7,0,3
"405","protect",6,7,7,3,1,1
"406","reduced",6,5,9,3,0,4
"407","reduction",6,1,4,5,1,4
"408","repeal",6,4,1,4,0,2
"409","rus",6,5,2,1,0,2
"410","safety",6,3,5,4,1,0
"411","saudi",6,6,5,1,0,6
"412","shooting",6,5,11,2,4,2
"413","sink",6,2,3,5,0,0
"414","standard",6,3,10,6,0,2
"415","taking",6,3,10,12,1,3
"416","traffic",6,5,2,4,1,2
"417","voter",6,17,21,10,12,20
"418","well",6,12,4,2,3,10
"419","ability",5,3,1,4,0,0
"420","additional",5,2,6,5,0,2
"421","alex",5,2,3,5,0,1
"422","approved",5,5,3,2,0,2
"423","arabia",5,5,2,1,0,5
"424","around",5,2,7,10,4,3
"425","attacked",5,2,2,1,1,2
"426","balanced",5,5,6,5,0,1
"427","book",5,2,2,1,5,5
"428","brother",5,2,3,3,1,0
"429","brown",5,7,9,6,7,5
"430","bureaucrat",5,7,1,2,3,1
"431","cap",5,8,3,3,5,4
"432","card",5,1,0,2,2,2
"433","check",5,4,14,15,4,12
"434","christian",5,10,2,1,2,1
"435","claim",5,7,5,3,3,11
"436","collective",5,3,2,2,3,3
"437","commission",5,11,1,2,0,3
"438","convicted",5,1,3,3,0,4
"439","council",5,5,2,2,4,7
"440","cuccinelli",5,1,1,0,2,0
"441","delay",5,0,1,0,1,0
"442","easier",5,3,2,1,0,0
"443","either",5,2,3,3,3,4
"444","elected",5,5,12,7,3,12
"445","fact",5,10,15,5,7,13
"446","floridian",5,7,3,4,0,2
"447","food",5,4,10,14,10,10
"448","forcing",5,1,0,0,0,0
"449","global",5,8,2,4,2,6
"450","great",5,6,7,9,4,9
"451","gulf",5,1,6,2,2,0
"452","holding",5,3,1,1,3,0
"453","human",5,2,5,7,4,2
"454","id",5,5,3,5,2,6
"455","immediately",5,2,3,1,0,1
"456","include",5,10,13,4,5,2
"457","increasing",5,4,3,4,1,1
"458","key",5,0,2,0,1,3
"459","kid",5,11,16,7,2,13
"460","land",5,4,6,5,3,3
"461","lane",5,1,1,2,1,1
"462","low",5,4,12,10,1,5
"463","lower",5,6,14,13,1,7
"464","may",5,4,4,4,7,2
"465","mean",5,7,11,6,3,10
"466","mike",5,1,5,7,2,2
"467","minimum",5,9,14,22,1,9
"468","missouri",5,0,5,1,1,3
"469","modern",5,2,1,3,2,1
"470","mother",5,2,4,1,1,0
"471","nafta",5,3,2,0,0,0
"472","nancy",5,3,2,4,4,4
"473","nelson",5,3,2,0,1,3
"474","nuclear",5,16,9,11,2,10
"475","nursing",5,2,2,2,0,0
"476","organization",5,5,2,4,3,1
"477","package",5,2,4,2,0,1
"478","pelosi",5,4,2,3,4,3
"479","product",5,2,5,8,1,8
"480","rank",5,4,10,9,0,7
"481","rape",5,4,15,7,6,3
"482","research",5,6,3,11,0,0
"483","responsible",5,5,6,1,3,0
"484","result",5,9,13,10,2,2
"485","return",5,11,5,3,2,2
"486","rule",5,9,10,5,2,12
"487","russia",5,2,3,8,1,3
"488","sent",5,11,5,3,4,13
"489","served",5,5,1,2,0,5
"490","shut",5,2,8,1,3,2
"491","sign",5,6,6,3,5,1
"492","sold",5,1,3,4,3,2
"493","someone",5,0,3,4,1,6
"494","sponsored",5,5,1,3,5,4
"495","started",5,5,13,3,4,4
"496","ted",5,10,5,4,9,4
"497","terrorism",5,2,1,3,1,5
"498","told",5,11,6,6,4,2
"499","treatment",5,5,1,1,3,1
"500","violence",5,3,2,10,2,11
"501","wont",5,2,3,4,3,0
"502","ad",4,5,6,4,4,3
"503","add",4,2,6,3,1,3
"504","adult",4,1,5,3,0,6
"505","african",4,5,9,7,5,15
"506","agenda",4,1,5,0,3,0
"507","agent",4,2,4,0,0,1
"508","along",4,4,1,2,1,0
"509","also",4,6,6,11,2,10
"510","arkansa",4,1,1,1,1,1
"511","arrested",4,2,1,2,0,2
"512","background",4,3,9,8,1,11
"513","bad",4,3,1,2,3,0
"514","baldwin",4,4,1,4,0,0
"515","barrett",4,2,2,1,3,1
"516","become",4,6,2,9,4,2
"517","betty",4,2,0,0,1,0
"518","bp",4,0,4,3,1,0
"519","bruce",4,1,3,2,0,0
"520","build",4,8,5,6,1,4
"521","burke",4,3,0,2,0,1
"522","canada",4,0,2,1,0,1
"523","capital",4,9,3,4,2,2
"524","constitution",4,4,6,1,6,3
"525","constitutional",4,2,2,1,1,5
"526","corporation",4,3,10,8,0,6
"527","couldnt",4,5,2,6,0,2
"528","countrie",4,3,21,19,2,10
"529","davi",4,1,1,0,2,0
"530","disabled",4,1,0,3,1,0
"531","discrimination",4,4,0,1,0,1
"532","door",4,1,1,0,1,1
"533","drug",4,13,12,15,1,9
"534","due",4,5,9,11,5,5
"535","everybody",4,9,2,2,1,2
"536","facing",4,1,1,3,0,0
"537","faith",4,0,1,1,0,0
"538","father",4,0,4,0,2,2
"539","felon",4,4,1,4,0,0
"540","fix",4,4,2,2,1,0
"541","flip",4,1,4,3,1,6
"542","found",4,8,11,6,7,4
"543","full",4,3,11,6,3,9
"544","girl",4,4,5,2,0,0
"545","grant",4,2,3,8,1,4
"546","granted",4,1,0,0,0,2
"547","growing",4,3,4,7,0,4
"548","guard",4,4,2,5,0,1
"549","head",4,3,1,4,3,2
"550","international",4,7,5,4,4,1
"551","investment",4,5,8,2,1,3
"552","islamic",4,5,4,2,4,2
"553","jack",4,1,0,1,1,1
"554","jeff",4,5,3,2,0,2
"555","june",4,2,3,2,2,0
"556","k",4,4,7,4,1,1
"557","keystone",4,4,2,1,1,3
"558","known",4,0,2,2,0,3
"559","living",4,1,7,8,2,8
"560","love",4,1,0,1,1,0
"561","man",4,9,6,8,6,8
"562","management",4,3,0,2,2,1
"563","michigan",4,2,2,2,2,0
"564","murder",4,5,9,5,1,4
"565","nine",4,4,2,8,1,6
"566","non",4,7,2,7,4,5
"567","person",4,10,10,17,5,8
"568","popular",4,1,3,7,1,5
"569","prayer",4,3,1,0,3,1
"570","pre",4,2,4,4,1,2
"571","privatize",4,0,5,1,3,2
"572","providence",4,3,3,7,4,4
"573","reason",4,3,6,5,4,0
"574","release",4,2,2,1,1,1
"575","released",4,7,8,3,5,2
"576","religiou",4,1,3,0,2,3
"577","representative",4,7,2,5,0,12
"578","resident",4,7,6,5,5,11
"579","respect",4,0,1,1,0,0
"580","road",4,5,1,5,1,5
"581","ruled",4,0,2,0,0,1
"582","russian",4,0,1,2,1,1
"583","safe",4,0,3,2,1,2
"584","sandy",4,1,0,1,0,4
"585","save",4,10,6,10,2,9
"586","secretary",4,14,7,10,3,6
"587","seen",4,9,10,14,1,2
"588","sexual",4,4,5,2,1,1
"589","shot",4,2,4,6,0,1
"590","solution",4,1,1,2,1,4
"591","start",4,2,6,6,1,3
"592","step",4,3,4,4,0,0
"593","studie",4,5,3,3,0,0
"594","supply",4,1,1,4,0,1
"595","supporting",4,4,3,0,3,3
"596","sutton",4,1,0,0,1,0
"597","tammy",4,4,1,4,0,0
"598","target",4,2,1,0,0,1
"599","tell",4,7,5,1,4,3
"600","threat",4,6,2,2,2,1
"601","tonight",4,1,0,0,0,0
"602","tough",4,0,1,1,0,4
"603","trafficking",4,1,0,3,1,0
"604","trying",4,10,7,4,4,3
"605","typical",4,0,2,3,1,3
"606","university",4,4,11,13,5,10
"607","uranium",4,0,0,0,1,0
"608","virtually",4,3,1,3,1,6
"609","wendy",4,1,1,0,3,0
"610","west",4,5,6,5,0,2
"611","word",4,2,4,3,1,9
"612","workforce",4,1,7,3,0,1
"613","worst",4,5,12,14,1,7
"614","wouldnt",4,1,1,0,2,2
"615","young",4,7,14,9,2,6
"616","account",3,3,6,9,1,8
"617","acting",3,1,1,0,0,0
"618","addres",3,3,1,7,0,4
"619","addressed",3,0,0,0,0,0
"620","afghanistan",3,4,8,7,0,6
"621","age",3,7,5,9,3,5
"622","agencie",3,4,3,2,1,7
"623","amnesty",3,5,5,4,6,1
"624","ann",3,0,1,1,0,0
"625","another",3,4,7,2,4,5
"626","anti",3,4,6,2,3,2
"627","arab",3,2,1,1,0,0
"628","available",3,5,3,1,0,1
"629","baby",3,4,0,0,2,3
"630","bankruptcy",3,1,0,1,0,2
"631","barrel",3,1,0,3,1,3
"632","beating",3,1,0,0,1,0
"633","belief",3,0,3,0,2,1
"634","believe",3,13,7,8,3,8
"635","bid",3,0,1,0,0,0
"636","bob",3,1,3,1,1,2
"637","braley",3,0,1,1,0,0
"638","bureau",3,3,2,1,0,3
"639","capitol",3,2,1,2,5,2
"640","changed",3,4,8,4,5,1
"641","chinese",3,0,4,4,3,0
"642","choice",3,3,10,3,5,3
"643","chri",3,11,12,9,1,3
"644","clearly",3,1,2,1,2,0
"645","clinic",3,0,0,1,1,0
"646","code",3,7,1,4,2,5
"647","coffman",3,0,0,1,0,0
"648","coming",3,7,0,8,5,4
"649","committee",3,3,9,9,1,7
"650","conflict",3,1,0,3,0,1
"651","congressmen",3,0,1,2,0,1
"652","continue",3,5,5,4,0,6
"653","contribution",3,14,6,4,1,7
"654","cornille",3,1,0,0,1,0
"655","corridor",3,0,0,1,0,0
"656","d",3,2,4,4,3,2
"657","dan",3,5,4,1,3,2
"658","deer",3,1,0,0,1,1
"659","destroy",3,3,2,1,1,0
"660","doyle",3,1,0,1,0,0
"661","earn",3,1,3,11,1,2
"662","ebola",3,3,1,3,2,0
"663","elderly",3,0,2,0,0,3
"664","employment",3,3,1,3,0,2
"665","enacted",3,2,0,4,0,3
"666","entire",3,9,8,12,3,18
"667","epa",3,3,0,2,3,2
"668","event",3,2,2,3,2,0
"669","example",3,0,2,1,0,1
"670","extreme",3,0,0,3,0,0
"671","eye",3,0,1,0,1,0
"672","fellow",3,0,1,0,1,4
"673","felony",3,3,1,2,0,0
"674","film",3,0,5,0,0,0
"675","financial",3,9,4,9,2,11
"676","fleet",3,0,0,0,0,0
"677","flopped",3,0,3,3,1,4
"678","folk",3,2,7,4,0,3
"679","forest",3,1,1,0,0,0
"680","formed",3,0,1,0,0,0
"681","frank",3,2,2,1,2,0
"682","fraud",3,5,7,6,6,7
"683","funneled",3,0,1,0,0,0
"684","goal",3,1,2,4,3,0
"685","gonna",3,0,0,0,0,0
"686","graduate",3,3,6,6,0,2
"687","greg",3,1,5,3,1,0
"688","guinta",3,0,0,0,0,0
"689","guy",3,2,4,1,3,2
"690","harder",3,1,3,1,1,0
"691","historically",3,0,2,0,0,5
"692","hit",3,1,3,0,1,3
"693","hostage",3,0,2,0,1,0
"694","housing",3,2,9,5,1,0
"695","hurricane",3,3,0,2,0,1
"696","illegally",3,5,8,2,3,3
"697","incest",3,0,1,4,2,2
"698","influence",3,1,4,0,0,0
"699","input",3,1,0,0,0,0
"700","insider",3,0,0,1,0,1
"701","institution",3,1,1,4,2,3
"702","introduced",3,0,0,2,1,2
"703","issued",3,1,6,3,0,2
"704","jail",3,6,4,4,4,1
"705","joined",3,1,1,0,3,1
"706","kander",3,1,0,0,0,0
"707","killing",3,3,0,2,2,1
"708","king",3,3,4,2,2,2
"709","kitzhaber",3,1,1,0,0,0
"710","kuster",3,0,0,0,0,0
"711","legislator",3,2,1,3,0,4
"712","loophole",3,1,5,5,0,8
"713","mandated",3,1,1,0,1,1
"714","march",3,0,0,2,0,2
"715","martin",3,3,0,0,2,1
"716","marwig",3,0,0,0,0,0
"717","mention",3,1,1,0,0,1
"718","michael",3,4,3,0,1,1
"719","name",3,4,7,2,4,2
"720","none",3,4,1,3,0,1
"721","nra",3,1,2,5,1,4
"722","obrien",3,0,0,0,0,0
"723","offered",3,3,4,0,0,2
"724","online",3,1,1,6,1,1
"725","overall",3,1,3,0,1,3
"726","overhaul",3,1,0,0,0,0
"727","oversight",3,1,3,0,1,1
"728","owner",3,4,4,2,3,1
"729","paperwork",3,0,0,0,0,0
"730","passe",3,3,1,0,1,1
"731","pennsylvania",3,2,3,1,0,0
"732","perdue",3,0,3,3,0,0
"733","pick",3,3,1,0,1,0
"734","plu",3,2,2,3,2,0
"735","pres",3,1,1,4,2,3
"736","presidency",3,3,4,2,4,2
"737","previou",3,1,3,4,1,9
"738","privatization",3,1,1,0,0,0
"739","privatizing",3,1,2,0,0,0
"740","probably",3,1,2,3,3,1
"741","promise",3,6,3,3,0,6
"742","proven",3,1,0,1,0,0
"743","rail",3,8,4,4,1,1
"744","rather",3,2,1,0,1,0
"745","rating",3,7,10,6,0,5
"746","reality",3,1,2,0,0,0
"747","receive",3,4,13,8,4,4
"748","receiving",3,1,5,3,0,2
"749","red",3,0,0,4,2,4
"750","regarding",3,0,0,0,1,0
"751","relocate",3,0,1,0,0,0
"752","repealed",3,1,1,1,0,0
"753","represent",3,3,3,3,2,2
"754","retiree",3,3,5,0,0,0
"755","robert",3,4,1,0,1,1
"756","romneycare",3,1,0,1,0,1
"757","roy",3,0,3,0,1,0
"758","scheme",3,8,2,0,0,0
"759","seeing",3,0,5,1,0,3
"760","selling",3,3,0,0,2,1
"761","sense",3,0,0,2,2,1
"762","sherrod",3,5,6,0,5,3
"763","simple",3,0,1,0,2,1
"764","simpson",3,0,0,0,1,0
"765","size",3,2,6,4,4,9
"766","something",3,8,1,4,1,4
"767","spike",3,0,0,0,0,0
"768","staffer",3,0,1,0,0,1
"769","stamp",3,2,5,8,5,6
"770","stephen",3,1,0,0,1,0
"771","study",3,10,10,11,2,1
"772","succeed",3,2,0,0,0,0
