"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"347","rob",8,4,3,3,2,0
"348","saving",8,5,10,3,1,5
"349","sector",8,9,24,15,4,15
"350","see",8,10,8,12,1,5
"351","stand",8,5,7,1,3,3
"352","supreme",8,15,6,6,4,14
"353","taken",8,3,8,8,1,8
"354","trade",8,13,15,8,6,7
"355","w",8,7,6,8,1,5
"356","water",8,8,9,14,3,11
"357","whether",8,22,7,9,3,4
"358","bargaining",7,3,3,2,2,3
"359","bipartisan",7,3,4,7,1,9
"360","call",7,7,9,4,4,5
"361","car",7,7,9,7,8,6
"362","charge",7,10,9,3,5,5
"363","death",7,3,9,8,4,17
"364","deciding",7,5,0,0,0,0
"365","deduction",7,1,1,1,2,2
"366","different",7,3,2,3,1,10
"367","doctor",7,14,1,5,4,7
"368","drilling",7,2,8,5,2,9
"369","email",7,7,4,5,1,1
"370","fee",7,3,5,3,5,4
"371","feingold",7,5,2,1,0,3
"372","forced",7,7,6,4,3,3
"373","former",7,8,13,4,5,8
"374","friend",7,3,0,3,2,1
"375","goe",7,5,6,5,1,2
"376","good",7,5,10,2,5,4
"377","held",7,1,4,4,1,3
"378","helped",7,6,13,8,2,4
"379","hispanic",7,3,9,5,0,10
"380","hospital",7,4,5,7,0,5
"381","island",7,14,15,18,7,23
"382","january",7,2,4,2,4,0
"383","kind",7,4,3,6,2,3
"384","large",7,2,6,5,2,1
"385","led",7,7,9,6,4,8
"386","live",7,9,13,10,3,13
"387","major",7,6,7,21,1,7
"388","medical",7,4,14,13,3,3
"389","milwaukee",7,18,14,13,5,10
"390","order",7,5,6,4,6,4
"391","paying",7,7,7,7,2,11
"392","pension",7,10,10,9,1,5
"393","personal",7,6,4,6,2,6
"394","point",7,8,11,10,0,6
"395","police",7,8,6,10,2,12
"396","policy",7,6,10,1,4,6
"397","politician",7,7,2,6,2,4
"398","poverty",7,4,13,20,0,5
"399","premium",7,6,8,5,2,2
"400","recall",7,3,2,0,1,5
"401","rhode",7,12,17,19,6,21
"402","rise",7,3,3,5,1,5
"403","saved",7,4,4,7,1,5
"404","second",7,17,12,19,3,9
"405","small",7,20,5,7,4,11
"406","teacher",7,15,13,12,1,7
"407","team",7,4,1,2,6,5
"408","thousand",7,8,17,5,7,8
"409","using",7,5,6,2,1,3
"410","violent",7,5,5,4,4,3
"411","weapon",7,10,7,10,3,9
"412","yet",7,2,5,4,3,4
"413","zero",7,5,6,6,6,9
"414","action",6,4,8,10,3,5
"415","agreed",6,2,0,1,0,1
"416","agreement",6,4,8,9,3,6
"417","allowed",6,7,13,11,1,7
"418","among",6,7,22,8,2,12
"419","amount",6,3,14,10,0,4
"420","bailout",6,2,9,2,0,2
"421","became",6,2,10,11,1,7
"422","better",6,5,9,4,3,8
"423","biden",6,2,4,2,1,1
"424","bring",6,6,12,6,2,4
"425","businesse",6,22,10,16,4,10
"426","career",6,3,7,5,0,1
"427","carolina",6,4,4,8,1,2
"428","carry",6,5,3,3,0,2
"429","cast",6,4,1,3,0,1
"430","cause",6,6,4,2,2,4
"431","cent",6,7,2,9,2,8
"432","center",6,4,6,3,3,4
"433","citizen",6,17,8,18,8,8
"434","community",6,4,4,5,2,8
"435","contract",6,2,3,5,0,2
"436","core",6,6,3,5,1,0
"437","creation",6,6,15,5,3,2
"438","cruz",6,5,3,2,6,4
"439","currently",6,3,6,8,1,4
"440","decade",6,5,17,20,1,13
"441","decision",6,9,7,3,2,2
"442","development",6,5,5,4,2,2
"443","doubled",6,5,10,6,4,10
"444","drop",6,5,7,2,1,2
"445","else",6,1,4,5,0,3
"446","executive",6,8,6,11,5,6
"447","farm",6,2,1,5,4,5
"448","fought",6,2,3,2,0,3
"449","funded",6,9,8,5,4,4
"450","given",6,4,10,10,6,3
"451","gone",6,6,20,8,1,8
"452","gotten",6,5,2,3,1,2
"453","hand",6,5,5,2,1,4
"454","he",6,5,13,4,3,5
"455","hike",6,5,2,3,3,1
"456","huge",6,1,5,3,2,1
"457","issue",6,6,11,9,2,8
"458","jeb",6,2,0,9,0,2
"459","jersey",6,17,9,16,2,18
"460","labor",6,9,2,8,1,4
"461","lake",6,4,2,4,2,1
"462","least",6,6,13,9,1,7
"463","legal",6,6,11,8,0,9
"464","legislature",6,11,6,6,1,12
"465","let",6,7,9,5,7,4
"466","liberal",6,6,8,1,3,1
"467","life",6,8,16,12,8,5
"468","list",6,2,4,2,1,3
"469","lobbyist",6,4,10,6,3,11
"470","long",6,7,7,5,4,4
"471","look",6,8,10,7,4,5
"472","lose",6,10,9,5,6,3
"473","lot",6,5,10,8,3,8
"474","lowest",6,8,21,24,3,13
"475","marijuana",6,6,11,9,0,7
"476","massachusett",6,8,12,11,6,10
"477","massive",6,4,7,0,1,1
"478","murphy",6,4,0,2,1,0
"479","muslim",6,12,1,5,14,4
"480","offender",6,1,2,2,0,1
"481","ohio",6,17,23,26,14,22
"482","open",6,2,3,4,2,4
"483","opponent",6,10,7,2,4,4
"484","outside",6,7,3,2,0,0
"485","patrick",6,4,2,2,3,2
"486","population",6,8,16,14,4,15
"487","portman",6,3,3,3,0,0
"488","presidential",6,11,5,6,3,11
"489","pro",6,4,8,7,0,3
"490","protect",6,7,7,3,1,1
"491","reduced",6,5,9,3,0,4
"492","reduction",6,1,4,5,1,4
"493","repeal",6,4,1,4,0,2
"494","rus",6,5,2,1,0,2
"495","safety",6,3,5,4,1,0
"496","saudi",6,6,5,1,0,6
"497","saying",6,7,8,3,2,5
"498","shooting",6,5,11,2,4,2
"499","sink",6,2,3,5,0,0
"500","standard",6,3,10,6,0,2
"501","taking",6,3,10,12,1,3
"502","think",6,10,10,11,4,12
"503","total",6,5,9,9,2,9
"504","traffic",6,5,2,4,1,2
"505","troop",6,9,10,8,1,8
"506","voter",6,17,21,10,12,20
"507","way",6,8,13,5,4,8
"508","well",6,12,4,2,3,10
"509","youre",6,13,10,7,1,5
"510","ability",5,3,1,4,0,0
"511","added",5,4,8,8,2,9
"512","additional",5,2,6,5,0,2
"513","alex",5,2,3,5,0,1
"514","allowing",5,3,3,3,2,3
"515","approved",5,5,3,2,0,2
"516","arabia",5,5,2,1,0,5
"517","around",5,2,7,10,4,3
"518","atlanta",5,9,11,9,5,12
"519","attacked",5,2,2,1,1,2
"520","balanced",5,5,6,5,0,1
"521","book",5,2,2,1,5,5
"522","brother",5,2,3,3,1,0
"523","brown",5,7,9,6,7,5
"524","bureaucrat",5,7,1,2,3,1
"525","cap",5,8,3,3,5,4
"526","card",5,1,0,2,2,2
"527","check",5,4,14,15,4,12
"528","christian",5,10,2,1,2,1
"529","claim",5,7,5,3,3,11
"530","collective",5,3,2,2,3,3
"531","commission",5,11,1,2,0,3
"532","compared",5,3,2,5,3,4
"533","convicted",5,1,3,3,0,4
"534","council",5,5,2,2,4,7
"535","crist",5,5,7,5,2,8
"536","cuccinelli",5,1,1,0,2,0
"537","delay",5,0,1,0,1,0
"538","easier",5,3,2,1,0,0
"539","either",5,2,3,3,3,4
"540","elected",5,5,12,7,3,12
"541","everyone",5,2,2,4,1,2
"542","fact",5,10,15,5,7,13
"543","floridian",5,7,3,4,0,2
"544","food",5,4,10,14,10,10
"545","forcing",5,1,0,0,0,0
"546","global",5,8,2,4,2,6
"547","great",5,6,7,9,4,9
"548","gulf",5,1,6,2,2,0
"549","holding",5,3,1,1,3,0
"550","household",5,2,4,3,2,6
"551","human",5,2,5,7,4,2
"552","id",5,5,3,5,2,6
"553","immediately",5,2,3,1,0,1
"554","include",5,10,13,4,5,2
"555","increasing",5,4,3,4,1,1
"556","ive",5,11,5,6,5,4
"557","justice",5,6,3,4,4,5
"558","ken",5,2,1,0,2,1
"559","key",5,0,2,0,1,3
"560","kid",5,11,16,7,2,13
"561","land",5,4,6,5,3,3
"562","lane",5,1,1,2,1,1
"563","leadership",5,2,4,6,2,3
"564","limit",5,2,3,4,1,5
"565","loan",5,6,6,9,3,1
"566","longer",5,5,6,9,4,4
"567","low",5,4,12,10,1,5
"568","lower",5,6,14,13,1,7
"569","mary",5,3,0,2,2,3
"570","may",5,4,4,4,7,2
"571","mean",5,7,11,6,3,10
"572","measure",5,5,8,3,2,4
"573","mike",5,1,5,7,2,2
"574","minimum",5,9,14,22,1,9
"575","missouri",5,0,5,1,1,3
"576","modern",5,2,1,3,2,1
"577","mother",5,2,4,1,1,0
"578","nafta",5,3,2,0,0,0
"579","nancy",5,3,2,4,4,4
"580","nelson",5,3,2,0,1,3
"581","nuclear",5,16,9,11,2,10
"582","nursing",5,2,2,2,0,0
"583","officer",5,4,6,10,1,8
"584","organization",5,5,2,4,3,1
"585","package",5,2,4,2,0,1
"586","pelosi",5,4,2,3,4,3
"587","product",5,2,5,8,1,8
"588","rank",5,4,10,9,0,7
"589","rape",5,4,15,7,6,3
"590","received",5,9,6,10,2,5
"591","research",5,6,3,11,0,0
"592","responsible",5,5,6,1,3,0
"593","result",5,9,13,10,2,2
"594","return",5,11,5,3,2,2
"595","rule",5,9,10,5,2,12
"596","russia",5,2,3,8,1,3
"597","sent",5,11,5,3,4,13
"598","served",5,5,1,2,0,5
"599","shut",5,2,8,1,3,2
"600","sign",5,6,6,3,5,1
"601","sold",5,1,3,4,3,2
"602","someone",5,0,3,4,1,6
"603","sponsored",5,5,1,3,5,4
"604","started",5,5,13,3,4,4
"605","ted",5,10,5,4,9,4
"606","terrorism",5,2,1,3,1,5
"607","theyre",5,8,12,14,4,5
"608","told",5,11,6,6,4,2
"609","treatment",5,5,1,1,3,1
"610","violence",5,3,2,10,2,11
"611","watch",5,4,7,4,1,1
"612","win",5,2,4,3,1,3
"613","wont",5,2,3,4,3,0
"614","ad",4,5,6,4,4,3
"615","add",4,2,6,3,1,3
"616","adult",4,1,5,3,0,6
"617","african",4,5,9,7,5,15
"618","agenda",4,1,5,0,3,0
"619","agent",4,2,4,0,0,1
"620","along",4,4,1,2,1,0
"621","also",4,6,6,11,2,10
"622","anybody",4,5,3,5,2,1
"623","arent",4,2,2,2,1,1
"624","arkansa",4,1,1,1,1,1
"625","arrested",4,2,1,2,0,2
"626","assault",4,3,4,5,1,2
"627","background",4,3,9,8,1,11
"628","bad",4,3,1,2,3,0
"629","balance",4,3,2,9,1,4
"630","baldwin",4,4,1,4,0,0
"631","barrett",4,2,2,1,3,1
"632","basically",4,4,2,2,2,1
"633","become",4,6,2,9,4,2
"634","beginning",4,2,1,4,1,2
"635","betty",4,2,0,0,1,0
"636","biggest",4,8,7,10,2,4
"637","bp",4,0,4,3,1,0
"638","bruce",4,1,3,2,0,0
"639","build",4,8,5,6,1,4
"640","burke",4,3,0,2,0,1
"641","canada",4,0,2,1,0,1
"642","capital",4,9,3,4,2,2
"643","citizenship",4,4,7,2,1,2
"644","closed",4,4,3,0,2,1
"645","coast",4,5,5,4,1,1
"646","completely",4,2,3,1,1,1
"647","constitution",4,4,6,1,6,3
"648","constitutional",4,2,2,1,1,5
"649","corporate",4,5,4,10,2,8
"650","corporation",4,3,10,8,0,6
"651","couldnt",4,5,2,6,0,2
"652","countrie",4,3,21,19,2,10
"653","crisi",4,1,7,5,1,4
"654","cutting",4,4,8,2,3,4
"655","davi",4,1,1,0,2,0
"656","disabled",4,1,0,3,1,0
"657","discrimination",4,4,0,1,0,1
"658","door",4,1,1,0,1,1
"659","driver",4,4,4,4,2,2
"660","drug",4,13,12,15,1,9
"661","due",4,5,9,11,5,5
"662","earth",4,1,3,8,1,5
"663","estate",4,4,3,1,3,4
"664","everybody",4,9,2,2,1,2
"665","exist",4,2,1,3,0,3
"666","facing",4,1,1,3,0,0
"667","faith",4,0,1,1,0,0
"668","father",4,0,4,0,2,2
"669","favor",4,7,3,6,3,1
"670","felon",4,4,1,4,0,0
"671","fix",4,4,2,2,1,0
"672","flip",4,1,4,3,1,6
"673","found",4,8,11,6,7,4
"674","full",4,3,11,6,3,9
"675","girl",4,4,5,2,0,0
"676","grant",4,2,3,8,1,4
"677","granted",4,1,0,0,0,2
"678","growing",4,3,4,7,0,4
"679","guard",4,4,2,5,0,1
"680","head",4,3,1,4,3,2
"681","illinoi",4,8,8,2,2,5
"682","instead",4,3,3,1,2,3
"683","international",4,7,5,4,4,1
"684","investment",4,5,8,2,1,3
"685","islamic",4,5,4,2,4,2
"686","jack",4,1,0,1,1,1
"687","jeff",4,5,3,2,0,2
"688","june",4,2,3,2,2,0
"689","k",4,4,7,4,1,1
"690","keystone",4,4,2,1,1,3
"691","known",4,0,2,2,0,3
"692","koch",4,3,2,3,2,1
"693","leading",4,1,4,3,2,3
"694","light",4,5,3,1,4,4
"695","living",4,1,7,8,2,8
"696","love",4,1,0,1,1,0
"697","man",4,9,6,8,6,8
"698","management",4,3,0,2,2,1
"699","michigan",4,2,2,2,2,0
"700","murder",4,5,9,5,1,4
"701","nine",4,4,2,8,1,6
"702","non",4,7,2,7,4,5
"703","offshore",4,1,3,3,1,3
"704","person",4,10,10,17,5,8
"705","political",4,10,9,12,1,5
"706","popular",4,1,3,7,1,5
"707","prayer",4,3,1,0,3,1
"708","pre",4,2,4,4,1,2
"709","privatize",4,0,5,1,3,2
"710","protection",4,5,3,5,4,2
"711","providence",4,3,3,7,4,4
"712","r",4,6,1,0,0,1
"713","read",4,3,4,4,0,3
"714","refugee",4,7,3,5,1,3
"715","release",4,2,2,1,1,1
"716","released",4,7,8,3,5,2
"717","religiou",4,1,3,0,2,3
"718","representative",4,7,2,5,0,12
"719","resident",4,7,6,5,5,11
"720","respect",4,0,1,1,0,0
"721","road",4,5,1,5,1,5
"722","ruled",4,0,2,0,0,1
"723","russian",4,0,1,2,1,1
"724","safe",4,0,3,2,1,2
"725","sandy",4,1,0,1,0,4
"726","save",4,10,6,10,2,9
"727","secretary",4,14,7,10,3,6
"728","seen",4,9,10,14,1,2
"729","sexual",4,4,5,2,1,1
"730","shot",4,2,4,6,0,1
"731","solution",4,1,1,2,1,4
"732","start",4,2,6,6,1,3
"733","step",4,3,4,4,0,0
"734","stock",4,2,1,1,1,0
"735","studie",4,5,3,3,0,0
"736","supply",4,1,1,4,0,1
"737","sutton",4,1,0,0,1,0
"738","tammy",4,4,1,4,0,0
"739","target",4,2,1,0,0,1
"740","tell",4,7,5,1,4,3
"741","test",4,7,4,6,1,4
"742","threat",4,6,2,2,2,1
"743","tonight",4,1,0,0,0,0
"744","tough",4,0,1,1,0,4
"745","town",4,4,4,2,2,3
"746","trafficking",4,1,0,3,1,0
"747","trying",4,10,7,4,4,3
"748","university",4,4,11,13,5,10
"749","uranium",4,0,0,0,1,0
"750","value",4,1,2,2,2,3
"751","video",4,2,2,1,2,2
"752","virtually",4,3,1,3,1,6
"753","welfare",4,7,3,7,5,4
"754","wendy",4,1,1,0,3,0
"755","west",4,5,6,5,0,2
"756","word",4,2,4,3,1,9
"757","workforce",4,1,7,3,0,1
"758","worst",4,5,12,14,1,7
"759","wouldnt",4,1,1,0,2,2
"760","young",4,7,14,9,2,6
"761","account",3,3,6,9,1,8
"762","acting",3,1,1,0,0,0
"763","addres",3,3,1,7,0,4
"764","age",3,7,5,9,3,5
"765","agencie",3,4,3,2,1,7
"766","agency",3,4,2,3,3,1
"767","amnesty",3,5,5,4,6,1
"768","ann",3,0,1,1,0,0
"769","another",3,4,7,2,4,5
"770","anti",3,4,6,2,3,2
"771","approximately",3,4,2,4,3,5
"772","arab",3,2,1,1,0,0
"773","area",3,9,5,4,2,4
"774","available",3,5,3,1,0,1
"775","baby",3,4,0,0,2,3
"776","bankruptcy",3,1,0,1,0,2
