"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"344","pres",3,1,1,4,2,3
"345","presidency",3,3,4,2,4,2
"346","previou",3,1,3,4,1,9
"347","privatization",3,1,1,0,0,0
"348","promise",3,6,3,3,0,6
"349","proven",3,1,0,1,0,0
"350","rail",3,8,4,4,1,1
"351","rating",3,7,10,6,0,5
"352","red",3,0,0,4,2,4
"353","regarding",3,0,0,0,1,0
"354","relocate",3,0,1,0,0,0
"355","represent",3,3,3,3,2,2
"356","retiree",3,3,5,0,0,0
"357","roy",3,0,3,0,1,0
"358","scheme",3,8,2,0,0,0
"359","seeing",3,0,5,1,0,3
"360","sherrod",3,5,6,0,5,3
"361","simpson",3,0,0,0,1,0
"362","size",3,2,6,4,4,9
"363","something",3,8,1,4,1,4
"364","spike",3,0,0,0,0,0
"365","staffer",3,0,1,0,0,1
"366","stephen",3,1,0,0,1,0
"367","tea",3,2,2,2,4,1
"368","temperature",3,1,0,0,0,1
"369","ten",3,4,7,3,3,9
"370","texan",3,2,0,6,1,3
"371","theyve",3,2,3,7,2,2
"372","throughout",3,2,2,1,3,1
"373","tim",3,3,6,3,3,2
"374","voucher",3,2,3,7,1,0
"375","worked",3,11,4,7,2,3
"376","academy",2,0,0,1,0,0
"377","adding",2,0,1,4,0,1
"378","admire",2,0,0,0,0,0
"379","affect",2,1,1,1,0,5
"380","afraid",2,0,1,0,0,0
"381","al",2,1,7,3,2,3
"382","algebra",2,0,0,0,0,0
"383","ambassador",2,0,1,0,3,0
"384","annual",2,3,3,3,0,10
"385","assaulted",2,0,0,0,1,0
"386","athlete",2,0,0,0,0,0
"387","barrow",2,0,1,0,1,0
"388","bas",2,0,1,0,0,0
"389","bathroom",2,1,0,0,3,0
"390","begich",2,1,0,0,0,0
"391","bidding",2,0,0,0,0,0
"392","billionaire",2,3,5,0,0,0
"393","blamed",2,0,0,0,0,0
"394","blocking",2,0,1,0,0,0
"395","boardwalk",2,0,0,0,0,0
"396","boccieri",2,0,0,0,1,0
"397","body",2,4,0,0,2,2
"398","bond",2,4,13,1,0,1
"399","bowle",2,0,0,0,0,0
"400","broke",2,7,2,2,3,4
"401","building",2,14,8,3,0,5
"402","bulb",2,3,1,0,4,0
"403","buse",2,0,1,1,0,1
"404","canceled",2,0,0,1,0,0
"405","casey",2,0,0,0,1,0
"406","celebritie",2,0,0,0,0,0
"407","century",2,2,2,6,0,3
"408","ceo",2,2,3,7,1,3
"409","champion",2,0,1,0,0,0
"410","christma",2,2,3,0,3,1
"411","church",2,3,0,1,1,1
"412","circumstance",2,0,3,0,0,0
"413","citation",2,0,1,2,0,0
"414","complicated",2,0,1,0,0,0
"415","considering",2,0,0,0,3,0
"416","consumer",2,5,1,4,1,7
"417","cookie",2,0,0,0,0,0
"418","corruption",2,2,0,0,2,0
"419","daugherty",2,1,0,0,0,0
"420","de",2,2,1,0,1,0
"421","deleted",2,0,1,0,3,0
"422","described",2,0,0,0,0,1
"423","disastrou",2,0,1,0,0,0
"424","discovering",2,0,0,0,0,0
"425","discussing",2,0,0,0,0,0
"426","ditch",2,0,0,0,0,0
"427","diversity",2,0,0,0,0,0
"428","domestic",2,5,6,7,4,11
"429","early",2,4,4,8,3,7
"430","earner",2,2,0,1,0,5
"431","edition",2,0,0,0,0,0
"432","enforce",2,2,4,0,0,0
"433","enjoyed",2,0,0,0,0,0
"434","enough",2,3,6,8,1,11
"435","equal",2,5,3,8,1,3
"436","equally",2,0,0,0,0,0
"437","eric",2,4,8,2,2,1
"438","essentially",2,5,1,2,0,1
"439","exactly",2,4,1,0,0,0
"440","exempting",2,0,0,0,0,0
"441","expire",2,3,0,0,0,0
"442","extortion",2,0,0,0,0,0
"443","extremism",2,0,0,0,0,0
"444","faced",2,1,4,1,0,0
"445","ferguson",2,1,0,1,3,0
"446","fetu",2,0,0,0,0,0
"447","fifty",2,2,0,4,0,0
"448","fire",2,2,5,10,7,6
"449","firm",2,1,4,1,0,1
"450","fleeing",2,0,0,0,0,1
"451","future",2,3,8,2,0,2
"452","generated",2,0,4,0,0,1
"453","grow",2,0,2,1,0,0
"454","guardsmen",2,0,0,0,0,0
"455","happines",2,0,0,0,0,0
"456","hard",2,4,5,3,1,1
"457","hezbollah",2,0,0,0,0,0
"458","historic",2,1,6,0,0,4
"459","howard",2,0,0,0,0,0
"460","image",2,0,0,0,1,0
"461","implemented",2,0,0,0,0,1
"462","instability",2,0,0,0,0,0
"463","instituting",2,0,0,0,0,0
"464","interview",2,5,0,3,0,4
"465","justified",2,0,0,1,0,0
"466","juvenile",2,0,0,0,0,0
"467","kindergarten",2,0,0,2,0,0
"468","late",2,2,1,1,1,0
"469","lawyer",2,1,0,6,2,5
"470","legislative",2,7,1,4,0,1
"471","liberia",2,0,0,0,0,0
"472","limousine",2,0,0,0,0,0
"473","lowering",2,0,0,0,0,0
"474","machine",2,0,0,5,2,1
"475","manufacturing",2,1,11,5,0,2
"476","marxist",2,0,0,0,2,0
"477","mas",2,3,9,2,1,3
"478","maxed",2,1,0,0,0,0
"479","mcauliffe",2,4,0,0,0,1
"480","mclane",2,0,0,0,0,0
"481","mentioned",2,0,0,0,0,1
"482","midnight",2,0,0,0,0,1
"483","mill",2,1,0,0,0,3
"484","minority",2,1,5,1,0,1
"485","minute",2,0,2,5,0,2
"486","moratorium",2,1,0,0,0,0
"487","mortality",2,0,6,1,0,2
"488","movement",2,1,0,0,0,0
"489","nationally",2,0,7,7,0,0
"490","nonpartisan",2,0,1,0,0,0
"491","oklahoma",2,1,0,0,0,0
"492","operating",2,0,4,0,0,1
"493","oppose",2,5,9,4,0,5
"494","opposition",2,1,0,1,3,2
"495","other",2,2,2,0,0,2
"496","outspent",2,0,0,0,1,0
"497","oversea",2,6,7,0,1,3
"498","palin",2,5,1,2,5,4
"499","paperback",2,0,0,0,0,0
"500","parrish",2,0,0,0,0,0
"501","participating",2,0,0,0,0,0
"502","pat",2,2,3,1,1,1
"503","pen",2,0,0,0,0,1
"504","period",2,1,4,7,0,2
"505","phone",2,3,2,7,1,4
"506","pinella",2,3,0,0,0,0
"507","prep",2,0,1,0,0,0
"508","prepared",2,0,0,0,1,0
"509","prevention",2,0,0,2,3,2
"510","prince",2,1,0,0,0,0
"511","prohibiting",2,0,0,0,0,0
"512","protester",2,3,1,0,6,2
"513","pupil",2,0,2,4,0,1
"514","radical",2,2,0,0,4,2
"515","raid",2,1,0,1,2,0
"516","raimondo",2,0,1,0,0,0
"517","randi",2,1,0,0,0,0
"518","rarer",2,0,0,0,0,0
"519","re",2,3,4,3,1,4
"520","represented",2,0,0,1,0,0
"521","reuse",2,0,0,0,0,0
"522","rich",2,2,1,7,0,2
"523","rid",2,2,1,0,2,4
"524","ride",2,0,3,2,1,1
"525","room",2,1,1,2,1,2
"526","rose",2,0,1,0,2,1
"527","saysthe",2,0,0,0,0,0
"528","screwdriver",2,0,0,0,0,0
"529","september",2,0,0,2,0,0
"530","serving",2,2,5,1,6,5
"531","shade",2,1,0,0,0,0
"532","she",2,4,0,1,2,0
"533","showed",2,4,1,0,1,0
"534","sidewalk",2,1,0,0,0,0
"535","silberkrau",2,0,0,0,0,0
"536","sotomayor",2,2,5,1,0,1
"537","speech",2,8,1,1,0,1
"538","stopped",2,1,8,3,0,5
"539","strangulation",2,0,0,0,0,0
"540","takeover",2,3,0,0,4,1
"541","talk",2,5,1,2,2,2
"542","targeting",2,0,1,0,0,0
"543","taxed",2,5,2,1,0,0
"544","toll",2,1,0,3,0,4
"545","toy",2,0,1,0,0,0
"546","treat",2,1,2,0,0,0
"547","trusted",2,0,0,0,0,1
"548","try",2,1,2,3,0,0
"549","udall",2,0,0,0,0,0
"550","unconstitutional",2,3,0,1,0,1
"551","uninsured",2,1,3,4,1,8
"552","upgrade",2,0,0,0,0,0
"553","urged",2,0,0,0,0,0
"554","warm",2,0,0,0,0,0
"555","watt",2,0,0,0,0,1
"556","weakened",2,0,0,0,0,0
"557","wealth",2,2,3,6,0,8
"558","weinstein",2,0,0,0,0,0
"559","wisconsinite",2,5,0,1,0,0
"560","woman",2,5,4,5,1,9
"561","yorker",2,0,0,0,0,0
"562","abc",1,0,0,0,0,3
"563","abolish",1,3,1,0,0,1
"564","abolishing",1,3,0,0,0,0
"565","abroad",1,0,0,0,0,0
"566","absence",1,0,0,0,0,0
"567","absolutely",1,2,1,2,3,1
"568","absorb",1,0,0,0,0,0
"569","absorbed",1,0,0,0,0,0
"570","abuse",1,3,1,1,0,6
"571","abused",1,0,0,0,1,0
"572","acalifornia",1,0,0,0,0,0
"573","acceptance",1,0,0,0,0,0
"574","acceptingforeign",1,0,0,0,0,0
"575","accessed",1,0,0,0,0,0
"576","accommodation",1,0,0,0,0,0
"577","accumulate",1,0,0,0,0,0
"578","acknowledging",1,0,0,0,0,0
"579","acorn",1,3,1,0,0,0
"580","activate",1,0,0,0,0,0
"581","actual",1,1,3,4,1,1
"582","adjusted",1,0,4,2,0,0
"583","administer",1,0,0,0,0,0
"584","admission",1,0,0,2,0,0
"585","adulteryand",1,0,0,0,0,0
"586","advance",1,2,0,1,0,0
"587","advertising",1,0,0,1,2,1
"588","advisory",1,1,0,0,3,0
"589","affairshealth",1,0,0,0,0,0
"590","affirmed.so",1,0,0,0,0,0
"591","affluent",1,0,0,0,0,0
"592","afford",1,2,2,4,1,0
"593","africa",1,4,1,8,0,4
"594","afterward",1,0,0,0,0,0
"595","ag",1,0,0,1,0,0
"596","agricultural",1,0,0,0,0,2
"597","aipac",1,0,0,0,0,0
"598","airway",1,0,0,0,0,0
"599","alameel",1,0,0,0,0,0
"600","algeria",1,0,0,0,0,0
"601","alonewill",1,0,0,0,0,0
"602","altogether",1,0,0,0,0,0
"603","alwaleed",1,0,0,0,0,0
"604","amidst",1,0,0,0,0,0
"605","amounted",1,0,0,0,0,0
"606","ample",1,0,1,0,0,0
"607","analysi",1,0,3,0,0,0
"608","ancient",1,0,0,0,0,0
"609","andrubio",1,0,0,0,0,0
"610","animmigrant",1,0,0,0,0,0
"611","annuity",1,0,0,0,0,0
"612","answer",1,1,1,3,3,0
"613","anticipation",1,0,0,0,0,0
"614","anyone.but",1,0,0,0,0,0
"615","apology",1,0,0,0,3,0
"616","arabic",1,0,0,0,1,0
"617","archibong",1,0,0,0,0,0
"618","areunwilling",1,0,0,0,0,0
"619","arriving",1,0,0,0,0,0
"620","artificially",1,0,0,0,0,0
"621","askedthedivision",1,0,0,0,0,0
"622","assad",1,1,2,1,0,0
"623","assassinated",1,0,0,0,0,0
"624","assessed",1,0,0,0,0,0
"625","asst",1,0,0,0,0,0
"626","attend",1,0,1,5,1,3
"627","attending",1,0,0,0,0,0
"628","austinincluding",1,0,0,0,0,0
"629","averaged",1,2,0,0,0,0
"630","avoid",1,2,4,1,1,2
"631","awho",1,0,0,0,0,0
"632","babylonian",1,0,0,0,0,0
"633","ballestero",1,0,0,0,0,0
"634","banned",1,0,2,3,3,1
"635","bargained",1,0,0,0,0,0
"636","basra",1,0,0,0,0,0
"637","battery",1,0,0,0,0,0
"638","beard",1,0,0,0,0,0
"639","beenon",1,0,0,0,0,0
"640","begging",1,2,0,0,0,0
"641","ben",1,1,1,0,0,0
"642","beneath",1,0,0,0,0,0
"643","beneficiary",1,0,0,0,0,0
"644","bennett",1,0,0,0,0,0
"645","berkeley",1,0,0,0,0,0
"646","betterway",1,0,0,0,0,0
"647","beyond",1,0,3,1,0,0
"648","bidder",1,0,0,0,1,0
"649","bigger",1,1,1,1,1,5
"650","billed",1,0,0,0,0,0
"651","black",1,16,19,7,5,6
"652","blackstone",1,0,0,0,0,0
"653","blasio",1,0,0,0,0,0
"654","blondwomen",1,0,0,0,0,0
"655","blowing",1,0,0,0,0,0
"656","bobby",1,0,0,0,1,0
"657","bonding",1,0,0,0,1,0
"658","bonditold",1,0,0,0,0,0
"659","bosnia",1,0,0,0,0,0
"660","boundarie",1,0,0,0,0,0
"661","branchesof",1,0,0,0,0,0
"662","brat",1,1,0,1,0,1
"663","brexit",1,0,0,0,0,0
"664","brilliant",1,0,0,0,0,0
"665","british",1,0,0,0,0,0
"666","brochure",1,0,0,0,0,0
"667","brock",1,0,0,0,0,0
"668","bubble",1,0,0,0,0,0
"669","bucyru",1,0,0,0,0,0
"670","budgetamendment",1,0,0,0,0,0
"671","bullying",1,0,0,0,0,0
"672","burdensome",1,0,0,0,0,0
"673","burst",1,0,0,0,0,0
"674","bushe",1,0,0,0,0,0
"675","businessmen",1,0,0,0,0,0
"676","buzzer",1,0,0,0,0,0
"677","c",1,0,0,0,0,1
"678","cadet",1,0,0,0,0,0
"679","cage",1,0,0,0,0,0
"680","cahoot",1,0,0,0,0,0
"681","calendar",1,0,0,0,0,0
"682","calligrapher",1,0,0,0,0,0
"683","camilo",1,0,0,0,0,0
"684","candidatejason",1,0,0,0,0,0
"685","candidateterri",1,0,0,0,0,0
"686","cannon",1,0,0,0,0,2
"687","cantera",1,0,0,0,0,0
"688","capabilitie",1,0,0,0,0,0
"689","carve",1,0,0,0,0,0
"690","carved",1,0,0,0,0,0
"691","cassidy",1,0,0,0,0,0
"692","casting",1,0,0,0,0,0
"693","catholic",1,0,0,2,0,0
"694","cathy",1,0,0,0,0,0
"695","causing",1,2,0,0,1,0
"696","cbd",1,0,0,0,0,0
"697","ceiling",1,3,1,5,0,6
"698","celebrate",1,1,0,1,1,0
"699","centerpiece",1,0,0,0,0,0
"700","ceremony",1,0,0,0,0,0
"701","challenger",1,2,2,0,0,4
"702","chamber",1,2,2,0,0,4
"703","childcare",1,0,0,0,0,0
"704","christopher",1,0,0,0,1,0
"705","cicilline",1,6,0,2,1,2
"706","ciudad",1,0,0,0,0,0
"707","clarke",1,0,0,2,0,0
"708","clause",1,0,0,0,0,0
"709","clip",1,1,0,0,0,1
"710","clothing",1,0,3,0,0,0
"711","cnbc",1,2,0,0,0,0
"712","coache",1,0,0,0,0,0
"713","coalition",1,0,0,2,0,0
"714","collectingsocial",1,0,0,0,0,0
"715","color",1,1,2,1,0,1
"716","colorado",1,4,6,2,0,0
"717","columbia",1,1,2,1,3,1
"718","combatant",1,0,0,0,0,0
"719","cometh",1,0,0,0,0,0
"720","committed",1,0,5,3,1,1
"721","commonwealth",1,1,0,0,1,3
"722","compas",1,0,0,0,0,0
"723","compensation",1,0,0,0,1,4
"724","comply",1,0,0,0,0,1
"725","compound",1,0,0,0,0,0
"726","compulsory",1,0,0,0,0,0
"727","conceded",1,0,0,0,0,0
"728","confidentiality",1,0,0,0,0,0
"729","confirm",1,1,1,0,1,0
"730","confirming",1,0,0,0,0,0
"731","consecutive",1,4,2,1,0,5
"732","consent",1,0,3,0,0,0
"733","constantly",1,0,0,0,0,0
"734","contracting",1,0,0,0,0,0
"735","contributing",1,0,2,0,0,0
"736","controversial",1,0,0,0,1,0
"737","convene",1,0,0,0,0,0
"738","cool",1,0,0,0,0,0
"739","cooper",1,0,1,0,0,0
"740","coordinator",1,0,0,0,0,0
"741","corn",1,1,2,0,0,0
"742","cory",1,0,3,0,1,0
"743","councilman",1,0,0,0,0,0
"744","counselor",1,0,0,0,0,0
"745","count",1,1,2,5,1,3
"746","countering",1,0,0,0,0,0
"747","countie",1,3,0,6,0,8
"748","counting",1,1,0,1,2,0
"749","courtesie",1,0,0,0,0,0
"750","courtroom",1,0,0,0,0,0
"751","cracking",1,0,0,0,0,2
"752","craigslist",1,0,0,0,0,0
"753","cramming",1,0,0,0,0,0
"754","crashed",1,0,0,0,0,0
