"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"346","constitution",4,4,6,1,6,3
"347","countrie",4,3,21,19,2,10
"348","davi",4,1,1,0,2,0
"349","drug",4,13,12,15,1,9
"350","due",4,5,9,11,5,5
"351","everybody",4,9,2,2,1,2
"352","faith",4,0,1,1,0,0
"353","father",4,0,4,0,2,2
"354","felon",4,4,1,4,0,0
"355","found",4,8,11,6,7,4
"356","grant",4,2,3,8,1,4
"357","head",4,3,1,4,3,2
"358","jack",4,1,0,1,1,1
"359","k",4,4,7,4,1,1
"360","living",4,1,7,8,2,8
"361","nine",4,4,2,8,1,6
"362","popular",4,1,3,7,1,5
"363","pre",4,2,4,4,1,2
"364","representative",4,7,2,5,0,12
"365","resident",4,7,6,5,5,11
"366","safe",4,0,3,2,1,2
"367","sandy",4,1,0,1,0,4
"368","secretary",4,14,7,10,3,6
"369","seen",4,9,10,14,1,2
"370","sexual",4,4,5,2,1,1
"371","start",4,2,6,6,1,3
"372","sutton",4,1,0,0,1,0
"373","tell",4,7,5,1,4,3
"374","threat",4,6,2,2,2,1
"375","tonight",4,1,0,0,0,0
"376","tough",4,0,1,1,0,4
"377","university",4,4,11,13,5,10
"378","uranium",4,0,0,0,1,0
"379","wendy",4,1,1,0,3,0
"380","west",4,5,6,5,0,2
"381","workforce",4,1,7,3,0,1
"382","worst",4,5,12,14,1,7
"383","addres",3,3,1,7,0,4
"384","age",3,7,5,9,3,5
"385","amnesty",3,5,5,4,6,1
"386","ann",3,0,1,1,0,0
"387","anti",3,4,6,2,3,2
"388","bid",3,0,1,0,0,0
"389","capitol",3,2,1,2,5,2
"390","changed",3,4,8,4,5,1
"391","coming",3,7,0,8,5,4
"392","committee",3,3,9,9,1,7
"393","contribution",3,14,6,4,1,7
"394","d",3,2,4,4,3,2
"395","destroy",3,3,2,1,1,0
"396","earn",3,1,3,11,1,2
"397","entire",3,9,8,12,3,18
"398","extreme",3,0,0,3,0,0
"399","financial",3,9,4,9,2,11
"400","frank",3,2,2,1,2,0
"401","historically",3,0,2,0,0,5
"402","housing",3,2,9,5,1,0
"403","joined",3,1,1,0,3,1
"404","king",3,3,4,2,2,2
"405","loophole",3,1,5,5,0,8
"406","martin",3,3,0,0,2,1
"407","mention",3,1,1,0,0,1
"408","overhaul",3,1,0,0,0,0
"409","owner",3,4,4,2,3,1
"410","passe",3,3,1,0,1,1
"411","plu",3,2,2,3,2,0
"412","pres",3,1,1,4,2,3
"413","previou",3,1,3,4,1,9
"414","promise",3,6,3,3,0,6
"415","rail",3,8,4,4,1,1
"416","red",3,0,0,4,2,4
"417","regarding",3,0,0,0,1,0
"418","represent",3,3,3,3,2,2
"419","roy",3,0,3,0,1,0
"420","scheme",3,8,2,0,0,0
"421","simpson",3,0,0,0,1,0
"422","size",3,2,6,4,4,9
"423","something",3,8,1,4,1,4
"424","stamp",3,2,5,8,5,6
"425","study",3,10,10,11,2,1
"426","surplu",3,5,8,8,0,0
"427","ten",3,4,7,3,3,9
"428","theyve",3,2,3,7,2,2
"429","though",3,1,5,4,2,2
"430","tim",3,3,6,3,3,2
"431","va",3,3,0,2,2,0
"432","view",3,3,0,1,0,1
"433","worked",3,11,4,7,2,3
"434","wrote",3,7,3,2,4,2
"435","affect",2,1,1,1,0,5
"436","al",2,1,7,3,2,3
"437","ambassador",2,0,1,0,3,0
"438","annual",2,3,3,3,0,10
"439","bas",2,0,1,0,0,0
"440","bathroom",2,1,0,0,3,0
"441","body",2,4,0,0,2,2
"442","bond",2,4,13,1,0,1
"443","broke",2,7,2,2,3,4
"444","building",2,14,8,3,0,5
"445","buse",2,0,1,1,0,1
"446","church",2,3,0,1,1,1
"447","citie",2,3,11,8,2,8
"448","commit",2,4,0,3,1,0
"449","considering",2,0,0,0,3,0
"450","consumer",2,5,1,4,1,7
"451","de",2,2,1,0,1,0
"452","deleted",2,0,1,0,3,0
"453","domestic",2,5,6,7,4,11
"454","early",2,4,4,8,3,7
"455","east",2,3,4,4,0,3
"456","enough",2,3,6,8,1,11
"457","equal",2,5,3,8,1,3
"458","eric",2,4,8,2,2,1
"459","fbi",2,6,2,1,3,6
"460","fire",2,2,5,10,7,6
"461","firm",2,1,4,1,0,1
"462","future",2,3,8,2,0,2
"463","fy",2,0,0,0,0,0
"464","gain",2,5,5,6,1,4
"465","green",2,3,2,1,1,2
"466","grow",2,0,2,1,0,0
"467","historic",2,1,6,0,0,4
"468","hold",2,2,0,3,0,3
"469","lack",2,0,1,2,1,1
"470","late",2,2,1,1,1,0
"471","lawyer",2,1,0,6,2,5
"472","lead",2,4,5,2,5,1
"473","legislative",2,7,1,4,0,1
"474","looking",2,4,7,1,3,3
"475","mail",2,4,0,4,2,2
"476","manufacturing",2,1,11,5,0,2
"477","mas",2,3,9,2,1,3
"478","mill",2,1,0,0,0,3
"479","nationally",2,0,7,7,0,0
"480","nominee",2,10,9,9,0,1
"481","other",2,2,2,0,0,2
"482","palin",2,5,1,2,5,4
"483","pat",2,2,3,1,1,1
"484","pen",2,0,0,0,0,1
"485","period",2,1,4,7,0,2
"486","phone",2,3,2,7,1,4
"487","prep",2,0,1,0,0,0
"488","protester",2,3,1,0,6,2
"489","radical",2,2,0,0,4,2
"490","raid",2,1,0,1,2,0
"491","re",2,3,4,3,1,4
"492","rich",2,2,1,7,0,2
"493","rid",2,2,1,0,2,4
"494","rose",2,0,1,0,2,1
"495","sell",2,4,2,3,4,4
"496","serving",2,2,5,1,6,5
"497","she",2,4,0,1,2,0
"498","shoot",2,0,1,0,2,0
"499","span",2,1,0,0,0,0
"500","speech",2,8,1,1,0,1
"501","stopped",2,1,8,3,0,5
"502","takeover",2,3,0,0,4,1
"503","talk",2,5,1,2,2,2
"504","treat",2,1,2,0,0,0
"505","try",2,1,2,3,0,0
"506","uninsured",2,1,3,4,1,8
"507","unit",2,1,1,0,0,0
"508","vet",2,1,0,0,1,1
"509","warm",2,0,0,0,0,0
"510","waste",2,2,2,5,1,1
"511","wealth",2,2,3,6,0,8
"512","abolish",1,3,1,0,0,1
"513","abuse",1,3,1,1,0,6
"514","actual",1,1,3,4,1,1
"515","advisory",1,1,0,0,3,0
"516","afford",1,2,2,4,1,0
"517","africa",1,4,1,8,0,4
"518","ag",1,0,0,1,0,0
"519","answer",1,1,1,3,3,0
"520","apology",1,0,0,0,3,0
"521","attend",1,0,1,5,1,3
"522","base",1,2,0,3,1,2
"523","ben",1,1,1,0,0,0
"524","bernie",1,4,7,6,5,4
"525","bigger",1,1,1,1,1,5
"526","bin",1,1,4,0,1,0
"527","black",1,16,19,7,5,6
"528","c",1,0,0,0,0,1
"529","carol",1,1,0,0,0,0
"530","ceiling",1,3,1,5,0,6
"531","compensation",1,0,0,0,1,4
"532","consecutive",1,4,2,1,0,5
"533","convention",1,3,1,6,0,4
"534","corn",1,1,2,0,0,0
"535","count",1,1,2,5,1,3
"536","countie",1,3,0,6,0,8
"537","d.c",1,3,6,3,2,5
"538","da",1,0,0,0,0,0
"539","damage",1,1,0,2,3,0
"540","dating",1,0,1,3,0,0
"541","differ",1,0,0,0,0,0
"542","document",1,0,2,0,3,0
"543","du",1,1,0,0,0,0
"544","dwi",1,0,0,1,0,0
"545","ease",1,0,0,0,0,0
"546","ed",1,0,1,2,2,1
"547","el",1,1,1,1,1,0
"548","ending",1,1,2,1,1,2
"549","endorse",1,2,0,0,3,1
"550","era",1,2,1,5,0,1
"551","face",1,5,3,0,8,0
"552","fast",1,1,2,3,0,2
"553","finish",1,1,0,3,0,0
"554","fiscal",1,5,12,4,1,4
"555","fl",1,0,1,1,0,0
"556","ford",1,0,0,1,0,1
"557","form",1,8,4,3,1,1
"558","forty",1,2,1,9,1,4
"559","front",1,0,2,2,2,1
"560","gen",1,1,0,0,2,0
"561","gingrich",1,2,3,5,3,7
"562","graduation",1,2,11,7,0,3
"563","gros",1,1,1,2,1,5
"564","ground",1,4,5,1,0,2
"565","h",1,0,0,0,0,0
"566","hey",1,0,0,1,0,0
"567","hill",1,2,0,0,0,0
"568","hode",1,0,0,0,0,0
"569","hole",1,0,3,0,0,1
"570","hose",1,0,0,0,0,0
"571","hussein",1,1,0,0,4,1
"572","ice",1,0,2,0,1,0
"573","ii",1,2,6,3,1,4
"574","immediate",1,0,1,0,0,2
"575","insured",1,0,0,0,1,2
"576","internet",1,3,7,6,0,2
"577","iranian",1,5,2,1,3,1
"578","junket",1,0,0,0,3,0
"579","la",1,2,0,1,0,0
"580","lac",1,1,0,0,0,0
"581","lance",1,0,0,0,0,0
"582","latino",1,1,2,5,0,6
"583","leave",1,7,9,6,1,6
"584","ll",1,0,0,0,0,0
"585","los",1,3,2,1,1,2
"586","m",1,1,0,0,0,1
"587","mandatory",1,0,1,3,4,2
"588","mexican",1,3,4,2,6,3
"589","min",1,0,0,0,0,0
"590","mortgage",1,3,2,3,3,7
"591","mount",1,0,0,0,0,0
"592","moved",1,1,4,2,2,2
"593","near",1,3,7,3,0,5
"594","newt",1,2,3,3,3,6
"595","nixon",1,0,0,1,0,3
"596","nobody",1,6,1,2,4,3
"597","november",1,3,7,3,1,1
"598","ovide",1,0,0,0,0,0
"599","owe",1,2,0,9,0,1
"600","panel",1,1,3,1,7,3
"601","paper",1,3,0,1,2,2
"602","partie",1,2,0,6,0,1
"603","partisan",1,1,3,1,0,0
"604","percentage",1,4,5,13,0,6
"605","pete",1,3,3,0,0,1
"606","phil",1,0,0,1,2,0
"607","photo",1,3,2,4,2,6
"608","pill",1,1,1,1,0,0
"609","pop",1,0,0,1,0,0
"610","porter",1,1,0,0,0,0
"611","pose",1,2,0,0,1,0
"612","prevent",1,4,3,4,4,2
"613","progres",1,0,2,0,0,0
"614","projected",1,1,1,7,0,2
"615","prop",1,0,1,0,0,0
"616","protest",1,2,0,1,3,1
"617","purchase",1,6,1,2,1,5
"618","quality",1,1,2,1,0,0
"619","ranking",1,0,6,0,0,0
"620","recently",1,8,4,3,5,1
"621","recovery",1,6,12,2,0,5
"622","remain",1,2,6,8,0,1
"623","restrictive",1,0,1,0,0,4
"624","ri",1,0,1,2,1,0
"625","richest",1,0,1,7,0,2
"626","roughly",1,5,7,5,1,1
"627","round",1,2,2,1,1,2
"628","rug",1,1,1,0,1,0
"629","sac",1,0,0,0,0,0
"630","sand",1,0,0,1,0,0
"631","sander",1,4,8,9,4,5
"632","sarah",1,3,3,0,6,3
"633","sat",1,2,1,0,0,1
"634","scholar",1,0,1,0,0,0
"635","side",1,5,6,2,4,1
"636","sixth",1,1,0,6,0,1
"637","socialist",1,2,0,0,7,1
"638","solar",1,2,9,3,5,2
"639","stadium",1,1,6,4,0,1
"640","star",1,1,3,0,0,2
"641","stood",1,1,5,3,3,6
"642","super",1,6,4,2,1,1
"643","talking",1,8,1,0,2,2
"644","telling",1,0,1,0,4,1
"645","thom",1,0,1,2,0,0
"646","thompson",1,2,7,2,0,2
"647","thor",1,0,0,0,0,0
"648","tommy",1,2,7,2,0,2
"649","ton",1,1,1,0,0,0
"650","tour",1,0,0,0,3,2
"651","trie",1,1,1,0,0,0
"652","vaccine",1,7,0,2,0,3
"653","van",1,2,1,1,0,1
"654","vern",1,0,0,0,0,0
"655","vetoed",1,0,1,6,0,3
"656","victim",1,3,7,6,4,6
"657","walk",1,1,1,2,1,3
"658","what",1,0,2,2,0,1
"659","worse",1,3,6,1,0,2
"660","ye",1,3,3,0,0,0
"661","arm",0,7,2,2,0,1
"662","scientist",0,7,2,1,0,1
"663","payment",0,6,0,1,4,6
"664","changing",0,5,0,1,0,1
"665","registration",0,5,1,0,3,2
"666","anything",0,4,4,6,6,0
"667","cabinet",0,4,0,0,2,0
"668","jan",0,4,0,0,1,0
"669","meet",0,4,0,7,2,2
"670","minnesota",0,4,7,1,0,0
"671","rent",0,4,0,1,1,5
"672","responsibility",0,4,0,0,0,2
"673","admit",0,3,0,3,4,1
"674","appear",0,3,0,2,0,0
"675","appoint",0,3,0,0,0,0
"676","began",0,3,4,1,4,0
"677","bottom",0,3,2,9,0,7
"678","depression",0,3,1,1,0,5
"679","dome",0,3,1,0,1,0
"680","hall",0,3,1,0,4,1
"681","involve",0,3,1,0,0,0
"682","met",0,3,0,4,1,1
"683","nato",0,3,1,1,1,1
"684","serve",0,3,3,1,2,5
"685","ship",0,3,1,1,0,1
"686","site",0,3,1,1,3,1
"687","st",0,3,2,0,1,3
"688","treated",0,3,0,1,0,0
"689","veto",0,3,0,3,0,3
"690","advanced",0,2,7,2,0,0
"691","akin",0,2,2,0,0,1
"692","cat",0,2,3,1,0,2
"693","craft",0,2,0,0,0,1
"694","eat",0,2,1,1,1,0
"695","firearm",0,2,3,15,2,7
"696","hate",0,2,1,2,3,1
"697","mobil",0,2,1,1,0,0
"698","nytime",0,2,0,0,0,0
"699","ore",0,2,1,2,0,1
"700","own",0,2,2,3,0,2
"701","quote",0,2,3,0,3,1
"702","tie",0,2,1,2,1,0
"703","wi",0,2,0,3,0,0
"704","acted",0,1,0,1,1,0
"705","admin",0,1,0,0,0,0
"706","advisor",0,1,1,1,1,0
"707","andy",0,1,0,0,0,0
"708","atm",0,1,0,1,0,0
"709","avid",0,1,0,1,0,0
"710","bail",0,1,2,0,1,0
"711","bar",0,1,4,3,0,2
"712","bu",0,1,0,4,0,1
"713","ca",0,1,0,0,0,0
"714","cain",0,1,0,0,0,0
"715","cia",0,1,2,1,1,0
"716","confirmation",0,1,4,0,0,0
"717","d.c.",0,1,0,0,0,0
"718","dam",0,1,0,0,1,0
"719","direction",0,1,4,0,0,0
"720","dropout",0,1,8,0,0,1
"721","e.r",0,1,0,0,0,0
"722","employ",0,1,2,0,1,0
"723","en",0,1,0,0,0,0
"724","equality",0,1,0,4,1,0
"725","ex",0,1,0,0,0,0
"726","f",0,1,1,1,2,0
"727","flu",0,1,1,1,1,0
"728","govern",0,1,0,0,0,0
"729","grad",0,1,0,0,0,0
"730","h.w",0,1,0,1,0,0
"731","happ",0,1,0,0,0,0
"732","hiv",0,1,0,7,1,3
"733","ill",0,1,0,2,0,0
"734","india",0,1,3,3,0,3
"735","indiana",0,1,10,2,0,0
"736","info",0,1,0,0,0,0
"737","ingle",0,1,0,0,0,0
"738","islam",0,1,1,0,2,0
"739","j.b",0,1,0,0,0,0
"740","lock",0,1,2,1,0,1
"741","log",0,1,0,0,1,0
"742","mall",0,1,1,0,0,0
"743","mich",0,1,1,0,1,0
"744","mo",0,1,0,1,2,1
"745","mont",0,1,0,0,0,0
"746","n.j",0,1,0,0,0,0
"747","neutral",0,1,2,0,0,0
"748","opt",0,1,0,1,1,0
"749","pace",0,1,4,1,0,1
"750","pal",0,1,0,0,0,0
"751","payer",0,1,2,0,0,0
"752","pe",0,1,0,0,0,0
"753","photograph",0,1,0,0,1,0
"754","pl",0,1,0,0,0,0
"755","play",0,1,0,2,2,1
"756","ploy",0,1,0,0,0,0
"757","port",0,1,1,1,0,2
"758","pow",0,1,0,0,0,2
"759","pray",0,1,1,0,1,0
"760","produced",0,1,1,3,0,5
"761","rack",0,1,1,0,0,0
"762","ration",0,1,1,0,2,0
"763","refer",0,1,0,0,0,1
"764","reign",0,1,0,0,0,0
"765","rig",0,1,3,1,1,0
"766","ro",0,1,0,0,0,0
"767","sheldon",0,1,0,1,3,0
"768","slam",0,1,0,0,0,1
"769","slim",0,1,0,0,0,0
"770","sore",0,1,0,0,0,0
"771","stone",0,1,0,0,0,0
"772","strict",0,1,1,0,0,0
"773","tag",0,1,0,0,0,1
"774","tenn",0,1,0,0,0,0
