"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"338","repair",1,4,0,1,0,1
"339","restrictive",1,0,1,0,0,4
"340","ri",1,0,1,2,1,0
"341","richest",1,0,1,7,0,2
"342","sarah",1,3,3,0,6,3
"343","sat",1,2,1,0,0,1
"344","scrap",1,0,0,0,1,0
"345","shea",1,1,0,0,0,0
"346","short",1,0,3,3,0,0
"347","side",1,5,6,2,4,1
"348","sixth",1,1,0,6,0,1
"349","socialist",1,2,0,0,7,1
"350","talking",1,8,1,0,2,2
"351","teenager",1,0,3,0,0,0
"352","telling",1,0,1,0,4,1
"353","terry",1,4,0,1,0,0
"354","thom",1,0,1,2,0,0
"355","thompson",1,2,7,2,0,2
"356","ticking",1,0,0,0,0,0
"357","tommy",1,2,7,2,0,2
"358","ton",1,1,1,0,0,0
"359","tour",1,0,0,0,3,2
"360","trouble",1,0,3,0,0,0
"361","uva",1,0,0,0,0,0
"362","vaccine",1,7,0,2,0,3
"363","vetoed",1,0,1,6,0,3
"364","waiver",1,0,3,0,0,0
"365","walk",1,1,1,2,1,3
"366","worse",1,3,6,1,0,2
"367","wrap",1,0,0,0,0,0
"368","ye",1,3,3,0,0,0
"369","primary",0,7,8,8,4,7
"370","scientist",0,7,2,1,0,1
"371","debunked",0,6,0,0,0,0
"372","changing",0,5,0,1,0,1
"373","destroyed",0,5,0,0,0,0
"374","anything",0,4,4,6,6,0
"375","bracket",0,4,0,0,0,1
"376","cabinet",0,4,0,0,2,0
"377","initiative",0,4,2,0,0,0
"378","minnesota",0,4,7,1,0,0
"379","responsibility",0,4,0,0,0,2
"380","tied",0,4,0,0,1,1
"381","admit",0,3,0,3,4,1
"382","allegation",0,3,0,0,0,1
"383","applying",0,3,0,0,0,0
"384","bottom",0,3,2,9,0,7
"385","brotherhood",0,3,1,0,0,0
"386","depression",0,3,1,1,0,5
"387","involve",0,3,1,0,0,0
"388","justin",0,3,0,0,0,0
"389","margaret",0,3,0,0,1,0
"390","nato",0,3,1,1,1,1
"391","panther",0,3,0,0,0,0
"392","trademark",0,3,0,0,0,0
"393","treated",0,3,0,1,0,0
"394","veto",0,3,0,3,0,3
"395","wive",0,3,0,1,0,0
"396","advanced",0,2,7,2,0,0
"397","advocating",0,2,0,0,0,0
"398","amash",0,2,0,0,0,0
"399","apologizing",0,2,0,0,0,0
"400","backing",0,2,0,0,0,0
"401","branded",0,2,0,0,0,0
"402","bunked",0,2,0,0,0,0
"403","burri",0,2,0,0,0,0
"404","calculated",0,2,0,0,0,0
"405","cattle",0,2,0,0,0,0
"406","choosing",0,2,0,0,0,0
"407","churche",0,2,0,0,0,0
"408","confiscation",0,2,0,0,0,0
"409","congested",0,2,0,0,0,0
"410","continuing",0,2,0,0,0,0
"411","contractor",0,2,0,0,0,0
"412","countles",0,2,0,0,0,0
"413","craft",0,2,0,0,0,1
"414","deputy",0,2,0,0,0,0
"415","disneyland",0,2,0,0,0,0
"416","distributed",0,2,0,0,0,1
"417","dolphin",0,2,0,0,0,0
"418","earthquake",0,2,0,0,0,0
"419","exceed",0,2,3,2,0,3
"420","firearm",0,2,3,15,2,7
"421","governing",0,2,0,0,0,0
"422","hijacker",0,2,0,0,0,0
"423","hoover",0,2,0,0,0,0
"424","initiated",0,2,0,0,0,0
"425","injected",0,2,0,0,0,0
"426","instructional",0,2,0,0,0,0
"427","jefferson",0,2,5,0,0,0
"428","kilmartin",0,2,0,0,0,0
"429","longstanding",0,2,0,0,0,0
"430","manipulated",0,2,0,0,0,0
"431","megyn",0,2,0,0,0,0
"432","melania",0,2,0,0,0,0
"433","merkley",0,2,0,0,0,0
"434","misinformed",0,2,0,0,0,0
"435","msnbc",0,2,0,0,0,0
"436","noncitizen",0,2,0,0,0,0
"437","nytime",0,2,0,0,0,0
"438","observer",0,2,0,0,0,0
"439","ore",0,2,1,2,0,1
"440","oshaughnessy",0,2,0,0,0,0
"441","patent",0,2,0,0,1,0
"442","pinprick",0,2,0,0,0,0
"443","quote",0,2,3,0,3,1
"444","railroad",0,2,0,0,0,0
"445","regional",0,2,0,0,0,0
"446","registry",0,2,0,0,0,0
"447","roland",0,2,0,0,0,0
"448","sayshillary",0,2,0,0,0,0
"449","servicemen",0,2,0,0,0,0
"450","shelby",0,2,0,0,0,0
"451","shoe",0,2,0,0,0,0
"452","storie",0,2,0,0,0,0
"453","threw",0,2,0,0,0,0
"454","tie",0,2,1,2,1,0
"455","trimester",0,2,0,0,0,0
"456","unfairly",0,2,0,0,0,0
"457","unilaterally",0,2,0,0,0,0
"458","visa",0,2,1,6,0,0
"459","wonder",0,2,0,0,0,0
"460","admin",0,1,0,0,0,0
"461","advisor",0,1,1,1,1,0
"462","approaching",0,1,3,0,0,0
"463","bail",0,1,2,0,1,0
"464","bar",0,1,4,3,0,2
"465","bu",0,1,0,4,0,1
"466","ca",0,1,0,0,0,0
"467","cain",0,1,0,0,0,0
"468","censor",0,1,0,0,0,0
"469","cia",0,1,2,1,1,0
"470","confirmation",0,1,4,0,0,0
"471","direction",0,1,4,0,0,0
"472","disarm",0,1,0,0,0,0
"473","dropout",0,1,8,0,0,1
"474","e.r",0,1,0,0,0,0
"475","editor",0,1,0,0,0,0
"476","editorial",0,1,0,0,0,0
"477","equality",0,1,0,4,1,0
"478","f",0,1,1,1,2,0
"479","grad",0,1,0,0,0,0
"480","gut",0,1,1,0,1,0
"481","hiv",0,1,0,7,1,3
"482","hog",0,1,0,0,0,1
"483","ill",0,1,0,2,0,0
"484","india",0,1,3,3,0,3
"485","indiana",0,1,10,2,0,0
"486","induce",0,1,0,0,0,0
"487","info",0,1,0,0,0,0
"488","islam",0,1,1,0,2,0
"489","j.b",0,1,0,0,0,0
"490","kaptur",0,1,0,0,2,0
"491","laden",0,1,4,0,1,0
"492","lyin",0,1,0,0,0,0
"493","marcy",0,1,0,0,2,0
"494","mercury",0,1,0,0,0,0
"495","mich",0,1,1,0,1,0
"496","mo",0,1,0,1,2,1
"497","nazi",0,1,0,0,2,0
"498","neutral",0,1,2,0,0,0
"499","opposing",0,1,3,0,0,0
"500","pace",0,1,4,1,0,1
"501","payer",0,1,2,0,0,0
"502","pe",0,1,0,0,0,0
"503","persist",0,1,0,0,0,0
"504","photograph",0,1,0,0,1,0
"505","pray",0,1,1,0,1,0
"506","preventable",0,1,0,3,0,0
"507","probe",0,1,0,0,2,0
"508","produced",0,1,1,3,0,5
"509","rack",0,1,1,0,0,0
"510","ration",0,1,1,0,2,0
"511","reformer",0,1,3,0,0,0
"512","rigged",0,1,0,0,2,0
"513","sequestration",0,1,3,0,0,0
"514","server",0,1,0,0,0,0
"515","sheldon",0,1,0,1,3,0
"516","slam",0,1,0,0,0,1
"517","slim",0,1,0,0,0,0
"518","soil",0,1,0,0,0,0
"519","tenn",0,1,0,0,0,0
"520","trimet",0,1,0,3,0,0
"521","tune",0,1,0,2,0,1
"522","un",0,1,0,0,0,1
"523","unarmed",0,1,0,3,0,0
"524","wasteful",0,1,0,0,2,0
"525","weight",0,1,0,1,0,0
"526","whitehouse",0,1,0,2,3,0
"527","z",0,1,0,0,1,0
"528","anytime",0,0,5,0,0,0
"529","smallest",0,0,5,0,0,0
"530","crop",0,0,4,0,0,0
"531","harvard",0,0,4,0,0,1
"532","ratio",0,0,4,1,0,3
"533","weaken",0,0,4,0,0,0
"534","yemen",0,0,4,0,0,1
"535","audience",0,0,3,0,0,0
"536","bruun",0,0,3,0,0,0
"537","bulk",0,0,3,0,0,0
"538","catherine",0,0,3,1,0,0
"539","climbed",0,0,3,0,0,0
"540","cortez",0,0,3,1,0,0
"541","enemie",0,0,3,0,1,0
"542","flint",0,0,3,0,0,0
"543","genetically",0,0,3,1,0,0
"544","headed",0,0,3,0,0,0
"545","judgment",0,0,3,0,1,0
"546","masto",0,0,3,1,0,0
"547","maximum",0,0,3,0,0,0
"548","pocketed",0,0,3,0,0,1
"549","progressive",0,0,3,0,0,0
"550","quadrupled",0,0,3,0,0,1
"551","restoration",0,0,3,0,0,0
"552","shield",0,0,3,0,0,0
"553","translate",0,0,3,0,0,0
"554","unsustainable",0,0,3,0,0,0
"555","weak",0,0,3,1,1,0
"556","advertise",0,0,2,0,0,0
"557","appointment",0,0,2,1,0,0
"558","attracting",0,0,2,0,0,0
"559","bashar",0,0,2,0,0,0
"560","broadband",0,0,2,0,0,0
"561","brookhaven",0,0,2,0,0,0
"562","certified",0,0,2,0,0,0
"563","charter",0,0,2,6,1,2
"564","cited",0,0,2,1,0,1
"565","climbing",0,0,2,0,0,0
"566","component",0,0,2,0,0,0
"567","criteria",0,0,2,0,0,0
"568","dark",0,0,2,0,0,0
"569","dealership",0,0,2,0,0,0
"570","dependency",0,0,2,0,0,0
"571","derail",0,0,2,0,0,0
"572","downgraded",0,0,2,0,0,0
"573","drastically",0,0,2,0,0,0
"574","economie",0,0,2,0,0,0
"575","entitie",0,0,2,0,0,0
"576","excited",0,0,2,0,0,0
"577","falcon",0,0,2,0,0,0
"578","frankel",0,0,2,0,0,0
"579","govt",0,0,2,0,0,0
"580","healthier",0,0,2,0,0,0
"581","infusion",0,0,2,0,0,0
"582","intelligent",0,0,2,0,0,0
"583","ireland",0,0,2,0,0,0
"584","koster",0,0,2,0,0,0
"585","lavish",0,0,2,0,0,0
"586","legitimate",0,0,2,0,0,0
"587","mac",0,0,2,1,2,1
"588","mae",0,0,2,0,0,0
"589","narcotic",0,0,2,0,0,0
"590","navy",0,0,2,0,5,1
"591","neutrality",0,0,2,0,0,0
"592","noaa",0,0,2,0,0,0
"593","outsource",0,0,2,0,0,0
"594","ozone",0,0,2,0,0,0
"595","palm",0,0,2,0,0,0
"596","peanut",0,0,2,0,0,0
"597","peer",0,0,2,0,0,0
"598","philippine",0,0,2,0,0,0
"599","plastic",0,0,2,0,0,0
"600","precisely",0,0,2,0,0,0
"601","prompting",0,0,2,0,0,0
"602","ridership",0,0,2,0,0,0
"603","roadside",0,0,2,0,0,0
"604","stringent",0,0,2,0,0,0
"605","tech",0,0,2,1,0,0
"606","teenage",0,0,2,0,0,0
"607","traveler",0,0,2,0,0,0
"608","underwear",0,0,2,0,0,0
"609","waited",0,0,2,0,0,0
"610","worsened",0,0,2,0,0,0
"611","youve",0,0,2,6,0,3
"612","zoning",0,0,2,0,0,0
"613","abraham",0,0,1,0,0,4
"614","adopted",0,0,1,5,1,3
"615","attract",0,0,1,0,0,0
"616","behalf",0,0,1,1,0,3
"617","britain",0,0,1,3,0,0
"618","butter",0,0,1,0,0,0
"619","cas",0,0,1,0,0,0
"620","charle",0,0,1,1,0,0
"621","constituent",0,0,1,0,0,3
"622","december",0,0,1,6,0,0
"623","disabilitie",0,0,1,3,0,0
"624","eased",0,0,1,0,0,0
"625","encounter",0,0,1,0,0,0
"626","eventual",0,0,1,0,0,0
"627","founded",0,0,1,0,3,1
"628","golf",0,0,1,3,0,2
"629","greed",0,0,1,0,0,0
"630","gunfire",0,0,1,4,0,1
"631","jelly",0,0,1,0,0,0
"632","lo",0,0,1,3,3,0
"633","meat",0,0,1,0,3,0
"634","nbc",0,0,1,0,0,0
"635","overstay",0,0,1,0,0,0
"636","owning",0,0,1,0,1,0
"637","pending",0,0,1,0,1,1
"638","picture",0,0,1,1,3,1
"639","plate",0,0,1,0,0,0
"640","pour",0,0,1,0,2,0
"641","precinct",0,0,1,1,0,4
"642","rigell",0,0,1,0,2,0
"643","ros",0,0,1,0,0,0
"644","schoolchildren",0,0,1,0,2,0
"645","society",0,0,1,1,3,0
"646","southern",0,0,1,0,2,0
"647","stable",0,0,1,0,0,0
"648","subprime",0,0,1,1,2,4
"649","subsidy",0,0,1,0,0,3
"650","tester",0,0,1,0,0,0
"651","tragic",0,0,1,0,0,0
"652","uniform",0,0,1,1,3,0
"653","carly",0,0,0,3,0,0
"654","glas",0,0,0,3,0,0
"655","rooted",0,0,0,3,0,0
"656","unpaid",0,0,0,3,0,0
"657","advised",0,0,0,2,0,0
"658","architect",0,0,0,2,0,0
"659","charleston",0,0,0,2,0,0
"660","chevron",0,0,0,2,0,0
"661","courthouse",0,0,0,2,0,0
"662","eleven",0,0,0,2,0,0
"663","embargo",0,0,0,2,0,0
"664","extremely",0,0,0,2,0,0
"665","filibustered",0,0,0,2,0,0
"666","frame",0,0,0,2,1,0
"667","functionally",0,0,0,2,0,0
"668","graduating",0,0,0,2,0,0
"669","hamilton",0,0,0,2,0,0
"670","ledbetter",0,0,0,2,0,0
"671","lilly",0,0,0,2,0,0
"672","overstayed",0,0,0,2,0,0
"673","overweight",0,0,0,2,0,0
"674","packed",0,0,0,2,0,0
"675","parking",0,0,0,2,0,0
"676","pornography",0,0,0,2,0,0
"677","reimbursement",0,0,0,2,0,0
"678","securitie",0,0,0,2,0,0
"679","segregated",0,0,0,2,0,0
"680","selected",0,0,0,2,0,0
"681","steagall",0,0,0,2,0,0
"682","taliban",0,0,0,2,0,0
"683","tier",0,0,0,2,0,0
"684","understanding",0,0,0,2,0,0
"685","winter",0,0,0,2,0,0
"686","addresse",0,0,0,1,0,0
"687","carl",0,0,0,1,0,0
"688","climb",0,0,0,1,0,0
"689","contest",0,0,0,1,0,0
"690","donaldtrump",0,0,0,1,0,0
"691","enzi",0,0,0,1,0,0
"692","execute",0,0,0,1,0,0
"693","geo",0,0,0,1,0,0
"694","gerrymander",0,0,0,1,0,0
"695","happened",0,0,0,1,1,5
"696","heavily",0,0,0,1,0,4
"697","horn",0,0,0,1,0,0
"698","lion",0,0,0,1,0,0
"699","locking",0,0,0,1,0,0
"700","minu",0,0,0,1,0,0
"701","participation",0,0,0,1,0,3
"702","poorest",0,0,0,1,0,3
"703","porn",0,0,0,1,0,0
"704","productive",0,0,0,1,0,1
"705","raul",0,0,0,1,0,0
"706","revolutionary",0,0,0,1,2,0
"707","serie",0,0,0,1,3,0
"708","ut",0,0,0,1,0,0
"709","transaction",0,0,0,0,4,0
"710","aclu",0,0,0,0,3,0
"711","bachmann",0,0,0,0,3,0
"712","outbreak",0,0,0,0,3,0
"713","bearing",0,0,0,0,2,0
"714","bioweapon",0,0,0,0,2,0
"715","celebrated",0,0,0,0,2,0
"716","creflo",0,0,0,0,2,0
"717","cup",0,0,0,0,2,0
"718","fear",0,0,0,0,2,1
"719","goat",0,0,0,0,2,0
"720","haslam",0,0,0,0,2,0
"721","kathy",0,0,0,0,2,0
"722","landrieu",0,0,0,0,2,0
"723","massaged",0,0,0,0,2,0
"724","michele",0,0,0,0,2,0
"725","monument",0,0,0,0,2,0
"726","nose",0,0,0,0,2,0
"727","oswald",0,0,0,0,2,0
"728","pallone",0,0,0,0,2,0
"729","photographed",0,0,0,0,2,0
"730","protein",0,0,0,0,2,0
"731","rachel",0,0,0,0,2,0
"732","recommending",0,0,0,0,2,1
"733","riot",0,0,0,0,2,0
"734","seizure",0,0,0,0,2,0
"735","socialized",0,0,0,0,2,0
"736","surrogate",0,0,0,0,2,0
"737","whine",0,0,0,0,2,0
"738","wording",0,0,0,0,2,0
"739","zenzinger",0,0,0,0,2,0
"740","abba",0,0,0,0,1,0
"741","abolished",0,0,0,0,1,0
"742","abrahamlincoln",0,0,0,0,1,0
"743","absurd",0,0,0,0,1,0
"744","accidental",0,0,0,0,1,1
"745","accidentally",0,0,0,0,1,0
"746","activated",0,0,0,0,1,0
"747","advancement",0,0,0,0,1,0
"748","affection",0,0,0,0,1,0
"749","affront",0,0,0,0,1,0
"750","againhat",0,0,0,0,1,0
"751","aka",0,0,0,0,1,0
"752","alcee",0,0,0,0,1,0
