"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"346","easier",5,3,2,1,0,0
"347","fact",5,10,15,5,7,13
"348","food",5,4,10,14,10,10
"349","forcing",5,1,0,0,0,0
"350","gulf",5,1,6,2,2,0
"351","holding",5,3,1,1,3,0
"352","id",5,5,3,5,2,6
"353","immediately",5,2,3,1,0,1
"354","include",5,10,13,4,5,2
"355","increasing",5,4,3,4,1,1
"356","key",5,0,2,0,1,3
"357","land",5,4,6,5,3,3
"358","lane",5,1,1,2,1,1
"359","limit",5,2,3,4,1,5
"360","low",5,4,12,10,1,5
"361","lower",5,6,14,13,1,7
"362","may",5,4,4,4,7,2
"363","minimum",5,9,14,22,1,9
"364","missouri",5,0,5,1,1,3
"365","modern",5,2,1,3,2,1
"366","mother",5,2,4,1,1,0
"367","nafta",5,3,2,0,0,0
"368","nelson",5,3,2,0,1,3
"369","nuclear",5,16,9,11,2,10
"370","nursing",5,2,2,2,0,0
"371","package",5,2,4,2,0,1
"372","product",5,2,5,8,1,8
"373","rank",5,4,10,9,0,7
"374","rape",5,4,15,7,6,3
"375","research",5,6,3,11,0,0
"376","responsible",5,5,6,1,3,0
"377","return",5,11,5,3,2,2
"378","russia",5,2,3,8,1,3
"379","sent",5,11,5,3,4,13
"380","sign",5,6,6,3,5,1
"381","someone",5,0,3,4,1,6
"382","sponsored",5,5,1,3,5,4
"383","started",5,5,13,3,4,4
"384","ted",5,10,5,4,9,4
"385","told",5,11,6,6,4,2
"386","violence",5,3,2,10,2,11
"387","wont",5,2,3,4,3,0
"388","ad",4,5,6,4,4,3
"389","add",4,2,6,3,1,3
"390","adult",4,1,5,3,0,6
"391","african",4,5,9,7,5,15
"392","agenda",4,1,5,0,3,0
"393","agent",4,2,4,0,0,1
"394","arkansa",4,1,1,1,1,1
"395","arrested",4,2,1,2,0,2
"396","background",4,3,9,8,1,11
"397","bad",4,3,1,2,3,0
"398","barrett",4,2,2,1,3,1
"399","betty",4,2,0,0,1,0
"400","biggest",4,8,7,10,2,4
"401","bp",4,0,4,3,1,0
"402","bruce",4,1,3,2,0,0
"403","build",4,8,5,6,1,4
"404","burke",4,3,0,2,0,1
"405","canada",4,0,2,1,0,1
"406","constitution",4,4,6,1,6,3
"407","countrie",4,3,21,19,2,10
"408","davi",4,1,1,0,2,0
"409","disabled",4,1,0,3,1,0
"410","door",4,1,1,0,1,1
"411","drug",4,13,12,15,1,9
"412","due",4,5,9,11,5,5
"413","everybody",4,9,2,2,1,2
"414","facing",4,1,1,3,0,0
"415","faith",4,0,1,1,0,0
"416","father",4,0,4,0,2,2
"417","felon",4,4,1,4,0,0
"418","found",4,8,11,6,7,4
"419","girl",4,4,5,2,0,0
"420","grant",4,2,3,8,1,4
"421","granted",4,1,0,0,0,2
"422","head",4,3,1,4,3,2
"423","international",4,7,5,4,4,1
"424","islamic",4,5,4,2,4,2
"425","jack",4,1,0,1,1,1
"426","k",4,4,7,4,1,1
"427","known",4,0,2,2,0,3
"428","living",4,1,7,8,2,8
"429","love",4,1,0,1,1,0
"430","murder",4,5,9,5,1,4
"431","nine",4,4,2,8,1,6
"432","non",4,7,2,7,4,5
"433","person",4,10,10,17,5,8
"434","popular",4,1,3,7,1,5
"435","prayer",4,3,1,0,3,1
"436","pre",4,2,4,4,1,2
"437","reason",4,3,6,5,4,0
"438","religiou",4,1,3,0,2,3
"439","representative",4,7,2,5,0,12
"440","resident",4,7,6,5,5,11
"441","respect",4,0,1,1,0,0
"442","road",4,5,1,5,1,5
"443","ruled",4,0,2,0,0,1
"444","russian",4,0,1,2,1,1
"445","safe",4,0,3,2,1,2
"446","sandy",4,1,0,1,0,4
"447","secretary",4,14,7,10,3,6
"448","seen",4,9,10,14,1,2
"449","sexual",4,4,5,2,1,1
"450","shot",4,2,4,6,0,1
"451","solution",4,1,1,2,1,4
"452","start",4,2,6,6,1,3
"453","step",4,3,4,4,0,0
"454","studie",4,5,3,3,0,0
"455","supply",4,1,1,4,0,1
"456","supporting",4,4,3,0,3,3
"457","sutton",4,1,0,0,1,0
"458","target",4,2,1,0,0,1
"459","tell",4,7,5,1,4,3
"460","threat",4,6,2,2,2,1
"461","tonight",4,1,0,0,0,0
"462","tough",4,0,1,1,0,4
"463","university",4,4,11,13,5,10
"464","uranium",4,0,0,0,1,0
"465","virtually",4,3,1,3,1,6
"466","wendy",4,1,1,0,3,0
"467","west",4,5,6,5,0,2
"468","word",4,2,4,3,1,9
"469","workforce",4,1,7,3,0,1
"470","worst",4,5,12,14,1,7
"471","wouldnt",4,1,1,0,2,2
"472","young",4,7,14,9,2,6
"473","acting",3,1,1,0,0,0
"474","addres",3,3,1,7,0,4
"475","addressed",3,0,0,0,0,0
"476","age",3,7,5,9,3,5
"477","agencie",3,4,3,2,1,7
"478","amnesty",3,5,5,4,6,1
"479","ann",3,0,1,1,0,0
"480","anti",3,4,6,2,3,2
"481","baby",3,4,0,0,2,3
"482","bankruptcy",3,1,0,1,0,2
"483","beating",3,1,0,0,1,0
"484","bid",3,0,1,0,0,0
"485","braley",3,0,1,1,0,0
"486","capitol",3,2,1,2,5,2
"487","changed",3,4,8,4,5,1
"488","chinese",3,0,4,4,3,0
"489","clinic",3,0,0,1,1,0
"490","coffman",3,0,0,1,0,0
"491","coming",3,7,0,8,5,4
"492","committee",3,3,9,9,1,7
"493","congressmen",3,0,1,2,0,1
"494","continue",3,5,5,4,0,6
"495","contribution",3,14,6,4,1,7
"496","cornille",3,1,0,0,1,0
"497","corridor",3,0,0,1,0,0
"498","d",3,2,4,4,3,2
"499","dan",3,5,4,1,3,2
"500","destroy",3,3,2,1,1,0
"501","doyle",3,1,0,1,0,0
"502","earn",3,1,3,11,1,2
"503","elderly",3,0,2,0,0,3
"504","entire",3,9,8,12,3,18
"505","epa",3,3,0,2,3,2
"506","example",3,0,2,1,0,1
"507","extreme",3,0,0,3,0,0
"508","eye",3,0,1,0,1,0
"509","fellow",3,0,1,0,1,4
"510","film",3,0,5,0,0,0
"511","financial",3,9,4,9,2,11
"512","fleet",3,0,0,0,0,0
"513","forest",3,1,1,0,0,0
"514","formed",3,0,1,0,0,0
"515","frank",3,2,2,1,2,0
"516","fraud",3,5,7,6,6,7
"517","funneled",3,0,1,0,0,0
"518","goal",3,1,2,4,3,0
"519","gonna",3,0,0,0,0,0
"520","graduate",3,3,6,6,0,2
"521","greg",3,1,5,3,1,0
"522","guinta",3,0,0,0,0,0
"523","historically",3,0,2,0,0,5
"524","hit",3,1,3,0,1,3
"525","housing",3,2,9,5,1,0
"526","influence",3,1,4,0,0,0
"527","input",3,1,0,0,0,0
"528","insider",3,0,0,1,0,1
"529","issued",3,1,6,3,0,2
"530","jail",3,6,4,4,4,1
"531","joined",3,1,1,0,3,1
"532","kander",3,1,0,0,0,0
"533","king",3,3,4,2,2,2
"534","kitzhaber",3,1,1,0,0,0
"535","kuster",3,0,0,0,0,0
"536","loophole",3,1,5,5,0,8
"537","mandated",3,1,1,0,1,1
"538","march",3,0,0,2,0,2
"539","martin",3,3,0,0,2,1
"540","marwig",3,0,0,0,0,0
"541","mention",3,1,1,0,0,1
"542","michael",3,4,3,0,1,1
"543","nra",3,1,2,5,1,4
"544","obrien",3,0,0,0,0,0
"545","offered",3,3,4,0,0,2
"546","online",3,1,1,6,1,1
"547","overhaul",3,1,0,0,0,0
"548","owner",3,4,4,2,3,1
"549","paperwork",3,0,0,0,0,0
"550","passe",3,3,1,0,1,1
"551","pick",3,3,1,0,1,0
"552","plu",3,2,2,3,2,0
"553","pres",3,1,1,4,2,3
"554","presidency",3,3,4,2,4,2
"555","previou",3,1,3,4,1,9
"556","privatization",3,1,1,0,0,0
"557","privatizing",3,1,2,0,0,0
"558","probably",3,1,2,3,3,1
"559","promise",3,6,3,3,0,6
"560","proven",3,1,0,1,0,0
"561","rail",3,8,4,4,1,1
"562","rather",3,2,1,0,1,0
"563","rating",3,7,10,6,0,5
"564","reality",3,1,2,0,0,0
"565","red",3,0,0,4,2,4
"566","regarding",3,0,0,0,1,0
"567","relocate",3,0,1,0,0,0
"568","repealed",3,1,1,1,0,0
"569","represent",3,3,3,3,2,2
"570","request",3,1,2,1,1,2
"571","retiree",3,3,5,0,0,0
"572","romneycare",3,1,0,1,0,1
"573","roy",3,0,3,0,1,0
"574","scheme",3,8,2,0,0,0
"575","seeing",3,0,5,1,0,3
"576","sherrod",3,5,6,0,5,3
"577","simple",3,0,1,0,2,1
"578","simpson",3,0,0,0,1,0
"579","size",3,2,6,4,4,9
"580","something",3,8,1,4,1,4
"581","spike",3,0,0,0,0,0
"582","staffer",3,0,1,0,0,1
"583","stamp",3,2,5,8,5,6
"584","statistic",3,3,2,2,1,0
"585","stephen",3,1,0,0,1,0
"586","study",3,10,10,11,2,1
"587","surplu",3,5,8,8,0,0
"588","tea",3,2,2,2,4,1
"589","temperature",3,1,0,0,0,1
"590","ten",3,4,7,3,3,9
"591","texan",3,2,0,6,1,3
"592","theyve",3,2,3,7,2,2
"593","throughout",3,2,2,1,3,1
"594","tim",3,3,6,3,3,2
"595","treasury",3,2,0,0,0,2
"596","va",3,3,0,2,2,0
"597","vast",3,1,3,2,0,0
"598","view",3,3,0,1,0,1
"599","voucher",3,2,3,7,1,0
"600","warren",3,2,0,0,1,4
"601","webster",3,1,0,2,0,1
"602","whole",3,0,5,4,1,3
"603","worked",3,11,4,7,2,3
"604","wrote",3,7,3,2,4,2
"605","academy",2,0,0,1,0,0
"606","achievement",2,0,0,3,1,0
"607","adding",2,0,1,4,0,1
"608","administrator",2,1,0,0,1,0
"609","admire",2,0,0,0,0,0
"610","adoption",2,1,2,0,0,0
"611","affect",2,1,1,1,0,5
"612","afraid",2,0,1,0,0,0
"613","al",2,1,7,3,2,3
"614","algebra",2,0,0,0,0,0
"615","ambassador",2,0,1,0,3,0
"616","anchor",2,0,1,0,1,0
"617","announced",2,3,4,0,3,1
"618","annual",2,3,3,3,0,10
"619","argued",2,0,1,0,0,1
"620","assaulted",2,0,0,0,1,0
"621","athlete",2,0,0,0,0,0
"622","atlantic",2,1,1,0,0,0
"623","attempt",2,0,1,0,2,1
"624","backed",2,3,1,1,3,2
"625","bain",2,1,0,0,0,0
"626","barrow",2,0,1,0,1,0
"627","bas",2,0,1,0,0,0
"628","basi",2,1,0,3,0,1
"629","bathroom",2,1,0,0,3,0
"630","begich",2,1,0,0,0,0
"631","bennet",2,1,1,0,1,0
"632","bidding",2,0,0,0,0,0
"633","billionaire",2,3,5,0,0,0
"634","blamed",2,0,0,0,0,0
"635","block",2,2,0,0,0,6
"636","blocking",2,0,1,0,0,0
"637","boardwalk",2,0,0,0,0,0
"638","boccieri",2,0,0,0,1,0
"639","body",2,4,0,0,2,2
"640","bond",2,4,13,1,0,1
"641","boost",2,0,0,1,0,0
"642","bowle",2,0,0,0,0,0
"643","boy",2,1,0,0,0,0
"644","broke",2,7,2,2,3,4
"645","building",2,14,8,3,0,5
"646","bulb",2,3,1,0,4,0
"647","buse",2,0,1,1,0,1
"648","canceled",2,0,0,1,0,0
"649","casey",2,0,0,0,1,0
"650","cbo",2,0,3,1,0,0
"651","celebritie",2,0,0,0,0,0
"652","century",2,2,2,6,0,3
"653","ceo",2,2,3,7,1,3
"654","champion",2,0,1,0,0,0
"655","championship",2,1,0,0,1,0
"656","childhood",2,0,0,3,0,1
"657","christma",2,2,3,0,3,1
"658","church",2,3,0,1,1,1
"659","circumstance",2,0,3,0,0,0
"660","citation",2,0,1,2,0,0
"661","commit",2,4,0,3,1,0
"662","complete",2,1,0,0,0,1
"663","complicated",2,0,1,0,0,0
"664","compromise",2,0,0,1,0,1
"665","considering",2,0,0,0,3,0
"666","consumer",2,5,1,4,1,7
"667","cookie",2,0,0,0,0,0
"668","corruption",2,2,0,0,2,0
"669","corzine",2,0,0,3,0,3
"670","costly",2,0,1,0,0,1
"671","dangerou",2,0,3,0,2,0
"672","daugherty",2,1,0,0,0,0
"673","de",2,2,1,0,1,0
"674","deleted",2,0,1,0,3,0
"675","described",2,0,0,0,0,1
"676","disastrou",2,0,1,0,0,0
"677","discovering",2,0,0,0,0,0
"678","discussing",2,0,0,0,0,0
"679","ditch",2,0,0,0,0,0
"680","diversity",2,0,0,0,0,0
"681","domestic",2,5,6,7,4,11
"682","done",2,8,9,8,3,7
"683","drunken",2,0,0,2,0,0
"684","early",2,4,4,8,3,7
"685","earner",2,2,0,1,0,5
"686","east",2,3,4,4,0,3
"687","economist",2,0,2,0,0,0
"688","edition",2,0,0,0,0,0
"689","endorsing",2,0,0,1,0,1
"690","enforce",2,2,4,0,0,0
"691","enjoyed",2,0,0,0,0,0
"692","enough",2,3,6,8,1,11
"693","equal",2,5,3,8,1,3
"694","equally",2,0,0,0,0,0
"695","eric",2,4,8,2,2,1
"696","essentially",2,5,1,2,0,1
"697","everything",2,2,4,0,2,2
"698","exactly",2,4,1,0,0,0
"699","exempting",2,0,0,0,0,0
"700","expire",2,3,0,0,0,0
"701","extortion",2,0,0,0,0,0
"702","extra",2,3,4,5,0,0
"703","extremism",2,0,0,0,0,0
"704","faced",2,1,4,1,0,0
"705","fannie",2,0,2,0,0,0
"706","fbi",2,6,2,1,3,6
"707","ferguson",2,1,0,1,3,0
"708","fetu",2,0,0,0,0,0
"709","fifth",2,1,2,6,1,4
"710","fifty",2,2,0,4,0,0
"711","fighting",2,0,3,4,3,3
"712","fire",2,2,5,10,7,6
"713","firm",2,1,4,1,0,1
"714","fleeing",2,0,0,0,0,1
"715","football",2,5,3,2,2,0
"716","freddie",2,0,2,0,2,1
"717","future",2,3,8,2,0,2
"718","fy",2,0,0,0,0,0
"719","gain",2,5,5,6,1,4
"720","generated",2,0,4,0,0,1
"721","grow",2,0,2,1,0,0
"722","guardsmen",2,0,0,0,0,0
"723","happines",2,0,0,0,0,0
"724","hard",2,4,5,3,1,1
"725","hezbollah",2,0,0,0,0,0
"726","historic",2,1,6,0,0,4
"727","hold",2,2,0,3,0,3
"728","hood",2,1,1,1,2,0
"729","howard",2,0,0,0,0,0
"730","image",2,0,0,0,1,0
"731","implemented",2,0,0,0,0,1
"732","inflation",2,3,2,6,1,1
"733","instability",2,0,0,0,0,0
"734","instituting",2,0,0,0,0,0
"735","internal",2,1,1,0,0,0
"736","interview",2,5,0,3,0,4
"737","julie",2,1,1,0,0,0
"738","justified",2,0,0,1,0,0
"739","juvenile",2,0,0,0,0,0
"740","kicking",2,0,2,0,0,0
"741","kindergarten",2,0,0,2,0,0
"742","lack",2,0,1,2,1,1
"743","late",2,2,1,1,1,0
"744","lawyer",2,1,0,6,2,5
"745","legalize",2,0,1,0,0,0
"746","legislative",2,7,1,4,0,1
"747","lesbian",2,0,2,0,0,0
"748","liberia",2,0,0,0,0,0
"749","limousine",2,0,0,0,0,0
"750","lowering",2,0,0,0,0,0
"751","machine",2,0,0,5,2,1
"752","manufacturing",2,1,11,5,0,2
"753","married",2,0,0,1,0,1
"754","marxist",2,0,0,0,2,0
"755","mas",2,3,9,2,1,3
"756","maxed",2,1,0,0,0,0
"757","mcauliffe",2,4,0,0,0,1
"758","mclane",2,0,0,0,0,0
"759","medal",2,0,1,1,0,0
"760","mentioned",2,0,0,0,0,1
"761","midnight",2,0,0,0,0,1
"762","milk",2,0,1,2,1,0
"763","mill",2,1,0,0,0,3
"764","minority",2,1,5,1,0,1
"765","minute",2,0,2,5,0,2
"766","moratorium",2,1,0,0,0,0
"767","morgan",2,1,0,1,0,0
"768","mortality",2,0,6,1,0,2
