"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"344","talk",2,5,1,2,2,2
"345","treat",2,1,2,0,0,0
"346","try",2,1,2,3,0,0
"347","uninsured",2,1,3,4,1,8
"348","warm",2,0,0,0,0,0
"349","abolish",1,3,1,0,0,1
"350","abuse",1,3,1,1,0,6
"351","actual",1,1,3,4,1,1
"352","advisory",1,1,0,0,3,0
"353","afford",1,2,2,4,1,0
"354","africa",1,4,1,8,0,4
"355","ag",1,0,0,1,0,0
"356","analysi",1,0,3,0,0,0
"357","answer",1,1,1,3,3,0
"358","apology",1,0,0,0,3,0
"359","base",1,2,0,3,1,2
"360","ben",1,1,1,0,0,0
"361","bigger",1,1,1,1,1,5
"362","black",1,16,19,7,5,6
"363","celebrate",1,1,0,1,1,0
"364","clothing",1,0,3,0,0,0
"365","compensation",1,0,0,0,1,4
"366","consecutive",1,4,2,1,0,5
"367","cooper",1,0,1,0,0,0
"368","count",1,1,2,5,1,3
"369","countie",1,3,0,6,0,8
"370","d.c",1,3,6,3,2,5
"371","da",1,0,0,0,0,0
"372","dating",1,0,1,3,0,0
"373","dekalb",1,0,1,5,0,1
"374","differ",1,0,0,0,0,0
"375","du",1,1,0,0,0,0
"376","ease",1,0,0,0,0,0
"377","ed",1,0,1,2,2,1
"378","el",1,1,1,1,1,0
"379","ending",1,1,2,1,1,2
"380","era",1,2,1,5,0,1
"381","face",1,5,3,0,8,0
"382","fancy",1,0,3,0,0,0
"383","filed",1,0,0,1,3,1
"384","finish",1,1,0,3,0,0
"385","fiorina",1,0,0,3,0,0
"386","fiscal",1,5,12,4,1,4
"387","ford",1,0,0,1,0,1
"388","form",1,8,4,3,1,1
"389","fortune",1,0,2,4,0,0
"390","forty",1,2,1,9,1,4
"391","gen",1,1,0,0,2,0
"392","h",1,0,0,0,0,0
"393","harvey",1,0,0,0,2,0
"394","hey",1,0,0,1,0,0
"395","hill",1,2,0,0,0,0
"396","hole",1,0,3,0,0,1
"397","hussein",1,1,0,0,4,1
"398","insured",1,0,0,0,1,2
"399","jackson",1,0,0,0,2,0
"400","junket",1,0,0,0,3,0
"401","lac",1,1,0,0,0,0
"402","leave",1,7,9,6,1,6
"403","ll",1,0,0,0,0,0
"404","mandatory",1,0,1,3,4,2
"405","mexican",1,3,4,2,6,3
"406","min",1,0,0,0,0,0
"407","mount",1,0,0,0,0,0
"408","near",1,3,7,3,0,5
"409","nixon",1,0,0,1,0,3
"410","offend",1,0,0,0,0,0
"411","ovide",1,0,0,0,0,0
"412","owe",1,2,0,9,0,1
"413","panel",1,1,3,1,7,3
"414","partie",1,2,0,6,0,1
"415","percentage",1,4,5,13,0,6
"416","photo",1,3,2,4,2,6
"417","pine",1,0,0,1,0,0
"418","positive",1,0,5,0,0,2
"419","preference",1,0,0,0,0,3
"420","progres",1,0,2,0,0,0
"421","projected",1,1,1,7,0,2
"422","protest",1,2,0,1,3,1
"423","quality",1,1,2,1,0,0
"424","ranger",1,0,0,0,1,0
"425","ranking",1,0,6,0,0,0
"426","recovery",1,6,12,2,0,5
"427","referring",1,3,0,0,0,0
"428","repair",1,4,0,1,0,1
"429","restrictive",1,0,1,0,0,4
"430","ri",1,0,1,2,1,0
"431","richest",1,0,1,7,0,2
"432","sander",1,4,8,9,4,5
"433","sarah",1,3,3,0,6,3
"434","sat",1,2,1,0,0,1
"435","scrap",1,0,0,0,1,0
"436","shea",1,1,0,0,0,0
"437","short",1,0,3,3,0,0
"438","side",1,5,6,2,4,1
"439","sixth",1,1,0,6,0,1
"440","socialist",1,2,0,0,7,1
"441","star",1,1,3,0,0,2
"442","statewide",1,0,3,6,0,3
"443","super",1,6,4,2,1,1
"444","talking",1,8,1,0,2,2
"445","teenager",1,0,3,0,0,0
"446","telling",1,0,1,0,4,1
"447","terry",1,4,0,1,0,0
"448","thom",1,0,1,2,0,0
"449","thompson",1,2,7,2,0,2
"450","tommy",1,2,7,2,0,2
"451","ton",1,1,1,0,0,0
"452","tour",1,0,0,0,3,2
"453","trie",1,1,1,0,0,0
"454","trouble",1,0,3,0,0,0
"455","vaccine",1,7,0,2,0,3
"456","vern",1,0,0,0,0,0
"457","vetoed",1,0,1,6,0,3
"458","waiver",1,0,3,0,0,0
"459","walk",1,1,1,2,1,3
"460","worse",1,3,6,1,0,2
"461","ye",1,3,3,0,0,0
"462","science",0,7,2,3,1,2
"463","scientist",0,7,2,1,0,1
"464","changing",0,5,0,1,0,1
"465","anything",0,4,4,6,6,0
"466","bracket",0,4,0,0,0,1
"467","cabinet",0,4,0,0,2,0
"468","initiative",0,4,2,0,0,0
"469","meet",0,4,0,7,2,2
"470","minnesota",0,4,7,1,0,0
"471","responsibility",0,4,0,0,0,2
"472","tied",0,4,0,0,1,1
"473","admit",0,3,0,3,4,1
"474","allegation",0,3,0,0,0,1
"475","bottom",0,3,2,9,0,7
"476","brotherhood",0,3,1,0,0,0
"477","depression",0,3,1,1,0,5
"478","dome",0,3,1,0,1,0
"479","hall",0,3,1,0,4,1
"480","involve",0,3,1,0,0,0
"481","justin",0,3,0,0,0,0
"482","margaret",0,3,0,0,1,0
"483","nato",0,3,1,1,1,1
"484","st",0,3,2,0,1,3
"485","treated",0,3,0,1,0,0
"486","veto",0,3,0,3,0,3
"487","wive",0,3,0,1,0,0
"488","advanced",0,2,7,2,0,0
"489","akin",0,2,2,0,0,1
"490","craft",0,2,0,0,0,1
"491","distributed",0,2,0,0,0,1
"492","eat",0,2,1,1,1,0
"493","exceed",0,2,3,2,0,3
"494","firearm",0,2,3,15,2,7
"495","jefferson",0,2,5,0,0,0
"496","nytime",0,2,0,0,0,0
"497","ore",0,2,1,2,0,1
"498","patent",0,2,0,0,1,0
"499","quote",0,2,3,0,3,1
"500","tie",0,2,1,2,1,0
"501","visa",0,2,1,6,0,0
"502","wi",0,2,0,3,0,0
"503","admin",0,1,0,0,0,0
"504","advisor",0,1,1,1,1,0
"505","approaching",0,1,3,0,0,0
"506","bail",0,1,2,0,1,0
"507","bar",0,1,4,3,0,2
"508","bu",0,1,0,4,0,1
"509","bust",0,1,0,0,0,0
"510","ca",0,1,0,0,0,0
"511","cain",0,1,0,0,0,0
"512","cia",0,1,2,1,1,0
"513","confirmation",0,1,4,0,0,0
"514","d.c.",0,1,0,0,0,0
"515","direction",0,1,4,0,0,0
"516","dropout",0,1,8,0,0,1
"517","e.r",0,1,0,0,0,0
"518","employ",0,1,2,0,1,0
"519","equality",0,1,0,4,1,0
"520","f",0,1,1,1,2,0
"521","gained",0,1,5,1,0,1
"522","govern",0,1,0,0,0,0
"523","grad",0,1,0,0,0,0
"524","gut",0,1,1,0,1,0
"525","h.w",0,1,0,1,0,0
"526","hiv",0,1,0,7,1,3
"527","hog",0,1,0,0,0,1
"528","ill",0,1,0,2,0,0
"529","india",0,1,3,3,0,3
"530","indiana",0,1,10,2,0,0
"531","info",0,1,0,0,0,0
"532","islam",0,1,1,0,2,0
"533","j.b",0,1,0,0,0,0
"534","kaptur",0,1,0,0,2,0
"535","laden",0,1,4,0,1,0
"536","lyin",0,1,0,0,0,0
"537","mall",0,1,1,0,0,0
"538","marcy",0,1,0,0,2,0
"539","mich",0,1,1,0,1,0
"540","mo",0,1,0,1,2,1
"541","mont",0,1,0,0,0,0
"542","n.j",0,1,0,0,0,0
"543","nazi",0,1,0,0,2,0
"544","neutral",0,1,2,0,0,0
"545","opposing",0,1,3,0,0,0
"546","pace",0,1,4,1,0,1
"547","payer",0,1,2,0,0,0
"548","pe",0,1,0,0,0,0
"549","photograph",0,1,0,0,1,0
"550","pl",0,1,0,0,0,0
"551","ploy",0,1,0,0,0,0
"552","port",0,1,1,1,0,2
"553","pow",0,1,0,0,0,2
"554","pray",0,1,1,0,1,0
"555","preventable",0,1,0,3,0,0
"556","probe",0,1,0,0,2,0
"557","produced",0,1,1,3,0,5
"558","rack",0,1,1,0,0,0
"559","ration",0,1,1,0,2,0
"560","reformer",0,1,3,0,0,0
"561","rig",0,1,3,1,1,0
"562","rigged",0,1,0,0,2,0
"563","ro",0,1,0,0,0,0
"564","sequestration",0,1,3,0,0,0
"565","server",0,1,0,0,0,0
"566","sheldon",0,1,0,1,3,0
"567","slam",0,1,0,0,0,1
"568","slim",0,1,0,0,0,0
"569","tenn",0,1,0,0,0,0
"570","trimet",0,1,0,3,0,0
"571","tune",0,1,0,2,0,1
"572","un",0,1,0,0,0,1
"573","unarmed",0,1,0,3,0,0
"574","v.a",0,1,0,0,0,0
"575","wasteful",0,1,0,0,2,0
"576","weight",0,1,0,1,0,0
"577","whitehouse",0,1,0,2,3,0
"578","x",0,1,0,1,0,0
"579","z",0,1,0,0,1,0
"580","harvard",0,0,4,0,0,1
"581","ratio",0,0,4,1,0,3
"582","weaken",0,0,4,0,0,0
"583","yemen",0,0,4,0,0,1
"584","catherine",0,0,3,1,0,0
"585","cortez",0,0,3,1,0,0
"586","enemie",0,0,3,0,1,0
"587","genetically",0,0,3,1,0,0
"588","judgment",0,0,3,0,1,0
"589","masto",0,0,3,1,0,0
"590","pocketed",0,0,3,0,0,1
"591","quadrupled",0,0,3,0,0,1
"592","shield",0,0,3,0,0,0
"593","weak",0,0,3,1,1,0
"594","appointment",0,0,2,1,0,0
"595","cited",0,0,2,1,0,1
"596","mac",0,0,2,1,2,1
"597","navy",0,0,2,0,5,1
"598","precedent",0,0,2,1,0,1
"599","tech",0,0,2,1,0,0
"600","teenage",0,0,2,0,0,0
"601","youve",0,0,2,6,0,3
"602","abort",0,0,1,0,1,0
"603","abraham",0,0,1,0,0,4
"604","ar",0,0,1,1,0,0
"605","attract",0,0,1,0,0,0
"606","author",0,0,1,0,0,1
"607","britain",0,0,1,3,0,0
"608","cas",0,0,1,0,0,0
"609","charle",0,0,1,1,0,0
"610","constituent",0,0,1,0,0,3
"611","december",0,0,1,6,0,0
"612","disabilitie",0,0,1,3,0,0
"613","eased",0,0,1,0,0,0
"614","eventual",0,0,1,0,0,0
"615","founded",0,0,1,0,3,1
"616","greed",0,0,1,0,0,0
"617","gunfire",0,0,1,4,0,1
"618","has",0,0,1,0,0,0
"619","ix",0,0,1,0,0,0
"620","lo",0,0,1,3,3,0
"621","meat",0,0,1,0,3,0
"622","mini",0,0,1,0,0,0
"623","nbc",0,0,1,0,0,0
"624","overstay",0,0,1,0,0,0
"625","owning",0,0,1,0,1,0
"626","pending",0,0,1,0,1,1
"627","picture",0,0,1,1,3,1
"628","pled",0,0,1,0,0,1
"629","pour",0,0,1,0,2,0
"630","proper",0,0,1,1,1,1
"631","rigell",0,0,1,0,2,0
"632","ros",0,0,1,0,0,0
"633","sam",0,0,1,0,1,0
"634","schoolchildren",0,0,1,0,2,0
"635","society",0,0,1,1,3,0
"636","southern",0,0,1,0,2,0
"637","subprime",0,0,1,1,2,4
"638","subsidy",0,0,1,0,0,3
"639","tester",0,0,1,0,0,0
"640","uniform",0,0,1,1,3,0
"641","consume",0,0,0,5,0,2
"642","glas",0,0,0,3,0,0
"643","e.u",0,0,0,2,0,0
"644","frame",0,0,0,2,1,0
"645","tier",0,0,0,2,0,0
"646","addresse",0,0,0,1,0,0
"647","climb",0,0,0,1,0,0
"648","enzi",0,0,0,1,0,0
"649","geo",0,0,0,1,0,0
"650","happened",0,0,0,1,1,5
"651","heavily",0,0,0,1,0,4
"652","lion",0,0,0,1,0,0
"653","locking",0,0,0,1,0,0
"654","minu",0,0,0,1,0,0
"655","nc",0,0,0,1,0,0
"656","oct",0,0,0,1,1,0
"657","op",0,0,0,1,2,0
"658","participation",0,0,0,1,0,3
"659","ped",0,0,0,1,0,1
"660","poorest",0,0,0,1,0,3
"661","revolutionary",0,0,0,1,2,0
"662","serie",0,0,0,1,3,0
"663","sider",0,0,0,1,0,0
"664","tab",0,0,0,1,0,0
"665","through",0,0,0,1,0,0
"666","ut",0,0,0,1,0,0
"667","wide",0,0,0,1,0,0
"668","bearing",0,0,0,0,2,0
"669","bet",0,0,0,0,2,0
"670","cup",0,0,0,0,2,0
"671","dem",0,0,0,0,2,1
"672","fear",0,0,0,0,2,1
"673","nose",0,0,0,0,2,0
"674","recommending",0,0,0,0,2,1
"675","riot",0,0,0,0,2,0
"676","accidental",0,0,0,0,1,1
"677","ali",0,0,0,0,1,1
"678","ayer",0,0,0,0,1,2
"679","baseball",0,0,0,0,1,3
"680","ches",0,0,0,0,1,0
"681","danger",0,0,0,0,1,0
"682","debunk",0,0,0,0,1,0
"683","depict",0,0,0,0,1,0
"684","descent",0,0,0,0,1,0
"685","exonerate",0,0,0,0,1,0
"686","franci",0,0,0,0,1,0
"687","maj",0,0,0,0,1,0
"688","obamacar",0,0,0,0,1,0
"689","r.i",0,0,0,0,1,0
"690","sanders",0,0,0,0,1,0
"691","shape",0,0,0,0,1,1
"692","sing",0,0,0,0,1,0
"693","sooner",0,0,0,0,1,2
"694","unanimou",0,0,0,0,1,0
"695","blow",0,0,0,0,0,4
"696","meth",0,0,0,0,0,2
"697","tent",0,0,0,0,0,2
"698","ak",0,0,0,0,0,1
"699","ate",0,0,0,0,0,1
"700","b",0,0,0,0,0,1
"701","bath",0,0,0,0,0,1
"702","doll",0,0,0,0,0,1
"703","est",0,0,0,0,0,1
"704","flee",0,0,0,0,0,1
"705","ged",0,0,0,0,0,1
"706","haul",0,0,0,0,0,1
"707","ky",0,0,0,0,0,1
"708","posed",0,0,0,0,0,1
"709","prefer",0,0,0,0,0,1
"710","up",0,0,0,0,0,1
"711","wal",0,0,0,0,0,1
