"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"346","list",6,2,4,2,1,3
"347","lose",6,10,9,5,6,3
"348","lot",6,5,10,8,3,8
"349","lowest",6,8,21,24,3,13
"350","massive",6,4,7,0,1,1
"351","murphy",6,4,0,2,1,0
"352","muslim",6,12,1,5,14,4
"353","offender",6,1,2,2,0,1
"354","ohio",6,17,23,26,14,22
"355","opponent",6,10,7,2,4,4
"356","outside",6,7,3,2,0,0
"357","population",6,8,16,14,4,15
"358","portman",6,3,3,3,0,0
"359","pro",6,4,8,7,0,3
"360","protect",6,7,7,3,1,1
"361","reduction",6,1,4,5,1,4
"362","repeal",6,4,1,4,0,2
"363","rus",6,5,2,1,0,2
"364","safety",6,3,5,4,1,0
"365","saudi",6,6,5,1,0,6
"366","shooting",6,5,11,2,4,2
"367","sink",6,2,3,5,0,0
"368","standard",6,3,10,6,0,2
"369","taking",6,3,10,12,1,3
"370","traffic",6,5,2,4,1,2
"371","voter",6,17,21,10,12,20
"372","well",6,12,4,2,3,10
"373","ability",5,3,1,4,0,0
"374","arabia",5,5,2,1,0,5
"375","around",5,2,7,10,4,3
"376","attacked",5,2,2,1,1,2
"377","book",5,2,2,1,5,5
"378","brown",5,7,9,6,7,5
"379","bureaucrat",5,7,1,2,3,1
"380","cap",5,8,3,3,5,4
"381","card",5,1,0,2,2,2
"382","check",5,4,14,15,4,12
"383","claim",5,7,5,3,3,11
"384","commission",5,11,1,2,0,3
"385","council",5,5,2,2,4,7
"386","cuccinelli",5,1,1,0,2,0
"387","delay",5,0,1,0,1,0
"388","easier",5,3,2,1,0,0
"389","either",5,2,3,3,3,4
"390","fact",5,10,15,5,7,13
"391","food",5,4,10,14,10,10
"392","forcing",5,1,0,0,0,0
"393","great",5,6,7,9,4,9
"394","holding",5,3,1,1,3,0
"395","id",5,5,3,5,2,6
"396","immediately",5,2,3,1,0,1
"397","include",5,10,13,4,5,2
"398","increasing",5,4,3,4,1,1
"399","key",5,0,2,0,1,3
"400","land",5,4,6,5,3,3
"401","lane",5,1,1,2,1,1
"402","low",5,4,12,10,1,5
"403","lower",5,6,14,13,1,7
"404","may",5,4,4,4,7,2
"405","mike",5,1,5,7,2,2
"406","minimum",5,9,14,22,1,9
"407","missouri",5,0,5,1,1,3
"408","modern",5,2,1,3,2,1
"409","mother",5,2,4,1,1,0
"410","nafta",5,3,2,0,0,0
"411","nancy",5,3,2,4,4,4
"412","nelson",5,3,2,0,1,3
"413","nuclear",5,16,9,11,2,10
"414","nursing",5,2,2,2,0,0
"415","package",5,2,4,2,0,1
"416","product",5,2,5,8,1,8
"417","rank",5,4,10,9,0,7
"418","rape",5,4,15,7,6,3
"419","research",5,6,3,11,0,0
"420","result",5,9,13,10,2,2
"421","return",5,11,5,3,2,2
"422","rule",5,9,10,5,2,12
"423","russia",5,2,3,8,1,3
"424","sent",5,11,5,3,4,13
"425","served",5,5,1,2,0,5
"426","shut",5,2,8,1,3,2
"427","sign",5,6,6,3,5,1
"428","someone",5,0,3,4,1,6
"429","sponsored",5,5,1,3,5,4
"430","started",5,5,13,3,4,4
"431","ted",5,10,5,4,9,4
"432","terrorism",5,2,1,3,1,5
"433","told",5,11,6,6,4,2
"434","violence",5,3,2,10,2,11
"435","ad",4,5,6,4,4,3
"436","add",4,2,6,3,1,3
"437","adult",4,1,5,3,0,6
"438","african",4,5,9,7,5,15
"439","agent",4,2,4,0,0,1
"440","arkansa",4,1,1,1,1,1
"441","arrested",4,2,1,2,0,2
"442","background",4,3,9,8,1,11
"443","bad",4,3,1,2,3,0
"444","become",4,6,2,9,4,2
"445","betty",4,2,0,0,1,0
"446","biggest",4,8,7,10,2,4
"447","bruce",4,1,3,2,0,0
"448","build",4,8,5,6,1,4
"449","burke",4,3,0,2,0,1
"450","canada",4,0,2,1,0,1
"451","capital",4,9,3,4,2,2
"452","constitution",4,4,6,1,6,3
"453","countrie",4,3,21,19,2,10
"454","crisi",4,1,7,5,1,4
"455","davi",4,1,1,0,2,0
"456","disabled",4,1,0,3,1,0
"457","discrimination",4,4,0,1,0,1
"458","door",4,1,1,0,1,1
"459","drug",4,13,12,15,1,9
"460","due",4,5,9,11,5,5
"461","estate",4,4,3,1,3,4
"462","everybody",4,9,2,2,1,2
"463","facing",4,1,1,3,0,0
"464","faith",4,0,1,1,0,0
"465","father",4,0,4,0,2,2
"466","felon",4,4,1,4,0,0
"467","fix",4,4,2,2,1,0
"468","flip",4,1,4,3,1,6
"469","found",4,8,11,6,7,4
"470","full",4,3,11,6,3,9
"471","grant",4,2,3,8,1,4
"472","granted",4,1,0,0,0,2
"473","head",4,3,1,4,3,2
"474","illinoi",4,8,8,2,2,5
"475","international",4,7,5,4,4,1
"476","jack",4,1,0,1,1,1
"477","k",4,4,7,4,1,1
"478","known",4,0,2,2,0,3
"479","living",4,1,7,8,2,8
"480","love",4,1,0,1,1,0
"481","man",4,9,6,8,6,8
"482","murder",4,5,9,5,1,4
"483","nine",4,4,2,8,1,6
"484","non",4,7,2,7,4,5
"485","person",4,10,10,17,5,8
"486","popular",4,1,3,7,1,5
"487","prayer",4,3,1,0,3,1
"488","pre",4,2,4,4,1,2
"489","representative",4,7,2,5,0,12
"490","resident",4,7,6,5,5,11
"491","respect",4,0,1,1,0,0
"492","ruled",4,0,2,0,0,1
"493","russian",4,0,1,2,1,1
"494","safe",4,0,3,2,1,2
"495","sandy",4,1,0,1,0,4
"496","secretary",4,14,7,10,3,6
"497","seen",4,9,10,14,1,2
"498","sexual",4,4,5,2,1,1
"499","shot",4,2,4,6,0,1
"500","solution",4,1,1,2,1,4
"501","start",4,2,6,6,1,3
"502","step",4,3,4,4,0,0
"503","supply",4,1,1,4,0,1
"504","sutton",4,1,0,0,1,0
"505","target",4,2,1,0,0,1
"506","tell",4,7,5,1,4,3
"507","threat",4,6,2,2,2,1
"508","tonight",4,1,0,0,0,0
"509","tough",4,0,1,1,0,4
"510","university",4,4,11,13,5,10
"511","uranium",4,0,0,0,1,0
"512","virtually",4,3,1,3,1,6
"513","wendy",4,1,1,0,3,0
"514","west",4,5,6,5,0,2
"515","word",4,2,4,3,1,9
"516","workforce",4,1,7,3,0,1
"517","worst",4,5,12,14,1,7
"518","wouldnt",4,1,1,0,2,2
"519","young",4,7,14,9,2,6
"520","acting",3,1,1,0,0,0
"521","addres",3,3,1,7,0,4
"522","age",3,7,5,9,3,5
"523","agencie",3,4,3,2,1,7
"524","amnesty",3,5,5,4,6,1
"525","ann",3,0,1,1,0,0
"526","anti",3,4,6,2,3,2
"527","bankruptcy",3,1,0,1,0,2
"528","beating",3,1,0,0,1,0
"529","believe",3,13,7,8,3,8
"530","bid",3,0,1,0,0,0
"531","braley",3,0,1,1,0,0
"532","capitol",3,2,1,2,5,2
"533","changed",3,4,8,4,5,1
"534","chri",3,11,12,9,1,3
"535","clinic",3,0,0,1,1,0
"536","code",3,7,1,4,2,5
"537","coffman",3,0,0,1,0,0
"538","coming",3,7,0,8,5,4
"539","committee",3,3,9,9,1,7
"540","congressmen",3,0,1,2,0,1
"541","contribution",3,14,6,4,1,7
"542","cornille",3,1,0,0,1,0
"543","corridor",3,0,0,1,0,0
"544","d",3,2,4,4,3,2
"545","dan",3,5,4,1,3,2
"546","destroy",3,3,2,1,1,0
"547","doyle",3,1,0,1,0,0
"548","earn",3,1,3,11,1,2
"549","earning",3,4,1,4,0,5
"550","entire",3,9,8,12,3,18
"551","epa",3,3,0,2,3,2
"552","example",3,0,2,1,0,1
"553","extreme",3,0,0,3,0,0
"554","eye",3,0,1,0,1,0
"555","film",3,0,5,0,0,0
"556","financial",3,9,4,9,2,11
"557","folk",3,2,7,4,0,3
"558","frank",3,2,2,1,2,0
"559","fraud",3,5,7,6,6,7
"560","funneled",3,0,1,0,0,0
"561","graduate",3,3,6,6,0,2
"562","historically",3,0,2,0,0,5
"563","hit",3,1,3,0,1,3
"564","housing",3,2,9,5,1,0
"565","influence",3,1,4,0,0,0
"566","input",3,1,0,0,0,0
"567","insider",3,0,0,1,0,1
"568","issued",3,1,6,3,0,2
"569","jail",3,6,4,4,4,1
"570","joined",3,1,1,0,3,1
"571","kander",3,1,0,0,0,0
"572","king",3,3,4,2,2,2
"573","kitzhaber",3,1,1,0,0,0
"574","loophole",3,1,5,5,0,8
"575","mandated",3,1,1,0,1,1
"576","march",3,0,0,2,0,2
"577","mention",3,1,1,0,0,1
"578","nra",3,1,2,5,1,4
"579","online",3,1,1,6,1,1
"580","overhaul",3,1,0,0,0,0
"581","owner",3,4,4,2,3,1
"582","passe",3,3,1,0,1,1
"583","plu",3,2,2,3,2,0
"584","pres",3,1,1,4,2,3
"585","presidency",3,3,4,2,4,2
"586","previou",3,1,3,4,1,9
"587","privatization",3,1,1,0,0,0
"588","privatizing",3,1,2,0,0,0
"589","promise",3,6,3,3,0,6
"590","proven",3,1,0,1,0,0
"591","rail",3,8,4,4,1,1
"592","rather",3,2,1,0,1,0
"593","rating",3,7,10,6,0,5
"594","reality",3,1,2,0,0,0
"595","red",3,0,0,4,2,4
"596","regarding",3,0,0,0,1,0
"597","relocate",3,0,1,0,0,0
"598","repealed",3,1,1,1,0,0
"599","represent",3,3,3,3,2,2
"600","retiree",3,3,5,0,0,0
"601","romneycare",3,1,0,1,0,1
"602","roy",3,0,3,0,1,0
"603","scheme",3,8,2,0,0,0
"604","seeing",3,0,5,1,0,3
"605","sherrod",3,5,6,0,5,3
"606","simple",3,0,1,0,2,1
"607","simpson",3,0,0,0,1,0
"608","size",3,2,6,4,4,9
"609","something",3,8,1,4,1,4
"610","staffer",3,0,1,0,0,1
"611","stamp",3,2,5,8,5,6
"612","stephen",3,1,0,0,1,0
"613","study",3,10,10,11,2,1
"614","succeed",3,2,0,0,0,0
"615","supporter",3,5,2,2,0,0
"616","surplu",3,5,8,8,0,0
"617","tea",3,2,2,2,4,1
"618","temperature",3,1,0,0,0,1
"619","ten",3,4,7,3,3,9
"620","texan",3,2,0,6,1,3
"621","theyve",3,2,3,7,2,2
"622","though",3,1,5,4,2,2
"623","throughout",3,2,2,1,3,1
"624","tim",3,3,6,3,3,2
"625","treasury",3,2,0,0,0,2
"626","va",3,3,0,2,2,0
"627","view",3,3,0,1,0,1
"628","voucher",3,2,3,7,1,0
"629","warming",3,6,1,3,1,4
"630","warren",3,2,0,0,1,4
"631","webster",3,1,0,2,0,1
"632","worked",3,11,4,7,2,3
"633","academy",2,0,0,1,0,0
"634","achievement",2,0,0,3,1,0
"635","acros",2,4,8,7,5,6
"636","adding",2,0,1,4,0,1
"637","affect",2,1,1,1,0,5
"638","afraid",2,0,1,0,0,0
"639","al",2,1,7,3,2,3
"640","ambassador",2,0,1,0,3,0
"641","annual",2,3,3,3,0,10
"642","assaulted",2,0,0,0,1,0
"643","backed",2,3,1,1,3,2
"644","barrow",2,0,1,0,1,0
"645","bas",2,0,1,0,0,0
"646","basi",2,1,0,3,0,1
"647","bathroom",2,1,0,0,3,0
"648","begich",2,1,0,0,0,0
"649","bennet",2,1,1,0,1,0
"650","bidding",2,0,0,0,0,0
"651","billionaire",2,3,5,0,0,0
"652","block",2,2,0,0,0,6
"653","blocking",2,0,1,0,0,0
"654","boccieri",2,0,0,0,1,0
"655","body",2,4,0,0,2,2
"656","bond",2,4,13,1,0,1
"657","boost",2,0,0,1,0,0
"658","born",2,10,5,7,3,9
"659","boy",2,1,0,0,0,0
"660","broke",2,7,2,2,3,4
"661","building",2,14,8,3,0,5
"662","bulb",2,3,1,0,4,0
"663","buse",2,0,1,1,0,1
"664","canceled",2,0,0,1,0,0
"665","cbo",2,0,3,1,0,0
"666","century",2,2,2,6,0,3
"667","ceo",2,2,3,7,1,3
"668","challenge",2,2,1,1,1,0
"669","champion",2,0,1,0,0,0
"670","childhood",2,0,0,3,0,1
"671","christie",2,8,9,9,0,5
"672","christma",2,2,3,0,3,1
"673","church",2,3,0,1,1,1
"674","circumstance",2,0,3,0,0,0
"675","citation",2,0,1,2,0,0
"676","citie",2,3,11,8,2,8
"677","commit",2,4,0,3,1,0
"678","complete",2,1,0,0,0,1
"679","complicated",2,0,1,0,0,0
"680","considering",2,0,0,0,3,0
"681","consumer",2,5,1,4,1,7
"682","corruption",2,2,0,0,2,0
"683","daugherty",2,1,0,0,0,0
"684","de",2,2,1,0,1,0
"685","deleted",2,0,1,0,3,0
"686","described",2,0,0,0,0,1
"687","disastrou",2,0,1,0,0,0
"688","domestic",2,5,6,7,4,11
"689","done",2,8,9,8,3,7
"690","early",2,4,4,8,3,7
"691","earner",2,2,0,1,0,5
"692","east",2,3,4,4,0,3
"693","enforce",2,2,4,0,0,0
"694","english",2,4,2,0,0,1
"695","enough",2,3,6,8,1,11
"696","equal",2,5,3,8,1,3
"697","eric",2,4,8,2,2,1
"698","essentially",2,5,1,2,0,1
"699","exactly",2,4,1,0,0,0
"700","expire",2,3,0,0,0,0
"701","faced",2,1,4,1,0,0
"702","fbi",2,6,2,1,3,6
"703","ferguson",2,1,0,1,3,0
"704","fifth",2,1,2,6,1,4
"705","fifty",2,2,0,4,0,0
"706","find",2,4,6,7,3,6
"707","fire",2,2,5,10,7,6
"708","firm",2,1,4,1,0,1
"709","fleeing",2,0,0,0,0,1
"710","future",2,3,8,2,0,2
"711","fy",2,0,0,0,0,0
"712","gain",2,5,5,6,1,4
"713","generated",2,0,4,0,0,1
"714","green",2,3,2,1,1,2
"715","grow",2,0,2,1,0,0
"716","happen",2,4,4,4,1,3
"717","hard",2,4,5,3,1,1
"718","historic",2,1,6,0,0,4
"719","hold",2,2,0,3,0,3
"720","hood",2,1,1,1,2,0
"721","image",2,0,0,0,1,0
"722","implemented",2,0,0,0,0,1
"723","inflation",2,3,2,6,1,1
"724","interview",2,5,0,3,0,4
"725","justified",2,0,0,1,0,0
"726","kindergarten",2,0,0,2,0,0
"727","lack",2,0,1,2,1,1
"728","late",2,2,1,1,1,0
"729","latest",2,3,1,0,0,0
"730","lawyer",2,1,0,6,2,5
"731","legislative",2,7,1,4,0,1
"732","looking",2,4,7,1,3,3
"733","machine",2,0,0,5,2,1
"734","manufacturing",2,1,11,5,0,2
"735","marxist",2,0,0,0,2,0
"736","mas",2,3,9,2,1,3
"737","maxed",2,1,0,0,0,0
"738","mcauliffe",2,4,0,0,0,1
"739","mentioned",2,0,0,0,0,1
"740","midnight",2,0,0,0,0,1
"741","milk",2,0,1,2,1,0
"742","mill",2,1,0,0,0,3
"743","minority",2,1,5,1,0,1
"744","minute",2,0,2,5,0,2
"745","moratorium",2,1,0,0,0,0
"746","mortality",2,0,6,1,0,2
"747","movement",2,1,0,0,0,0
"748","nationally",2,0,7,7,0,0
"749","ninety",2,1,1,5,1,3
"750","nominee",2,10,9,9,0,1
"751","nonpartisan",2,0,1,0,0,0
"752","offer",2,2,1,2,3,1
"753","oklahoma",2,1,0,0,0,0
"754","onto",2,1,0,2,0,0
"755","operating",2,0,4,0,0,1
"756","oppose",2,5,9,4,0,5
"757","opposition",2,1,0,1,3,2
"758","other",2,2,2,0,0,2
"759","outspent",2,0,0,0,1,0
"760","oversea",2,6,7,0,1,3
"761","palin",2,5,1,2,5,4
"762","pat",2,2,3,1,1,1
"763","pen",2,0,0,0,0,1
"764","period",2,1,4,7,0,2
"765","phone",2,3,2,7,1,4
"766","pinella",2,3,0,0,0,0
"767","poor",2,4,6,7,1,1
"768","prep",2,0,1,0,0,0
"769","prepared",2,0,0,0,1,0
"770","prevention",2,0,0,2,3,2
"771","prince",2,1,0,0,0,0
