"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"347","using",7,5,6,2,1,3
"348","violent",7,5,5,4,4,3
"349","yet",7,2,5,4,3,4
"350","zero",7,5,6,6,6,9
"351","action",6,4,8,10,3,5
"352","agreed",6,2,0,1,0,1
"353","among",6,7,22,8,2,12
"354","amount",6,3,14,10,0,4
"355","bailout",6,2,9,2,0,2
"356","became",6,2,10,11,1,7
"357","biden",6,2,4,2,1,1
"358","bring",6,6,12,6,2,4
"359","businesse",6,22,10,16,4,10
"360","career",6,3,7,5,0,1
"361","carolina",6,4,4,8,1,2
"362","carry",6,5,3,3,0,2
"363","cast",6,4,1,3,0,1
"364","cause",6,6,4,2,2,4
"365","cent",6,7,2,9,2,8
"366","community",6,4,4,5,2,8
"367","contract",6,2,3,5,0,2
"368","core",6,6,3,5,1,0
"369","creation",6,6,15,5,3,2
"370","cruz",6,5,3,2,6,4
"371","decade",6,5,17,20,1,13
"372","drop",6,5,7,2,1,2
"373","else",6,1,4,5,0,3
"374","farm",6,2,1,5,4,5
"375","fought",6,2,3,2,0,3
"376","given",6,4,10,10,6,3
"377","gone",6,6,20,8,1,8
"378","gotten",6,5,2,3,1,2
"379","hand",6,5,5,2,1,4
"380","he",6,5,13,4,3,5
"381","huge",6,1,5,3,2,1
"382","issue",6,6,11,9,2,8
"383","jeb",6,2,0,9,0,2
"384","jersey",6,17,9,16,2,18
"385","labor",6,9,2,8,1,4
"386","lake",6,4,2,4,2,1
"387","least",6,6,13,9,1,7
"388","legal",6,6,11,8,0,9
"389","legislature",6,11,6,6,1,12
"390","let",6,7,9,5,7,4
"391","liberal",6,6,8,1,3,1
"392","life",6,8,16,12,8,5
"393","list",6,2,4,2,1,3
"394","lobbyist",6,4,10,6,3,11
"395","look",6,8,10,7,4,5
"396","lose",6,10,9,5,6,3
"397","lot",6,5,10,8,3,8
"398","lowest",6,8,21,24,3,13
"399","marijuana",6,6,11,9,0,7
"400","massive",6,4,7,0,1,1
"401","murphy",6,4,0,2,1,0
"402","muslim",6,12,1,5,14,4
"403","offender",6,1,2,2,0,1
"404","ohio",6,17,23,26,14,22
"405","opponent",6,10,7,2,4,4
"406","outside",6,7,3,2,0,0
"407","patrick",6,4,2,2,3,2
"408","population",6,8,16,14,4,15
"409","portman",6,3,3,3,0,0
"410","presidential",6,11,5,6,3,11
"411","pro",6,4,8,7,0,3
"412","protect",6,7,7,3,1,1
"413","reduced",6,5,9,3,0,4
"414","reduction",6,1,4,5,1,4
"415","repeal",6,4,1,4,0,2
"416","rus",6,5,2,1,0,2
"417","safety",6,3,5,4,1,0
"418","saudi",6,6,5,1,0,6
"419","shooting",6,5,11,2,4,2
"420","sink",6,2,3,5,0,0
"421","standard",6,3,10,6,0,2
"422","taking",6,3,10,12,1,3
"423","traffic",6,5,2,4,1,2
"424","voter",6,17,21,10,12,20
"425","way",6,8,13,5,4,8
"426","well",6,12,4,2,3,10
"427","ability",5,3,1,4,0,0
"428","alex",5,2,3,5,0,1
"429","approved",5,5,3,2,0,2
"430","arabia",5,5,2,1,0,5
"431","around",5,2,7,10,4,3
"432","atlanta",5,9,11,9,5,12
"433","attacked",5,2,2,1,1,2
"434","book",5,2,2,1,5,5
"435","brother",5,2,3,3,1,0
"436","brown",5,7,9,6,7,5
"437","bureaucrat",5,7,1,2,3,1
"438","cap",5,8,3,3,5,4
"439","card",5,1,0,2,2,2
"440","check",5,4,14,15,4,12
"441","christian",5,10,2,1,2,1
"442","claim",5,7,5,3,3,11
"443","commission",5,11,1,2,0,3
"444","council",5,5,2,2,4,7
"445","cuccinelli",5,1,1,0,2,0
"446","delay",5,0,1,0,1,0
"447","easier",5,3,2,1,0,0
"448","elected",5,5,12,7,3,12
"449","everyone",5,2,2,4,1,2
"450","fact",5,10,15,5,7,13
"451","floridian",5,7,3,4,0,2
"452","food",5,4,10,14,10,10
"453","forcing",5,1,0,0,0,0
"454","fully",5,1,3,5,0,2
"455","global",5,8,2,4,2,6
"456","great",5,6,7,9,4,9
"457","gulf",5,1,6,2,2,0
"458","holding",5,3,1,1,3,0
"459","household",5,2,4,3,2,6
"460","human",5,2,5,7,4,2
"461","id",5,5,3,5,2,6
"462","immediately",5,2,3,1,0,1
"463","include",5,10,13,4,5,2
"464","increasing",5,4,3,4,1,1
"465","ive",5,11,5,6,5,4
"466","ken",5,2,1,0,2,1
"467","key",5,0,2,0,1,3
"468","land",5,4,6,5,3,3
"469","lane",5,1,1,2,1,1
"470","limit",5,2,3,4,1,5
"471","low",5,4,12,10,1,5
"472","lower",5,6,14,13,1,7
"473","may",5,4,4,4,7,2
"474","mean",5,7,11,6,3,10
"475","mike",5,1,5,7,2,2
"476","minimum",5,9,14,22,1,9
"477","missouri",5,0,5,1,1,3
"478","modern",5,2,1,3,2,1
"479","mother",5,2,4,1,1,0
"480","nafta",5,3,2,0,0,0
"481","nancy",5,3,2,4,4,4
"482","nelson",5,3,2,0,1,3
"483","nuclear",5,16,9,11,2,10
"484","nursing",5,2,2,2,0,0
"485","package",5,2,4,2,0,1
"486","pelosi",5,4,2,3,4,3
"487","product",5,2,5,8,1,8
"488","rank",5,4,10,9,0,7
"489","rape",5,4,15,7,6,3
"490","research",5,6,3,11,0,0
"491","responsible",5,5,6,1,3,0
"492","result",5,9,13,10,2,2
"493","return",5,11,5,3,2,2
"494","rule",5,9,10,5,2,12
"495","russia",5,2,3,8,1,3
"496","sent",5,11,5,3,4,13
"497","served",5,5,1,2,0,5
"498","shut",5,2,8,1,3,2
"499","sign",5,6,6,3,5,1
"500","someone",5,0,3,4,1,6
"501","sponsored",5,5,1,3,5,4
"502","started",5,5,13,3,4,4
"503","ted",5,10,5,4,9,4
"504","terrorism",5,2,1,3,1,5
"505","told",5,11,6,6,4,2
"506","treatment",5,5,1,1,3,1
"507","violence",5,3,2,10,2,11
"508","win",5,2,4,3,1,3
"509","wont",5,2,3,4,3,0
"510","ad",4,5,6,4,4,3
"511","add",4,2,6,3,1,3
"512","adult",4,1,5,3,0,6
"513","african",4,5,9,7,5,15
"514","agenda",4,1,5,0,3,0
"515","agent",4,2,4,0,0,1
"516","along",4,4,1,2,1,0
"517","also",4,6,6,11,2,10
"518","anybody",4,5,3,5,2,1
"519","arkansa",4,1,1,1,1,1
"520","arrested",4,2,1,2,0,2
"521","background",4,3,9,8,1,11
"522","bad",4,3,1,2,3,0
"523","baldwin",4,4,1,4,0,0
"524","barrett",4,2,2,1,3,1
"525","become",4,6,2,9,4,2
"526","best",4,6,7,9,0,8
"527","betty",4,2,0,0,1,0
"528","biggest",4,8,7,10,2,4
"529","bp",4,0,4,3,1,0
"530","bruce",4,1,3,2,0,0
"531","build",4,8,5,6,1,4
"532","burke",4,3,0,2,0,1
"533","canada",4,0,2,1,0,1
"534","capital",4,9,3,4,2,2
"535","completely",4,2,3,1,1,1
"536","constitution",4,4,6,1,6,3
"537","corporation",4,3,10,8,0,6
"538","couldnt",4,5,2,6,0,2
"539","countrie",4,3,21,19,2,10
"540","crisi",4,1,7,5,1,4
"541","cutting",4,4,8,2,3,4
"542","davi",4,1,1,0,2,0
"543","disabled",4,1,0,3,1,0
"544","discrimination",4,4,0,1,0,1
"545","door",4,1,1,0,1,1
"546","driver",4,4,4,4,2,2
"547","drug",4,13,12,15,1,9
"548","due",4,5,9,11,5,5
"549","earth",4,1,3,8,1,5
"550","estate",4,4,3,1,3,4
"551","everybody",4,9,2,2,1,2
"552","facing",4,1,1,3,0,0
"553","faith",4,0,1,1,0,0
"554","father",4,0,4,0,2,2
"555","felon",4,4,1,4,0,0
"556","fix",4,4,2,2,1,0
"557","flip",4,1,4,3,1,6
"558","found",4,8,11,6,7,4
"559","full",4,3,11,6,3,9
"560","girl",4,4,5,2,0,0
"561","grant",4,2,3,8,1,4
"562","granted",4,1,0,0,0,2
"563","growing",4,3,4,7,0,4
"564","guard",4,4,2,5,0,1
"565","head",4,3,1,4,3,2
"566","illinoi",4,8,8,2,2,5
"567","international",4,7,5,4,4,1
"568","investment",4,5,8,2,1,3
"569","islamic",4,5,4,2,4,2
"570","jack",4,1,0,1,1,1
"571","june",4,2,3,2,2,0
"572","k",4,4,7,4,1,1
"573","keystone",4,4,2,1,1,3
"574","known",4,0,2,2,0,3
"575","light",4,5,3,1,4,4
"576","living",4,1,7,8,2,8
"577","love",4,1,0,1,1,0
"578","man",4,9,6,8,6,8
"579","management",4,3,0,2,2,1
"580","michigan",4,2,2,2,2,0
"581","murder",4,5,9,5,1,4
"582","nine",4,4,2,8,1,6
"583","non",4,7,2,7,4,5
"584","person",4,10,10,17,5,8
"585","popular",4,1,3,7,1,5
"586","prayer",4,3,1,0,3,1
"587","pre",4,2,4,4,1,2
"588","privatize",4,0,5,1,3,2
"589","protection",4,5,3,5,4,2
"590","reason",4,3,6,5,4,0
"591","release",4,2,2,1,1,1
"592","released",4,7,8,3,5,2
"593","religiou",4,1,3,0,2,3
"594","representative",4,7,2,5,0,12
"595","resident",4,7,6,5,5,11
"596","respect",4,0,1,1,0,0
"597","road",4,5,1,5,1,5
"598","ruled",4,0,2,0,0,1
"599","russian",4,0,1,2,1,1
"600","safe",4,0,3,2,1,2
"601","sandy",4,1,0,1,0,4
"602","secretary",4,14,7,10,3,6
"603","seen",4,9,10,14,1,2
"604","sexual",4,4,5,2,1,1
"605","shot",4,2,4,6,0,1
"606","solution",4,1,1,2,1,4
"607","start",4,2,6,6,1,3
"608","step",4,3,4,4,0,0
"609","studie",4,5,3,3,0,0
"610","supply",4,1,1,4,0,1
"611","supporting",4,4,3,0,3,3
"612","sutton",4,1,0,0,1,0
"613","tammy",4,4,1,4,0,0
"614","target",4,2,1,0,0,1
"615","tell",4,7,5,1,4,3
"616","threat",4,6,2,2,2,1
"617","tonight",4,1,0,0,0,0
"618","tough",4,0,1,1,0,4
"619","trafficking",4,1,0,3,1,0
"620","trying",4,10,7,4,4,3
"621","typical",4,0,2,3,1,3
"622","university",4,4,11,13,5,10
"623","uranium",4,0,0,0,1,0
"624","video",4,2,2,1,2,2
"625","virtually",4,3,1,3,1,6
"626","wendy",4,1,1,0,3,0
"627","west",4,5,6,5,0,2
"628","word",4,2,4,3,1,9
"629","workforce",4,1,7,3,0,1
"630","worst",4,5,12,14,1,7
"631","wouldnt",4,1,1,0,2,2
"632","young",4,7,14,9,2,6
"633","abbott",3,2,5,2,1,0
"634","account",3,3,6,9,1,8
"635","acting",3,1,1,0,0,0
"636","addres",3,3,1,7,0,4
"637","addressed",3,0,0,0,0,0
"638","afghanistan",3,4,8,7,0,6
"639","age",3,7,5,9,3,5
"640","agencie",3,4,3,2,1,7
"641","amnesty",3,5,5,4,6,1
"642","ann",3,0,1,1,0,0
"643","another",3,4,7,2,4,5
"644","anti",3,4,6,2,3,2
"645","arab",3,2,1,1,0,0
"646","area",3,9,5,4,2,4
"647","available",3,5,3,1,0,1
"648","baby",3,4,0,0,2,3
"649","bankruptcy",3,1,0,1,0,2
"650","barrel",3,1,0,3,1,3
"651","beating",3,1,0,0,1,0
"652","belief",3,0,3,0,2,1
"653","believe",3,13,7,8,3,8
"654","bid",3,0,1,0,0,0
"655","bob",3,1,3,1,1,2
"656","borrow",3,1,0,0,0,0
"657","braley",3,0,1,1,0,0
"658","cancer",3,3,5,7,4,2
"659","capitol",3,2,1,2,5,2
"660","cash",3,5,4,2,1,2
"661","changed",3,4,8,4,5,1
"662","chinese",3,0,4,4,3,0
"663","choice",3,3,10,3,5,3
"664","chri",3,11,12,9,1,3
"665","clearly",3,1,2,1,2,0
"666","clinic",3,0,0,1,1,0
"667","code",3,7,1,4,2,5
"668","coffman",3,0,0,1,0,0
"669","coming",3,7,0,8,5,4
"670","committee",3,3,9,9,1,7
"671","competitive",3,0,0,2,0,1
"672","conflict",3,1,0,3,0,1
"673","congressmen",3,0,1,2,0,1
"674","continue",3,5,5,4,0,6
"675","contribution",3,14,6,4,1,7
"676","cornille",3,1,0,0,1,0
"677","corridor",3,0,0,1,0,0
"678","costing",3,3,6,2,1,1
"679","couple",3,3,3,8,2,5
"680","d",3,2,4,4,3,2
"681","dan",3,5,4,1,3,2
"682","dead",3,1,1,4,1,3
"683","deer",3,1,0,0,1,1
"684","destroy",3,3,2,1,1,0
"685","direct",3,2,3,3,0,1
"686","doyle",3,1,0,1,0,0
"687","earn",3,1,3,11,1,2
"688","earning",3,4,1,4,0,5
"689","ebola",3,3,1,3,2,0
"690","elderly",3,0,2,0,0,3
"691","employment",3,3,1,3,0,2
"692","enacted",3,2,0,4,0,3
"693","entire",3,9,8,12,3,18
"694","epa",3,3,0,2,3,2
"695","event",3,2,2,3,2,0
"696","example",3,0,2,1,0,1
"697","expected",3,2,3,0,1,1
"698","experience",3,8,9,4,3,4
"699","extreme",3,0,0,3,0,0
"700","eye",3,0,1,0,1,0
"701","fellow",3,0,1,0,1,4
"702","felony",3,3,1,2,0,0
"703","film",3,0,5,0,0,0
"704","financial",3,9,4,9,2,11
"705","fleet",3,0,0,0,0,0
"706","flopped",3,0,3,3,1,4
"707","folk",3,2,7,4,0,3
"708","forest",3,1,1,0,0,0
"709","formed",3,0,1,0,0,0
"710","frank",3,2,2,1,2,0
"711","fraud",3,5,7,6,6,7
"712","funneled",3,0,1,0,0,0
"713","goal",3,1,2,4,3,0
"714","gonna",3,0,0,0,0,0
"715","graduate",3,3,6,6,0,2
"716","greg",3,1,5,3,1,0
"717","guinta",3,0,0,0,0,0
"718","guy",3,2,4,1,3,2
"719","harder",3,1,3,1,1,0
"720","healthcare",3,2,3,1,2,0
"721","heck",3,1,1,0,0,0
"722","historically",3,0,2,0,0,5
"723","hit",3,1,3,0,1,3
"724","hostage",3,0,2,0,1,0
"725","housing",3,2,9,5,1,0
"726","hurricane",3,3,0,2,0,1
"727","illegally",3,5,8,2,3,3
"728","incest",3,0,1,4,2,2
"729","influence",3,1,4,0,0,0
"730","input",3,1,0,0,0,0
"731","insider",3,0,0,1,0,1
"732","introduced",3,0,0,2,1,2
"733","issued",3,1,6,3,0,2
"734","jail",3,6,4,4,4,1
"735","joined",3,1,1,0,3,1
"736","kander",3,1,0,0,0,0
"737","killing",3,3,0,2,2,1
"738","king",3,3,4,2,2,2
"739","kitzhaber",3,1,1,0,0,0
"740","kuster",3,0,0,0,0,0
"741","language",3,4,2,1,1,4
"742","legislator",3,2,1,3,0,4
"743","letter",3,5,2,1,1,2
"744","loophole",3,1,5,5,0,8
"745","mandated",3,1,1,0,1,1
"746","march",3,0,0,2,0,2
"747","martin",3,3,0,0,2,1
"748","marwig",3,0,0,0,0,0
"749","mention",3,1,1,0,0,1
"750","michael",3,4,3,0,1,1
"751","none",3,4,1,3,0,1
"752","nra",3,1,2,5,1,4
"753","obrien",3,0,0,0,0,0
"754","offered",3,3,4,0,0,2
"755","online",3,1,1,6,1,1
"756","overall",3,1,3,0,1,3
"757","overhaul",3,1,0,0,0,0
"758","oversight",3,1,3,0,1,1
"759","owner",3,4,4,2,3,1
"760","paperwork",3,0,0,0,0,0
"761","passe",3,3,1,0,1,1
"762","pennsylvania",3,2,3,1,0,0
"763","perdue",3,0,3,3,0,0
"764","pick",3,3,1,0,1,0
"765","plu",3,2,2,3,2,0
"766","pres",3,1,1,4,2,3
"767","presidency",3,3,4,2,4,2
"768","previou",3,1,3,4,1,9
"769","privatization",3,1,1,0,0,0
"770","privatizing",3,1,2,0,0,0
"771","probably",3,1,2,3,3,1
"772","promise",3,6,3,3,0,6
"773","proven",3,1,0,1,0,0
