"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"347","old",8,9,11,4,3,6
"348","opposed",8,7,11,5,0,8
"349","pas",8,5,5,4,2,2
"350","place",8,9,12,7,7,3
"351","recent",8,10,9,15,7,2
"352","report",8,9,14,8,9,4
"353","require",8,11,7,3,5,4
"354","rob",8,4,3,3,2,0
"355","saving",8,5,10,3,1,5
"356","sector",8,9,24,15,4,15
"357","see",8,10,8,12,1,5
"358","stand",8,5,7,1,3,3
"359","supreme",8,15,6,6,4,14
"360","taken",8,3,8,8,1,8
"361","tom",8,7,3,1,4,2
"362","trade",8,13,15,8,6,7
"363","w",8,7,6,8,1,5
"364","water",8,8,9,14,3,11
"365","whether",8,22,7,9,3,4
"366","bargaining",7,3,3,2,2,3
"367","behind",7,6,4,7,1,7
"368","bipartisan",7,3,4,7,1,9
"369","call",7,7,9,4,4,5
"370","car",7,7,9,7,8,6
"371","charge",7,10,9,3,5,5
"372","charlie",7,4,6,5,3,6
"373","death",7,3,9,8,4,17
"374","deciding",7,5,0,0,0,0
"375","deduction",7,1,1,1,2,2
"376","different",7,3,2,3,1,10
"377","doctor",7,14,1,5,4,7
"378","drilling",7,2,8,5,2,9
"379","email",7,7,4,5,1,1
"380","fee",7,3,5,3,5,4
"381","feingold",7,5,2,1,0,3
"382","forced",7,7,6,4,3,3
"383","former",7,8,13,4,5,8
"384","friend",7,3,0,3,2,1
"385","goe",7,5,6,5,1,2
"386","good",7,5,10,2,5,4
"387","held",7,1,4,4,1,3
"388","helped",7,6,13,8,2,4
"389","hispanic",7,3,9,5,0,10
"390","hospital",7,4,5,7,0,5
"391","island",7,14,15,18,7,23
"392","january",7,2,4,2,4,0
"393","kind",7,4,3,6,2,3
"394","large",7,2,6,5,2,1
"395","led",7,7,9,6,4,8
"396","live",7,9,13,10,3,13
"397","major",7,6,7,21,1,7
"398","medical",7,4,14,13,3,3
"399","milwaukee",7,18,14,13,5,10
"400","order",7,5,6,4,6,4
"401","paying",7,7,7,7,2,11
"402","pension",7,10,10,9,1,5
"403","personal",7,6,4,6,2,6
"404","point",7,8,11,10,0,6
"405","police",7,8,6,10,2,12
"406","policy",7,6,10,1,4,6
"407","politician",7,7,2,6,2,4
"408","poverty",7,4,13,20,0,5
"409","premium",7,6,8,5,2,2
"410","recall",7,3,2,0,1,5
"411","rhode",7,12,17,19,6,21
"412","rise",7,3,3,5,1,5
"413","saved",7,4,4,7,1,5
"414","second",7,17,12,19,3,9
"415","small",7,20,5,7,4,11
"416","teacher",7,15,13,12,1,7
"417","team",7,4,1,2,6,5
"418","thousand",7,8,17,5,7,8
"419","using",7,5,6,2,1,3
"420","violent",7,5,5,4,4,3
"421","weapon",7,10,7,10,3,9
"422","yet",7,2,5,4,3,4
"423","zero",7,5,6,6,6,9
"424","action",6,4,8,10,3,5
"425","agreed",6,2,0,1,0,1
"426","agreement",6,4,8,9,3,6
"427","allowed",6,7,13,11,1,7
"428","among",6,7,22,8,2,12
"429","amount",6,3,14,10,0,4
"430","bailout",6,2,9,2,0,2
"431","became",6,2,10,11,1,7
"432","better",6,5,9,4,3,8
"433","biden",6,2,4,2,1,1
"434","bring",6,6,12,6,2,4
"435","businesse",6,22,10,16,4,10
"436","career",6,3,7,5,0,1
"437","carolina",6,4,4,8,1,2
"438","carry",6,5,3,3,0,2
"439","cast",6,4,1,3,0,1
"440","cause",6,6,4,2,2,4
"441","cent",6,7,2,9,2,8
"442","center",6,4,6,3,3,4
"443","citizen",6,17,8,18,8,8
"444","community",6,4,4,5,2,8
"445","contract",6,2,3,5,0,2
"446","core",6,6,3,5,1,0
"447","creation",6,6,15,5,3,2
"448","cruz",6,5,3,2,6,4
"449","currently",6,3,6,8,1,4
"450","decade",6,5,17,20,1,13
"451","decision",6,9,7,3,2,2
"452","development",6,5,5,4,2,2
"453","doubled",6,5,10,6,4,10
"454","drop",6,5,7,2,1,2
"455","else",6,1,4,5,0,3
"456","executive",6,8,6,11,5,6
"457","farm",6,2,1,5,4,5
"458","fought",6,2,3,2,0,3
"459","funded",6,9,8,5,4,4
"460","given",6,4,10,10,6,3
"461","gone",6,6,20,8,1,8
"462","gotten",6,5,2,3,1,2
"463","hand",6,5,5,2,1,4
"464","he",6,5,13,4,3,5
"465","hike",6,5,2,3,3,1
"466","huge",6,1,5,3,2,1
"467","issue",6,6,11,9,2,8
"468","jeb",6,2,0,9,0,2
"469","jersey",6,17,9,16,2,18
"470","labor",6,9,2,8,1,4
"471","lake",6,4,2,4,2,1
"472","least",6,6,13,9,1,7
"473","legal",6,6,11,8,0,9
"474","legislature",6,11,6,6,1,12
"475","let",6,7,9,5,7,4
"476","liberal",6,6,8,1,3,1
"477","life",6,8,16,12,8,5
"478","list",6,2,4,2,1,3
"479","lobbyist",6,4,10,6,3,11
"480","long",6,7,7,5,4,4
"481","look",6,8,10,7,4,5
"482","lose",6,10,9,5,6,3
"483","lot",6,5,10,8,3,8
"484","lowest",6,8,21,24,3,13
"485","marijuana",6,6,11,9,0,7
"486","massachusett",6,8,12,11,6,10
"487","massive",6,4,7,0,1,1
"488","murphy",6,4,0,2,1,0
"489","muslim",6,12,1,5,14,4
"490","offender",6,1,2,2,0,1
"491","ohio",6,17,23,26,14,22
"492","open",6,2,3,4,2,4
"493","opponent",6,10,7,2,4,4
"494","outside",6,7,3,2,0,0
"495","patrick",6,4,2,2,3,2
"496","population",6,8,16,14,4,15
"497","portman",6,3,3,3,0,0
"498","presidential",6,11,5,6,3,11
"499","pro",6,4,8,7,0,3
"500","protect",6,7,7,3,1,1
"501","reduced",6,5,9,3,0,4
"502","reduction",6,1,4,5,1,4
"503","regulation",6,7,5,4,1,5
"504","repeal",6,4,1,4,0,2
"505","rus",6,5,2,1,0,2
"506","safety",6,3,5,4,1,0
"507","saudi",6,6,5,1,0,6
"508","saying",6,7,8,3,2,5
"509","shooting",6,5,11,2,4,2
"510","sink",6,2,3,5,0,0
"511","standard",6,3,10,6,0,2
"512","taking",6,3,10,12,1,3
"513","think",6,10,10,11,4,12
"514","total",6,5,9,9,2,9
"515","traffic",6,5,2,4,1,2
"516","troop",6,9,10,8,1,8
"517","voter",6,17,21,10,12,20
"518","way",6,8,13,5,4,8
"519","well",6,12,4,2,3,10
"520","youre",6,13,10,7,1,5
"521","ability",5,3,1,4,0,0
"522","added",5,4,8,8,2,9
"523","additional",5,2,6,5,0,2
"524","alex",5,2,3,5,0,1
"525","allowing",5,3,3,3,2,3
"526","approved",5,5,3,2,0,2
"527","arabia",5,5,2,1,0,5
"528","around",5,2,7,10,4,3
"529","atlanta",5,9,11,9,5,12
"530","attacked",5,2,2,1,1,2
"531","balanced",5,5,6,5,0,1
"532","book",5,2,2,1,5,5
"533","brother",5,2,3,3,1,0
"534","brown",5,7,9,6,7,5
"535","bureaucrat",5,7,1,2,3,1
"536","cap",5,8,3,3,5,4
"537","card",5,1,0,2,2,2
"538","check",5,4,14,15,4,12
"539","christian",5,10,2,1,2,1
"540","claim",5,7,5,3,3,11
"541","collective",5,3,2,2,3,3
"542","commission",5,11,1,2,0,3
"543","compared",5,3,2,5,3,4
"544","convicted",5,1,3,3,0,4
"545","council",5,5,2,2,4,7
"546","crist",5,5,7,5,2,8
"547","cuccinelli",5,1,1,0,2,0
"548","delay",5,0,1,0,1,0
"549","easier",5,3,2,1,0,0
"550","either",5,2,3,3,3,4
"551","elected",5,5,12,7,3,12
"552","everyone",5,2,2,4,1,2
"553","fact",5,10,15,5,7,13
"554","floridian",5,7,3,4,0,2
"555","food",5,4,10,14,10,10
"556","forcing",5,1,0,0,0,0
"557","global",5,8,2,4,2,6
"558","great",5,6,7,9,4,9
"559","gulf",5,1,6,2,2,0
"560","holding",5,3,1,1,3,0
"561","household",5,2,4,3,2,6
"562","human",5,2,5,7,4,2
"563","id",5,5,3,5,2,6
"564","immediately",5,2,3,1,0,1
"565","include",5,10,13,4,5,2
"566","increasing",5,4,3,4,1,1
"567","ive",5,11,5,6,5,4
"568","judge",5,6,5,4,0,6
"569","justice",5,6,3,4,4,5
"570","ken",5,2,1,0,2,1
"571","key",5,0,2,0,1,3
"572","kid",5,11,16,7,2,13
"573","land",5,4,6,5,3,3
"574","lane",5,1,1,2,1,1
"575","leadership",5,2,4,6,2,3
"576","limit",5,2,3,4,1,5
"577","loan",5,6,6,9,3,1
"578","longer",5,5,6,9,4,4
"579","low",5,4,12,10,1,5
"580","lower",5,6,14,13,1,7
"581","mary",5,3,0,2,2,3
"582","may",5,4,4,4,7,2
"583","mean",5,7,11,6,3,10
"584","measure",5,5,8,3,2,4
"585","mike",5,1,5,7,2,2
"586","minimum",5,9,14,22,1,9
"587","missouri",5,0,5,1,1,3
"588","modern",5,2,1,3,2,1
"589","mother",5,2,4,1,1,0
"590","nafta",5,3,2,0,0,0
"591","nancy",5,3,2,4,4,4
"592","nelson",5,3,2,0,1,3
"593","nuclear",5,16,9,11,2,10
"594","nursing",5,2,2,2,0,0
"595","officer",5,4,6,10,1,8
"596","organization",5,5,2,4,3,1
"597","package",5,2,4,2,0,1
"598","pelosi",5,4,2,3,4,3
"599","product",5,2,5,8,1,8
"600","rank",5,4,10,9,0,7
"601","rape",5,4,15,7,6,3
"602","received",5,9,6,10,2,5
"603","research",5,6,3,11,0,0
"604","responsible",5,5,6,1,3,0
"605","result",5,9,13,10,2,2
"606","return",5,11,5,3,2,2
"607","rule",5,9,10,5,2,12
"608","russia",5,2,3,8,1,3
"609","sent",5,11,5,3,4,13
"610","served",5,5,1,2,0,5
"611","shut",5,2,8,1,3,2
"612","sign",5,6,6,3,5,1
"613","sold",5,1,3,4,3,2
"614","someone",5,0,3,4,1,6
"615","sponsored",5,5,1,3,5,4
"616","started",5,5,13,3,4,4
"617","syrian",5,3,3,2,1,2
"618","ted",5,10,5,4,9,4
"619","terrorism",5,2,1,3,1,5
"620","theyre",5,8,12,14,4,5
"621","told",5,11,6,6,4,2
"622","treatment",5,5,1,1,3,1
"623","violence",5,3,2,10,2,11
"624","watch",5,4,7,4,1,1
"625","win",5,2,4,3,1,3
"626","wont",5,2,3,4,3,0
"627","ad",4,5,6,4,4,3
"628","add",4,2,6,3,1,3
"629","adult",4,1,5,3,0,6
"630","african",4,5,9,7,5,15
"631","agenda",4,1,5,0,3,0
"632","agent",4,2,4,0,0,1
"633","alien",4,6,8,4,3,3
"634","along",4,4,1,2,1,0
"635","also",4,6,6,11,2,10
"636","anybody",4,5,3,5,2,1
"637","arent",4,2,2,2,1,1
"638","arkansa",4,1,1,1,1,1
"639","arrested",4,2,1,2,0,2
"640","asked",4,8,7,5,1,5
"641","assault",4,3,4,5,1,2
"642","background",4,3,9,8,1,11
"643","bad",4,3,1,2,3,0
"644","balance",4,3,2,9,1,4
"645","baldwin",4,4,1,4,0,0
"646","barrett",4,2,2,1,3,1
"647","basically",4,4,2,2,2,1
"648","become",4,6,2,9,4,2
"649","beginning",4,2,1,4,1,2
"650","betty",4,2,0,0,1,0
"651","biggest",4,8,7,10,2,4
"652","bp",4,0,4,3,1,0
"653","bruce",4,1,3,2,0,0
"654","build",4,8,5,6,1,4
"655","burke",4,3,0,2,0,1
"656","canada",4,0,2,1,0,1
"657","capital",4,9,3,4,2,2
"658","citizenship",4,4,7,2,1,2
"659","closed",4,4,3,0,2,1
"660","coast",4,5,5,4,1,1
"661","completely",4,2,3,1,1,1
"662","constitution",4,4,6,1,6,3
"663","constitutional",4,2,2,1,1,5
"664","corporate",4,5,4,10,2,8
"665","corporation",4,3,10,8,0,6
"666","couldnt",4,5,2,6,0,2
"667","countrie",4,3,21,19,2,10
"668","crisi",4,1,7,5,1,4
"669","cutting",4,4,8,2,3,4
"670","davi",4,1,1,0,2,0
"671","die",4,3,2,7,1,5
"672","disabled",4,1,0,3,1,0
"673","discrimination",4,4,0,1,0,1
"674","door",4,1,1,0,1,1
"675","driver",4,4,4,4,2,2
"676","drug",4,13,12,15,1,9
"677","due",4,5,9,11,5,5
"678","earth",4,1,3,8,1,5
"679","estate",4,4,3,1,3,4
"680","everybody",4,9,2,2,1,2
"681","exist",4,2,1,3,0,3
"682","facing",4,1,1,3,0,0
"683","faith",4,0,1,1,0,0
"684","father",4,0,4,0,2,2
"685","favor",4,7,3,6,3,1
"686","felon",4,4,1,4,0,0
"687","fix",4,4,2,2,1,0
"688","flip",4,1,4,3,1,6
"689","found",4,8,11,6,7,4
"690","full",4,3,11,6,3,9
"691","girl",4,4,5,2,0,0
"692","grant",4,2,3,8,1,4
"693","granted",4,1,0,0,0,2
"694","growing",4,3,4,7,0,4
"695","guard",4,4,2,5,0,1
"696","head",4,3,1,4,3,2
"697","illinoi",4,8,8,2,2,5
"698","instead",4,3,3,1,2,3
"699","international",4,7,5,4,4,1
"700","investment",4,5,8,2,1,3
"701","islamic",4,5,4,2,4,2
"702","jack",4,1,0,1,1,1
"703","jeff",4,5,3,2,0,2
"704","june",4,2,3,2,2,0
"705","k",4,4,7,4,1,1
"706","keystone",4,4,2,1,1,3
"707","known",4,0,2,2,0,3
"708","koch",4,3,2,3,2,1
"709","leading",4,1,4,3,2,3
"710","light",4,5,3,1,4,4
"711","living",4,1,7,8,2,8
"712","love",4,1,0,1,1,0
"713","man",4,9,6,8,6,8
"714","management",4,3,0,2,2,1
"715","meeting",4,5,2,2,1,5
"716","michigan",4,2,2,2,2,0
"717","murder",4,5,9,5,1,4
"718","nine",4,4,2,8,1,6
"719","non",4,7,2,7,4,5
"720","offshore",4,1,3,3,1,3
"721","person",4,10,10,17,5,8
"722","political",4,10,9,12,1,5
"723","popular",4,1,3,7,1,5
"724","prayer",4,3,1,0,3,1
"725","pre",4,2,4,4,1,2
"726","privatize",4,0,5,1,3,2
"727","problem",4,6,7,3,3,4
"728","protection",4,5,3,5,4,2
"729","providence",4,3,3,7,4,4
"730","r",4,6,1,0,0,1
"731","read",4,3,4,4,0,3
"732","reason",4,3,6,5,4,0
"733","refugee",4,7,3,5,1,3
"734","refused",4,7,3,5,2,4
"735","release",4,2,2,1,1,1
"736","released",4,7,8,3,5,2
"737","religiou",4,1,3,0,2,3
"738","representative",4,7,2,5,0,12
"739","resident",4,7,6,5,5,11
"740","respect",4,0,1,1,0,0
"741","rifle",4,2,1,1,1,3
"742","road",4,5,1,5,1,5
"743","ruled",4,0,2,0,0,1
"744","russian",4,0,1,2,1,1
"745","safe",4,0,3,2,1,2
"746","sandy",4,1,0,1,0,4
"747","save",4,10,6,10,2,9
"748","secretary",4,14,7,10,3,6
"749","seen",4,9,10,14,1,2
"750","sexual",4,4,5,2,1,1
"751","shot",4,2,4,6,0,1
"752","solution",4,1,1,2,1,4
"753","start",4,2,6,6,1,3
"754","step",4,3,4,4,0,0
"755","stock",4,2,1,1,1,0
"756","studie",4,5,3,3,0,0
"757","supply",4,1,1,4,0,1
"758","supporting",4,4,3,0,3,3
"759","sutton",4,1,0,0,1,0
"760","tammy",4,4,1,4,0,0
"761","target",4,2,1,0,0,1
"762","tell",4,7,5,1,4,3
"763","test",4,7,4,6,1,4
"764","threat",4,6,2,2,2,1
"765","tonight",4,1,0,0,0,0
"766","tough",4,0,1,1,0,4
"767","town",4,4,4,2,2,3
"768","trafficking",4,1,0,3,1,0
"769","trying",4,10,7,4,4,3
"770","typical",4,0,2,3,1,3
"771","university",4,4,11,13,5,10
"772","uranium",4,0,0,0,1,0
"773","value",4,1,2,2,2,3
"774","video",4,2,2,1,2,2
"775","virtually",4,3,1,3,1,6
"776","welfare",4,7,3,7,5,4
