"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"341","c",1,0,0,0,0,1
"342","carve",1,0,0,0,0,0
"343","casting",1,0,0,0,0,0
"344","ceiling",1,3,1,5,0,6
"345","celebrate",1,1,0,1,1,0
"346","compensation",1,0,0,0,1,4
"347","corn",1,1,2,0,0,0
"348","count",1,1,2,5,1,3
"349","countie",1,3,0,6,0,8
"350","da",1,0,0,0,0,0
"351","damage",1,1,0,2,3,0
"352","dating",1,0,1,3,0,0
"353","degrade",1,0,0,0,0,0
"354","differ",1,0,0,0,0,0
"355","du",1,1,0,0,0,0
"356","ed",1,0,1,2,2,1
"357","el",1,1,1,1,1,0
"358","ending",1,1,2,1,1,2
"359","enrich",1,0,0,0,0,0
"360","enterprise",1,0,0,1,2,0
"361","face",1,5,3,0,8,0
"362","filed",1,0,0,1,3,1
"363","finish",1,1,0,3,0,0
"364","fiscal",1,5,12,4,1,4
"365","form",1,8,4,3,1,1
"366","forty",1,2,1,9,1,4
"367","graduation",1,2,11,7,0,3
"368","h",1,0,0,0,0,0
"369","harvey",1,0,0,0,2,0
"370","hill",1,2,0,0,0,0
"371","hole",1,0,3,0,0,1
"372","hussein",1,1,0,0,4,1
"373","islamist",1,0,0,1,2,0
"374","jackson",1,0,0,0,2,0
"375","joanne",1,0,0,1,2,0
"376","junket",1,0,0,0,3,0
"377","kloppenburg",1,0,0,1,2,0
"378","lac",1,1,0,0,0,0
"379","ll",1,0,0,0,0,0
"380","loading",1,0,0,0,0,0
"381","mandatory",1,0,1,3,4,2
"382","mexican",1,3,4,2,6,3
"383","mount",1,0,0,0,0,0
"384","near",1,3,7,3,0,5
"385","nixon",1,0,0,1,0,3
"386","owe",1,2,0,9,0,1
"387","panel",1,1,3,1,7,3
"388","partie",1,2,0,6,0,1
"389","percentage",1,4,5,13,0,6
"390","phil",1,0,0,1,2,0
"391","photo",1,3,2,4,2,6
"392","politifact",1,2,3,0,3,0
"393","positive",1,0,5,0,0,2
"394","preference",1,0,0,0,0,3
"395","progres",1,0,2,0,0,0
"396","protest",1,2,0,1,3,1
"397","putin",1,0,0,1,2,0
"398","ranche",1,0,0,0,0,0
"399","ranger",1,0,0,0,1,0
"400","ranking",1,0,6,0,0,0
"401","recently",1,8,4,3,5,1
"402","recovery",1,6,12,2,0,5
"403","remain",1,2,6,8,0,1
"404","renegotiate",1,0,0,0,0,0
"405","restrictive",1,0,1,0,0,4
"406","ri",1,0,1,2,1,0
"407","richest",1,0,1,7,0,2
"408","sarah",1,3,3,0,6,3
"409","sat",1,2,1,0,0,1
"410","scrap",1,0,0,0,1,0
"411","search",1,1,1,2,0,0
"412","shea",1,1,0,0,0,0
"413","short",1,0,3,3,0,0
"414","side",1,5,6,2,4,1
"415","sixth",1,1,0,6,0,1
"416","socialist",1,2,0,0,7,1
"417","soro",1,1,0,0,2,0
"418","super",1,6,4,2,1,1
"419","talking",1,8,1,0,2,2
"420","telling",1,0,1,0,4,1
"421","thom",1,0,1,2,0,0
"422","ticking",1,0,0,0,0,0
"423","ton",1,1,1,0,0,0
"424","tour",1,0,0,0,3,2
"425","uv",1,0,0,0,0,0
"426","uva",1,0,0,0,0,0
"427","vaccine",1,7,0,2,0,3
"428","van",1,2,1,1,0,1
"429","vetoed",1,0,1,6,0,3
"430","vladimir",1,0,0,1,2,0
"431","walk",1,1,1,2,1,3
"432","worse",1,3,6,1,0,2
"433","wrap",1,0,0,0,0,0
"434","ye",1,3,3,0,0,0
"435","zone",1,0,2,0,2,0
"436","arm",0,7,2,2,0,1
"437","scientist",0,7,2,1,0,1
"438","authority",0,6,4,2,0,7
"439","debunked",0,6,0,0,0,0
"440","payment",0,6,0,1,4,6
"441","changing",0,5,0,1,0,1
"442","destroyed",0,5,0,0,0,0
"443","registration",0,5,1,0,3,2
"444","anything",0,4,4,6,6,0
"445","cabinet",0,4,0,0,2,0
"446","faster",0,4,6,5,0,0
"447","initiative",0,4,2,0,0,0
"448","minnesota",0,4,7,1,0,0
"449","removed",0,4,2,0,2,0
"450","responsibility",0,4,0,0,0,2
"451","thoma",0,4,5,0,1,0
"452","tied",0,4,0,0,1,1
"453","admit",0,3,0,3,4,1
"454","appear",0,3,0,2,0,0
"455","applying",0,3,0,0,0,0
"456","began",0,3,4,1,4,0
"457","bottom",0,3,2,9,0,7
"458","depression",0,3,1,1,0,5
"459","involve",0,3,1,0,0,0
"460","jew",0,3,0,0,1,0
"461","margaret",0,3,0,0,1,0
"462","panther",0,3,0,0,0,0
"463","revolution",0,3,0,2,0,0
"464","st",0,3,2,0,1,3
"465","treated",0,3,0,1,0,0
"466","veto",0,3,0,3,0,3
"467","advanced",0,2,7,2,0,0
"468","bunked",0,2,0,0,0,0
"469","conduct",0,2,0,1,1,0
"470","craft",0,2,0,0,0,1
"471","duffy",0,2,0,0,2,0
"472","eat",0,2,1,1,1,0
"473","evolution",0,2,1,0,0,0
"474","firearm",0,2,3,15,2,7
"475","jefferson",0,2,5,0,0,0
"476","mobil",0,2,1,1,0,0
"477","monthly",0,2,0,0,2,0
"478","nytime",0,2,0,0,0,0
"479","ore",0,2,1,2,0,1
"480","patent",0,2,0,0,1,0
"481","produce",0,2,5,3,0,1
"482","quote",0,2,3,0,3,1
"483","rapist",0,2,0,0,2,0
"484","wi",0,2,0,3,0,0
"485","admin",0,1,0,0,0,0
"486","advisor",0,1,1,1,1,0
"487","bar",0,1,4,3,0,2
"488","bu",0,1,0,4,0,1
"489","bust",0,1,0,0,0,0
"490","ca",0,1,0,0,0,0
"491","cain",0,1,0,0,0,0
"492","cia",0,1,2,1,1,0
"493","confirmation",0,1,4,0,0,0
"494","dam",0,1,0,0,1,0
"495","dental",0,1,0,0,0,0
"496","direction",0,1,4,0,0,0
"497","dropout",0,1,8,0,0,1
"498","e.r",0,1,0,0,0,0
"499","editor",0,1,0,0,0,0
"500","equality",0,1,0,4,1,0
"501","ex",0,1,0,0,0,0
"502","f",0,1,1,1,2,0
"503","grad",0,1,0,0,0,0
"504","gut",0,1,1,0,1,0
"505","h.w",0,1,0,1,0,0
"506","hiv",0,1,0,7,1,3
"507","hog",0,1,0,0,0,1
"508","ill",0,1,0,2,0,0
"509","india",0,1,3,3,0,3
"510","indiana",0,1,10,2,0,0
"511","info",0,1,0,0,0,0
"512","islam",0,1,1,0,2,0
"513","j.b",0,1,0,0,0,0
"514","kaptur",0,1,0,0,2,0
"515","lyin",0,1,0,0,0,0
"516","lying",0,1,0,0,1,0
"517","marcy",0,1,0,0,2,0
"518","mich",0,1,1,0,1,0
"519","mo",0,1,0,1,2,1
"520","mont",0,1,0,0,0,0
"521","n.j",0,1,0,0,0,0
"522","nazi",0,1,0,0,2,0
"523","neutral",0,1,2,0,0,0
"524","pal",0,1,0,0,0,0
"525","payer",0,1,2,0,0,0
"526","pe",0,1,0,0,0,0
"527","photograph",0,1,0,0,1,0
"528","pl",0,1,0,0,0,0
"529","port",0,1,1,1,0,2
"530","pray",0,1,1,0,1,0
"531","probe",0,1,0,0,2,0
"532","produced",0,1,1,3,0,5
"533","rack",0,1,1,0,0,0
"534","ration",0,1,1,0,2,0
"535","rig",0,1,3,1,1,0
"536","rigged",0,1,0,0,2,0
"537","ro",0,1,0,0,0,0
"538","sheldon",0,1,0,1,3,0
"539","slam",0,1,0,0,0,1
"540","slim",0,1,0,0,0,0
"541","tenn",0,1,0,0,0,0
"542","twenty",0,1,7,6,0,6
"543","un",0,1,0,0,0,1
"544","v.a",0,1,0,0,0,0
"545","wasteful",0,1,0,0,2,0
"546","whitehouse",0,1,0,2,3,0
"547","worth",0,1,7,6,0,6
"548","x",0,1,0,1,0,0
"549","z",0,1,0,0,1,0
"550","anytime",0,0,5,0,0,0
"551","crop",0,0,4,0,0,0
"552","harvard",0,0,4,0,0,1
"553","ratio",0,0,4,1,0,3
"554","weaken",0,0,4,0,0,0
"555","audience",0,0,3,0,0,0
"556","bruun",0,0,3,0,0,0
"557","bulk",0,0,3,0,0,0
"558","enemie",0,0,3,0,1,0
"559","headed",0,0,3,0,0,0
"560","judgment",0,0,3,0,1,0
"561","maximum",0,0,3,0,0,0
"562","progressive",0,0,3,0,0,0
"563","restoration",0,0,3,0,0,0
"564","shield",0,0,3,0,0,0
"565","translate",0,0,3,0,0,0
"566","weak",0,0,3,1,1,0
"567","derail",0,0,2,0,0,0
"568","mac",0,0,2,1,2,1
"569","navy",0,0,2,0,5,1
"570","outsource",0,0,2,0,0,0
"571","resolution",0,0,2,2,3,0
"572","teenage",0,0,2,0,0,0
"573","youve",0,0,2,6,0,3
"574","abraham",0,0,1,0,0,4
"575","adopted",0,0,1,5,1,3
"576","angel",0,0,1,1,0,0
"577","angele",0,0,1,3,3,0
"578","ar",0,0,1,1,0,0
"579","constituent",0,0,1,0,0,3
"580","december",0,0,1,6,0,0
"581","eased",0,0,1,0,0,0
"582","founded",0,0,1,0,3,1
"583","greed",0,0,1,0,0,0
"584","has",0,0,1,0,0,0
"585","ix",0,0,1,0,0,0
"586","junk",0,0,1,1,0,0
"587","lo",0,0,1,3,3,0
"588","meat",0,0,1,0,3,0
"589","owning",0,0,1,0,1,0
"590","pending",0,0,1,0,1,1
"591","picture",0,0,1,1,3,1
"592","pour",0,0,1,0,2,0
"593","proper",0,0,1,1,1,1
"594","rigell",0,0,1,0,2,0
"595","ros",0,0,1,0,0,0
"596","schoolchildren",0,0,1,0,2,0
"597","society",0,0,1,1,3,0
"598","southern",0,0,1,0,2,0
"599","subprime",0,0,1,1,2,4
"600","subsidy",0,0,1,0,0,3
"601","suicide",0,0,1,1,3,3
"602","sum",0,0,1,0,0,0
"603","tester",0,0,1,0,0,0
"604","till",0,0,1,1,0,2
"605","uniform",0,0,1,1,3,0
"606","consume",0,0,0,5,0,2
"607","carly",0,0,0,3,0,0
"608","rooted",0,0,0,3,0,0
"609","e.u",0,0,0,2,0,0
"610","frame",0,0,0,2,1,0
"611","refusing",0,0,0,2,2,0
"612","tier",0,0,0,2,0,0
"613","addresse",0,0,0,1,0,0
"614","blue",0,0,0,1,3,0
"615","climb",0,0,0,1,0,0
"616","enzi",0,0,0,1,0,0
"617","geo",0,0,0,1,0,0
"618","happened",0,0,0,1,1,5
"619","heavily",0,0,0,1,0,4
"620","inch",0,0,0,1,1,1
"621","inche",0,0,0,1,3,3
"622","isto",0,0,0,1,0,0
"623","lion",0,0,0,1,0,0
"624","marry",0,0,0,1,2,1
"625","mes",0,0,0,1,0,0
"626","nc",0,0,0,1,0,0
"627","nsa",0,0,0,1,0,1
"628","oct",0,0,0,1,1,0
"629","op",0,0,0,1,2,0
"630","participation",0,0,0,1,0,3
"631","poorest",0,0,0,1,0,3
"632","porn",0,0,0,1,0,0
"633","rally",0,0,0,1,2,1
"634","revolutionary",0,0,0,1,2,0
"635","serie",0,0,0,1,3,0
"636","tab",0,0,0,1,0,0
"637","through",0,0,0,1,0,0
"638","ut",0,0,0,1,0,0
"639","transaction",0,0,0,0,4,0
"640","aclu",0,0,0,0,3,0
"641","bachmann",0,0,0,0,3,0
"642","outbreak",0,0,0,0,3,0
"643","accuse",0,0,0,0,2,1
"644","bearing",0,0,0,0,2,0
"645","bioweapon",0,0,0,0,2,0
"646","celebrated",0,0,0,0,2,0
"647","creflo",0,0,0,0,2,0
"648","cup",0,0,0,0,2,0
"649","fear",0,0,0,0,2,1
"650","goat",0,0,0,0,2,0
"651","haslam",0,0,0,0,2,0
"652","kathy",0,0,0,0,2,0
"653","landrieu",0,0,0,0,2,0
"654","massaged",0,0,0,0,2,0
"655","michele",0,0,0,0,2,0
"656","monument",0,0,0,0,2,0
"657","nose",0,0,0,0,2,0
"658","oswald",0,0,0,0,2,0
"659","pallone",0,0,0,0,2,0
"660","photographed",0,0,0,0,2,0
"661","protein",0,0,0,0,2,0
"662","rachel",0,0,0,0,2,0
"663","recommending",0,0,0,0,2,1
"664","riot",0,0,0,0,2,0
"665","seizure",0,0,0,0,2,0
"666","socialized",0,0,0,0,2,0
"667","surrogate",0,0,0,0,2,0
"668","whine",0,0,0,0,2,0
"669","wording",0,0,0,0,2,0
"670","zenzinger",0,0,0,0,2,0
"671","abba",0,0,0,0,1,0
"672","abolished",0,0,0,0,1,0
"673","abrahamlincoln",0,0,0,0,1,0
"674","absurd",0,0,0,0,1,0
"675","accidental",0,0,0,0,1,1
"676","accidentally",0,0,0,0,1,0
"677","activated",0,0,0,0,1,0
"678","advancement",0,0,0,0,1,0
"679","affection",0,0,0,0,1,0
"680","affront",0,0,0,0,1,0
"681","againhat",0,0,0,0,1,0
"682","aka",0,0,0,0,1,0
"683","alcee",0,0,0,0,1,0
"684","allegedly",0,0,0,0,1,0
"685","ammonia",0,0,0,0,1,0
"686","angler",0,0,0,0,1,0
"687","antidepressant",0,0,0,0,1,0
"688","aphotograph",0,0,0,0,1,0
"689","appalachian",0,0,0,0,1,0
"690","appealing",0,0,0,0,1,0
"691","arthriti",0,0,0,0,1,0
"692","arvada",0,0,0,0,1,0
"693","aryan",0,0,0,0,1,0
"694","ashbritt",0,0,0,0,1,0
"695","assaulting",0,0,0,0,1,0
"696","atomic",0,0,0,0,1,0
"697","baboon",0,0,0,0,1,0
"698","backyard",0,0,0,0,1,0
"699","badgercare",0,0,0,0,1,0
"700","bane",0,0,0,0,1,0
"701","barehanded",0,0,0,0,1,0
"702","baseball",0,0,0,0,1,3
"703","bashedsen",0,0,0,0,1,0
"704","bat",0,0,0,0,1,0
"705","bathtub",0,0,0,0,1,0
"706","batman",0,0,0,0,1,0
"707","belgium",0,0,0,0,1,0
"708","bernice",0,0,0,0,1,0
"709","beverly",0,0,0,0,1,0
"710","beyonce",0,0,0,0,1,0
"711","binding",0,0,0,0,1,0
"712","birmingham",0,0,0,0,1,0
"713","blackout",0,0,0,0,1,0
"714","blade",0,0,0,0,1,0
"715","blown",0,0,0,0,1,0
"716","boldly",0,0,0,0,1,0
"717","bolted",0,0,0,0,1,0
"718","britishand",0,0,0,0,1,0
"719","brush",0,0,0,0,1,0
"720","buehler",0,0,0,0,1,0
"721","busting",0,0,0,0,1,0
"722","cabin",0,0,0,0,1,0
"723","cagle",0,0,0,0,1,0
"724","castor",0,0,0,0,1,0
"725","ceasing",0,0,0,0,1,0
"726","challenging",0,0,0,0,1,0
"727","chanting",0,0,0,0,1,0
"728","charitie",0,0,0,0,1,0
"729","chore",0,0,0,0,1,0
"730","chrisabele",0,0,0,0,1,0
"731","chrysler",0,0,0,0,1,0
"732","claimsthat",0,0,0,0,1,0
"733","cleansed",0,0,0,0,1,0
"734","clipper",0,0,0,0,1,0
"735","clubbing",0,0,0,0,1,0
"736","cogg",0,0,0,0,1,0
"737","communism",0,0,0,0,1,0
"738","comoro",0,0,0,0,1,0
"739","compliance",0,0,0,0,1,0
"740","condoleezza",0,0,0,0,1,0
"741","confederacy",0,0,0,0,1,0
"742","confiscating",0,0,0,0,1,0
"743","confronting",0,0,0,0,1,0
"744","confuse",0,0,0,0,1,0
"745","conger",0,0,0,0,1,0
"746","contaminated",0,0,0,0,1,0
"747","contradictory",0,0,0,0,1,0
"748","controller",0,0,0,0,1,0
"749","controversyabout",0,0,0,0,1,0
"750","corrine",0,0,0,0,1,0
"751","corvalli",0,0,0,0,1,0
"752","covert",0,0,0,0,1,0
"753","crazy",0,0,0,0,1,0
"754","creatingpost",0,0,0,0,1,0
"755","criticized",0,0,0,0,1,0
"756","crooked",0,0,0,0,1,0
"757","cruzsaid",0,0,0,0,1,0
"758","d.c.citycouncilpasseda",0,0,0,0,1,0
