"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"348","hundred",8,6,12,6,1,5
"349","idea",8,7,5,3,1,2
"350","isi",8,12,7,4,4,4
"351","jim",8,8,6,2,1,5
"352","joe",8,5,9,5,3,3
"353","kill",8,4,7,2,5,5
"354","left",8,11,10,6,4,5
"355","marco",8,3,7,8,4,8
"356","mark",8,2,4,4,3,2
"357","marriage",8,9,5,12,2,8
"358","mayor",8,11,18,6,6,9
"359","millionaire",8,3,11,6,2,4
"360","old",8,9,11,4,3,6
"361","opposed",8,7,11,5,0,8
"362","pas",8,5,5,4,2,2
"363","place",8,9,12,7,7,3
"364","recent",8,10,9,15,7,2
"365","report",8,9,14,8,9,4
"366","require",8,11,7,3,5,4
"367","rob",8,4,3,3,2,0
"368","sale",8,7,12,12,5,8
"369","saving",8,5,10,3,1,5
"370","sector",8,9,24,15,4,15
"371","see",8,10,8,12,1,5
"372","stand",8,5,7,1,3,3
"373","supreme",8,15,6,6,4,14
"374","taken",8,3,8,8,1,8
"375","tom",8,7,3,1,4,2
"376","trade",8,13,15,8,6,7
"377","w",8,7,6,8,1,5
"378","water",8,8,9,14,3,11
"379","week",8,9,14,12,5,14
"380","whether",8,22,7,9,3,4
"381","according",7,7,9,8,4,6
"382","arizona",7,8,8,5,3,4
"383","bargaining",7,3,3,2,2,3
"384","behind",7,6,4,7,1,7
"385","bipartisan",7,3,4,7,1,9
"386","call",7,7,9,4,4,5
"387","car",7,7,9,7,8,6
"388","charge",7,10,9,3,5,5
"389","charlie",7,4,6,5,3,6
"390","common",7,5,8,6,4,1
"391","current",7,11,8,4,4,7
"392","death",7,3,9,8,4,17
"393","deciding",7,5,0,0,0,0
"394","deduction",7,1,1,1,2,2
"395","different",7,3,2,3,1,10
"396","doctor",7,14,1,5,4,7
"397","drilling",7,2,8,5,2,9
"398","email",7,7,4,5,1,1
"399","failed",7,7,7,7,2,5
"400","fee",7,3,5,3,5,4
"401","feingold",7,5,2,1,0,3
"402","forced",7,7,6,4,3,3
"403","former",7,8,13,4,5,8
"404","friend",7,3,0,3,2,1
"405","goe",7,5,6,5,1,2
"406","good",7,5,10,2,5,4
"407","held",7,1,4,4,1,3
"408","helped",7,6,13,8,2,4
"409","hispanic",7,3,9,5,0,10
"410","hospital",7,4,5,7,0,5
"411","island",7,14,15,18,7,23
"412","january",7,2,4,2,4,0
"413","kind",7,4,3,6,2,3
"414","large",7,2,6,5,2,1
"415","led",7,7,9,6,4,8
"416","live",7,9,13,10,3,13
"417","major",7,6,7,21,1,7
"418","market",7,5,6,6,2,5
"419","medical",7,4,14,13,3,3
"420","milwaukee",7,18,14,13,5,10
"421","order",7,5,6,4,6,4
"422","paying",7,7,7,7,2,11
"423","pension",7,10,10,9,1,5
"424","personal",7,6,4,6,2,6
"425","point",7,8,11,10,0,6
"426","police",7,8,6,10,2,12
"427","policy",7,6,10,1,4,6
"428","politician",7,7,2,6,2,4
"429","poverty",7,4,13,20,0,5
"430","premium",7,6,8,5,2,2
"431","profit",7,5,8,5,4,5
"432","race",7,4,4,6,2,8
"433","recall",7,3,2,0,1,5
"434","rhode",7,12,17,19,6,21
"435","rise",7,3,3,5,1,5
"436","running",7,11,7,9,3,7
"437","saved",7,4,4,7,1,5
"438","second",7,17,12,19,3,9
"439","small",7,20,5,7,4,11
"440","teacher",7,15,13,12,1,7
"441","team",7,4,1,2,6,5
"442","thousand",7,8,17,5,7,8
"443","using",7,5,6,2,1,3
"444","violent",7,5,5,4,4,3
"445","weapon",7,10,7,10,3,9
"446","yet",7,2,5,4,3,4
"447","zero",7,5,6,6,6,9
"448","action",6,4,8,10,3,5
"449","agreed",6,2,0,1,0,1
"450","agreement",6,4,8,9,3,6
"451","allowed",6,7,13,11,1,7
"452","among",6,7,22,8,2,12
"453","amount",6,3,14,10,0,4
"454","bailout",6,2,9,2,0,2
"455","became",6,2,10,11,1,7
"456","better",6,5,9,4,3,8
"457","biden",6,2,4,2,1,1
"458","bring",6,6,12,6,2,4
"459","businesse",6,22,10,16,4,10
"460","career",6,3,7,5,0,1
"461","carolina",6,4,4,8,1,2
"462","carry",6,5,3,3,0,2
"463","cast",6,4,1,3,0,1
"464","cause",6,6,4,2,2,4
"465","cent",6,7,2,9,2,8
"466","center",6,4,6,3,3,4
"467","citizen",6,17,8,18,8,8
"468","community",6,4,4,5,2,8
"469","contract",6,2,3,5,0,2
"470","core",6,6,3,5,1,0
"471","cover",6,3,2,2,1,3
"472","creation",6,6,15,5,3,2
"473","cruz",6,5,3,2,6,4
"474","currently",6,3,6,8,1,4
"475","decade",6,5,17,20,1,13
"476","decision",6,9,7,3,2,2
"477","development",6,5,5,4,2,2
"478","doubled",6,5,10,6,4,10
"479","drop",6,5,7,2,1,2
"480","else",6,1,4,5,0,3
"481","executive",6,8,6,11,5,6
"482","farm",6,2,1,5,4,5
"483","fewer",6,6,6,6,0,4
"484","fought",6,2,3,2,0,3
"485","funded",6,9,8,5,4,4
"486","getting",6,8,8,9,2,7
"487","given",6,4,10,10,6,3
"488","gone",6,6,20,8,1,8
"489","gotten",6,5,2,3,1,2
"490","hand",6,5,5,2,1,4
"491","he",6,5,13,4,3,5
"492","hike",6,5,2,3,3,1
"493","huge",6,1,5,3,2,1
"494","industry",6,8,8,12,2,7
"495","interest",6,8,10,8,2,6
"496","issue",6,6,11,9,2,8
"497","jeb",6,2,0,9,0,2
"498","jersey",6,17,9,16,2,18
"499","labor",6,9,2,8,1,4
"500","lake",6,4,2,4,2,1
"501","least",6,6,13,9,1,7
"502","legal",6,6,11,8,0,9
"503","legislature",6,11,6,6,1,12
"504","let",6,7,9,5,7,4
"505","liberal",6,6,8,1,3,1
"506","life",6,8,16,12,8,5
"507","likely",6,5,7,8,3,3
"508","list",6,2,4,2,1,3
"509","lobbyist",6,4,10,6,3,11
"510","long",6,7,7,5,4,4
"511","look",6,8,10,7,4,5
"512","lose",6,10,9,5,6,3
"513","lot",6,5,10,8,3,8
"514","lowest",6,8,21,24,3,13
"515","marijuana",6,6,11,9,0,7
"516","massachusett",6,8,12,11,6,10
"517","massive",6,4,7,0,1,1
"518","move",6,2,2,3,1,4
"519","murphy",6,4,0,2,1,0
"520","muslim",6,12,1,5,14,4
"521","offender",6,1,2,2,0,1
"522","ohio",6,17,23,26,14,22
"523","open",6,2,3,4,2,4
"524","opponent",6,10,7,2,4,4
"525","outside",6,7,3,2,0,0
"526","patrick",6,4,2,2,3,2
"527","population",6,8,16,14,4,15
"528","portman",6,3,3,3,0,0
"529","presidential",6,11,5,6,3,11
"530","pro",6,4,8,7,0,3
"531","protect",6,7,7,3,1,1
"532","reduced",6,5,9,3,0,4
"533","reduction",6,1,4,5,1,4
"534","regulation",6,7,5,4,1,5
"535","repeal",6,4,1,4,0,2
"536","rus",6,5,2,1,0,2
"537","safety",6,3,5,4,1,0
"538","saudi",6,6,5,1,0,6
"539","saying",6,7,8,3,2,5
"540","shooting",6,5,11,2,4,2
"541","sink",6,2,3,5,0,0
"542","standard",6,3,10,6,0,2
"543","stay",6,2,8,2,2,2
"544","taking",6,3,10,12,1,3
"545","think",6,10,10,11,4,12
"546","total",6,5,9,9,2,9
"547","traffic",6,5,2,4,1,2
"548","troop",6,9,10,8,1,8
"549","voter",6,17,21,10,12,20
"550","way",6,8,13,5,4,8
"551","well",6,12,4,2,3,10
"552","youre",6,13,10,7,1,5
"553","added",5,4,8,8,2,9
"554","alone",5,7,8,4,2,4
"555","around",5,2,7,10,4,3
"556","atlanta",5,9,11,9,5,12
"557","book",5,2,2,1,5,5
"558","brown",5,7,9,6,7,5
"559","bureaucrat",5,7,1,2,3,1
"560","california",5,9,7,9,6,8
"561","cap",5,8,3,3,5,4
"562","check",5,4,14,15,4,12
"563","christian",5,10,2,1,2,1
"564","claim",5,7,5,3,3,11
"565","collective",5,3,2,2,3,3
"566","commission",5,11,1,2,0,3
"567","compared",5,3,2,5,3,4
"568","council",5,5,2,2,4,7
"569","crist",5,5,7,5,2,8
"570","either",5,2,3,3,3,4
"571","elected",5,5,12,7,3,12
"572","fact",5,10,15,5,7,13
"573","floridian",5,7,3,4,0,2
"574","food",5,4,10,14,10,10
"575","global",5,8,2,4,2,6
"576","great",5,6,7,9,4,9
"577","holding",5,3,1,1,3,0
"578","household",5,2,4,3,2,6
"579","human",5,2,5,7,4,2
"580","id",5,5,3,5,2,6
"581","include",5,10,13,4,5,2
"582","ive",5,11,5,6,5,4
"583","judge",5,6,5,4,0,6
"584","justice",5,6,3,4,4,5
"585","kid",5,11,16,7,2,13
"586","land",5,4,6,5,3,3
"587","loan",5,6,6,9,3,1
"588","longer",5,5,6,9,4,4
"589","low",5,4,12,10,1,5
"590","lower",5,6,14,13,1,7
"591","may",5,4,4,4,7,2
"592","mean",5,7,11,6,3,10
"593","measure",5,5,8,3,2,4
"594","minimum",5,9,14,22,1,9
"595","nancy",5,3,2,4,4,4
"596","nuclear",5,16,9,11,2,10
"597","officer",5,4,6,10,1,8
"598","organization",5,5,2,4,3,1
"599","pelosi",5,4,2,3,4,3
"600","product",5,2,5,8,1,8
"601","rank",5,4,10,9,0,7
"602","rape",5,4,15,7,6,3
"603","received",5,9,6,10,2,5
"604","research",5,6,3,11,0,0
"605","responsible",5,5,6,1,3,0
"606","result",5,9,13,10,2,2
"607","return",5,11,5,3,2,2
"608","rule",5,9,10,5,2,12
"609","russia",5,2,3,8,1,3
"610","send",5,4,5,4,3,5
"611","sent",5,11,5,3,4,13
"612","shut",5,2,8,1,3,2
"613","sign",5,6,6,3,5,1
"614","sold",5,1,3,4,3,2
"615","someone",5,0,3,4,1,6
"616","sponsored",5,5,1,3,5,4
"617","started",5,5,13,3,4,4
"618","ted",5,10,5,4,9,4
"619","theyre",5,8,12,14,4,5
"620","told",5,11,6,6,4,2
"621","treatment",5,5,1,1,3,1
"622","violence",5,3,2,10,2,11
"623","wanted",5,4,8,6,4,5
"624","wont",5,2,3,4,3,0
"625","acces",4,6,8,8,2,5
"626","ad",4,5,6,4,4,3
"627","adult",4,1,5,3,0,6
"628","african",4,5,9,7,5,15
"629","agenda",4,1,5,0,3,0
"630","alien",4,6,8,4,3,3
"631","also",4,6,6,11,2,10
"632","asked",4,8,7,5,1,5
"633","background",4,3,9,8,1,11
"634","bad",4,3,1,2,3,0
"635","balance",4,3,2,9,1,4
"636","barrett",4,2,2,1,3,1
"637","become",4,6,2,9,4,2
"638","best",4,6,7,9,0,8
"639","biggest",4,8,7,10,2,4
"640","build",4,8,5,6,1,4
"641","capital",4,9,3,4,2,2
"642","constitution",4,4,6,1,6,3
"643","corporate",4,5,4,10,2,8
"644","corporation",4,3,10,8,0,6
"645","countrie",4,3,21,19,2,10
"646","cutting",4,4,8,2,3,4
"647","double",4,7,8,9,1,4
"648","drug",4,13,12,15,1,9
"649","due",4,5,9,11,5,5
"650","earth",4,1,3,8,1,5
"651","estate",4,4,3,1,3,4
"652","everybody",4,9,2,2,1,2
"653","favor",4,7,3,6,3,1
"654","flip",4,1,4,3,1,6
"655","found",4,8,11,6,7,4
"656","full",4,3,11,6,3,9
"657","grant",4,2,3,8,1,4
"658","head",4,3,1,4,3,2
"659","illinoi",4,8,8,2,2,5
"660","international",4,7,5,4,4,1
"661","investment",4,5,8,2,1,3
"662","islamic",4,5,4,2,4,2
"663","light",4,5,3,1,4,4
"664","living",4,1,7,8,2,8
"665","man",4,9,6,8,6,8
"666","murder",4,5,9,5,1,4
"667","nine",4,4,2,8,1,6
"668","non",4,7,2,7,4,5
"669","person",4,10,10,17,5,8
"670","political",4,10,9,12,1,5
"671","prayer",4,3,1,0,3,1
"672","privatize",4,0,5,1,3,2
"673","problem",4,6,7,3,3,4
"674","protection",4,5,3,5,4,2
"675","providence",4,3,3,7,4,4
"676","quarter",4,6,8,8,0,3
"677","reason",4,3,6,5,4,0
"678","refugee",4,7,3,5,1,3
"679","refused",4,7,3,5,2,4
"680","released",4,7,8,3,5,2
"681","representative",4,7,2,5,0,12
"682","resident",4,7,6,5,5,11
"683","save",4,10,6,10,2,9
"684","secretary",4,14,7,10,3,6
"685","seen",4,9,10,14,1,2
"686","supporting",4,4,3,0,3,3
"687","tell",4,7,5,1,4,3
"688","test",4,7,4,6,1,4
"689","trying",4,10,7,4,4,3
"690","university",4,4,11,13,5,10
"691","virtually",4,3,1,3,1,6
"692","welfare",4,7,3,7,5,4
"693","wendy",4,1,1,0,3,0
"694","word",4,2,4,3,1,9
"695","worst",4,5,12,14,1,7
"696","young",4,7,14,9,2,6
"697","account",3,3,6,9,1,8
"698","afghanistan",3,4,8,7,0,6
"699","age",3,7,5,9,3,5
"700","agencie",3,4,3,2,1,7
"701","agency",3,4,2,3,3,1
"702","air",3,7,10,7,4,3
"703","amnesty",3,5,5,4,6,1
"704","another",3,4,7,2,4,5
"705","anti",3,4,6,2,3,2
"706","approximately",3,4,2,4,3,5
"707","area",3,9,5,4,2,4
"708","auto",3,3,7,5,1,6
"709","believe",3,13,7,8,3,8
"710","bridge",3,9,5,5,1,5
"711","cancer",3,3,5,7,4,2
"712","capitol",3,2,1,2,5,2
"713","changed",3,4,8,4,5,1
"714","chinese",3,0,4,4,3,0
"715","choice",3,3,10,3,5,3
"716","chri",3,11,12,9,1,3
"717","code",3,7,1,4,2,5
"718","coming",3,7,0,8,5,4
"719","committee",3,3,9,9,1,7
"720","continue",3,5,5,4,0,6
"721","contribution",3,14,6,4,1,7
"722","couple",3,3,3,8,2,5
"723","d",3,2,4,4,3,2
"724","dan",3,5,4,1,3,2
"725","earn",3,1,3,11,1,2
"726","effort",3,6,5,2,4,4
"727","entire",3,9,8,12,3,18
"728","epa",3,3,0,2,3,2
"729","experience",3,8,9,4,3,4
"730","financial",3,9,4,9,2,11
"731","fraud",3,5,7,6,6,7
"732","goal",3,1,2,4,3,0
"733","gop",3,8,9,6,1,4
"734","guy",3,2,4,1,3,2
"735","hasnt",3,7,4,3,2,3
"736","housing",3,2,9,5,1,0
"737","illegally",3,5,8,2,3,3
"738","independent",3,2,6,3,3,5
"739","jail",3,6,4,4,4,1
"740","joined",3,1,1,0,3,1
"741","loophole",3,1,5,5,0,8
"742","mile",3,4,7,2,1,6
"743","name",3,4,7,2,4,2
"744","owner",3,4,4,2,3,1
"745","position",3,9,5,4,0,8
"746","presidency",3,3,4,2,4,2
"747","previou",3,1,3,4,1,9
"748","probably",3,1,2,3,3,1
"749","promise",3,6,3,3,0,6
"750","provision",3,8,3,2,2,3
"751","rail",3,8,4,4,1,1
"752","rating",3,7,10,6,0,5
"753","receive",3,4,13,8,4,4
"754","retirement",3,5,3,5,3,3
"755","risk",3,4,4,4,5,2
"756","scheme",3,8,2,0,0,0
"757","session",3,3,3,4,2,7
"758","set",3,4,6,4,3,4
"759","sherrod",3,5,6,0,5,3
"760","size",3,2,6,4,4,9
"761","something",3,8,1,4,1,4
"762","stamp",3,2,5,8,5,6
"763","study",3,10,10,11,2,1
"764","surplu",3,5,8,8,0,0
"765","syria",3,8,5,4,3,3
"766","tea",3,2,2,2,4,1
"767","ten",3,4,7,3,3,9
"768","throughout",3,2,2,1,3,1
"769","tim",3,3,6,3,3,2
"770","true",3,10,2,10,3,7
"771","turn",3,5,2,11,0,2
"772","twice",3,6,8,9,2,9
"773","worked",3,11,4,7,2,3
"774","wrote",3,7,3,2,4,2
"775","acros",2,4,8,7,5,6
"776","ambassador",2,0,1,0,3,0
"777","announced",2,3,4,0,3,1
"778","annual",2,3,3,3,0,10
