"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"347","he",6,5,13,4,3,5
"348","hike",6,5,2,3,3,1
"349","huge",6,1,5,3,2,1
"350","issue",6,6,11,9,2,8
"351","jeb",6,2,0,9,0,2
"352","jersey",6,17,9,16,2,18
"353","labor",6,9,2,8,1,4
"354","lake",6,4,2,4,2,1
"355","legal",6,6,11,8,0,9
"356","legislature",6,11,6,6,1,12
"357","let",6,7,9,5,7,4
"358","liberal",6,6,8,1,3,1
"359","life",6,8,16,12,8,5
"360","list",6,2,4,2,1,3
"361","look",6,8,10,7,4,5
"362","lose",6,10,9,5,6,3
"363","lot",6,5,10,8,3,8
"364","lowest",6,8,21,24,3,13
"365","marijuana",6,6,11,9,0,7
"366","massive",6,4,7,0,1,1
"367","murphy",6,4,0,2,1,0
"368","muslim",6,12,1,5,14,4
"369","offender",6,1,2,2,0,1
"370","ohio",6,17,23,26,14,22
"371","opponent",6,10,7,2,4,4
"372","outside",6,7,3,2,0,0
"373","population",6,8,16,14,4,15
"374","portman",6,3,3,3,0,0
"375","presidential",6,11,5,6,3,11
"376","pro",6,4,8,7,0,3
"377","protect",6,7,7,3,1,1
"378","reduced",6,5,9,3,0,4
"379","reduction",6,1,4,5,1,4
"380","repeal",6,4,1,4,0,2
"381","rus",6,5,2,1,0,2
"382","safety",6,3,5,4,1,0
"383","saudi",6,6,5,1,0,6
"384","shooting",6,5,11,2,4,2
"385","sink",6,2,3,5,0,0
"386","standard",6,3,10,6,0,2
"387","taking",6,3,10,12,1,3
"388","traffic",6,5,2,4,1,2
"389","voter",6,17,21,10,12,20
"390","well",6,12,4,2,3,10
"391","ability",5,3,1,4,0,0
"392","additional",5,2,6,5,0,2
"393","alex",5,2,3,5,0,1
"394","approved",5,5,3,2,0,2
"395","arabia",5,5,2,1,0,5
"396","around",5,2,7,10,4,3
"397","attacked",5,2,2,1,1,2
"398","balanced",5,5,6,5,0,1
"399","book",5,2,2,1,5,5
"400","brother",5,2,3,3,1,0
"401","brown",5,7,9,6,7,5
"402","bureaucrat",5,7,1,2,3,1
"403","cap",5,8,3,3,5,4
"404","card",5,1,0,2,2,2
"405","check",5,4,14,15,4,12
"406","christian",5,10,2,1,2,1
"407","claim",5,7,5,3,3,11
"408","commission",5,11,1,2,0,3
"409","council",5,5,2,2,4,7
"410","cuccinelli",5,1,1,0,2,0
"411","delay",5,0,1,0,1,0
"412","easier",5,3,2,1,0,0
"413","either",5,2,3,3,3,4
"414","fact",5,10,15,5,7,13
"415","floridian",5,7,3,4,0,2
"416","food",5,4,10,14,10,10
"417","forcing",5,1,0,0,0,0
"418","global",5,8,2,4,2,6
"419","great",5,6,7,9,4,9
"420","gulf",5,1,6,2,2,0
"421","holding",5,3,1,1,3,0
"422","human",5,2,5,7,4,2
"423","id",5,5,3,5,2,6
"424","immediately",5,2,3,1,0,1
"425","include",5,10,13,4,5,2
"426","increasing",5,4,3,4,1,1
"427","key",5,0,2,0,1,3
"428","kid",5,11,16,7,2,13
"429","land",5,4,6,5,3,3
"430","lane",5,1,1,2,1,1
"431","low",5,4,12,10,1,5
"432","lower",5,6,14,13,1,7
"433","may",5,4,4,4,7,2
"434","mean",5,7,11,6,3,10
"435","mike",5,1,5,7,2,2
"436","minimum",5,9,14,22,1,9
"437","missouri",5,0,5,1,1,3
"438","modern",5,2,1,3,2,1
"439","mother",5,2,4,1,1,0
"440","nafta",5,3,2,0,0,0
"441","nelson",5,3,2,0,1,3
"442","nuclear",5,16,9,11,2,10
"443","nursing",5,2,2,2,0,0
"444","organization",5,5,2,4,3,1
"445","package",5,2,4,2,0,1
"446","pelosi",5,4,2,3,4,3
"447","product",5,2,5,8,1,8
"448","rank",5,4,10,9,0,7
"449","rape",5,4,15,7,6,3
"450","research",5,6,3,11,0,0
"451","responsible",5,5,6,1,3,0
"452","result",5,9,13,10,2,2
"453","return",5,11,5,3,2,2
"454","rule",5,9,10,5,2,12
"455","russia",5,2,3,8,1,3
"456","sent",5,11,5,3,4,13
"457","served",5,5,1,2,0,5
"458","sign",5,6,6,3,5,1
"459","sold",5,1,3,4,3,2
"460","someone",5,0,3,4,1,6
"461","sponsored",5,5,1,3,5,4
"462","started",5,5,13,3,4,4
"463","ted",5,10,5,4,9,4
"464","terrorism",5,2,1,3,1,5
"465","told",5,11,6,6,4,2
"466","treatment",5,5,1,1,3,1
"467","violence",5,3,2,10,2,11
"468","wont",5,2,3,4,3,0
"469","ad",4,5,6,4,4,3
"470","add",4,2,6,3,1,3
"471","adult",4,1,5,3,0,6
"472","african",4,5,9,7,5,15
"473","agenda",4,1,5,0,3,0
"474","agent",4,2,4,0,0,1
"475","along",4,4,1,2,1,0
"476","also",4,6,6,11,2,10
"477","arkansa",4,1,1,1,1,1
"478","background",4,3,9,8,1,11
"479","bad",4,3,1,2,3,0
"480","baldwin",4,4,1,4,0,0
"481","barrett",4,2,2,1,3,1
"482","become",4,6,2,9,4,2
"483","betty",4,2,0,0,1,0
"484","bp",4,0,4,3,1,0
"485","bruce",4,1,3,2,0,0
"486","build",4,8,5,6,1,4
"487","burke",4,3,0,2,0,1
"488","canada",4,0,2,1,0,1
"489","constitution",4,4,6,1,6,3
"490","constitutional",4,2,2,1,1,5
"491","corporation",4,3,10,8,0,6
"492","couldnt",4,5,2,6,0,2
"493","countrie",4,3,21,19,2,10
"494","davi",4,1,1,0,2,0
"495","disabled",4,1,0,3,1,0
"496","discrimination",4,4,0,1,0,1
"497","door",4,1,1,0,1,1
"498","drug",4,13,12,15,1,9
"499","due",4,5,9,11,5,5
"500","everybody",4,9,2,2,1,2
"501","facing",4,1,1,3,0,0
"502","faith",4,0,1,1,0,0
"503","father",4,0,4,0,2,2
"504","felon",4,4,1,4,0,0
"505","fix",4,4,2,2,1,0
"506","flip",4,1,4,3,1,6
"507","found",4,8,11,6,7,4
"508","full",4,3,11,6,3,9
"509","girl",4,4,5,2,0,0
"510","grant",4,2,3,8,1,4
"511","granted",4,1,0,0,0,2
"512","guard",4,4,2,5,0,1
"513","head",4,3,1,4,3,2
"514","international",4,7,5,4,4,1
"515","islamic",4,5,4,2,4,2
"516","jack",4,1,0,1,1,1
"517","jeff",4,5,3,2,0,2
"518","june",4,2,3,2,2,0
"519","k",4,4,7,4,1,1
"520","known",4,0,2,2,0,3
"521","living",4,1,7,8,2,8
"522","love",4,1,0,1,1,0
"523","management",4,3,0,2,2,1
"524","michigan",4,2,2,2,2,0
"525","nine",4,4,2,8,1,6
"526","non",4,7,2,7,4,5
"527","person",4,10,10,17,5,8
"528","popular",4,1,3,7,1,5
"529","prayer",4,3,1,0,3,1
"530","pre",4,2,4,4,1,2
"531","privatize",4,0,5,1,3,2
"532","providence",4,3,3,7,4,4
"533","reason",4,3,6,5,4,0
"534","release",4,2,2,1,1,1
"535","released",4,7,8,3,5,2
"536","religiou",4,1,3,0,2,3
"537","representative",4,7,2,5,0,12
"538","resident",4,7,6,5,5,11
"539","respect",4,0,1,1,0,0
"540","road",4,5,1,5,1,5
"541","ruled",4,0,2,0,0,1
"542","russian",4,0,1,2,1,1
"543","safe",4,0,3,2,1,2
"544","sandy",4,1,0,1,0,4
"545","secretary",4,14,7,10,3,6
"546","seen",4,9,10,14,1,2
"547","sexual",4,4,5,2,1,1
"548","shot",4,2,4,6,0,1
"549","solution",4,1,1,2,1,4
"550","start",4,2,6,6,1,3
"551","step",4,3,4,4,0,0
"552","studie",4,5,3,3,0,0
"553","supply",4,1,1,4,0,1
"554","supporting",4,4,3,0,3,3
"555","sutton",4,1,0,0,1,0
"556","tammy",4,4,1,4,0,0
"557","target",4,2,1,0,0,1
"558","tell",4,7,5,1,4,3
"559","threat",4,6,2,2,2,1
"560","tonight",4,1,0,0,0,0
"561","tough",4,0,1,1,0,4
"562","trafficking",4,1,0,3,1,0
"563","trying",4,10,7,4,4,3
"564","typical",4,0,2,3,1,3
"565","university",4,4,11,13,5,10
"566","uranium",4,0,0,0,1,0
"567","virtually",4,3,1,3,1,6
"568","wendy",4,1,1,0,3,0
"569","west",4,5,6,5,0,2
"570","word",4,2,4,3,1,9
"571","workforce",4,1,7,3,0,1
"572","worst",4,5,12,14,1,7
"573","wouldnt",4,1,1,0,2,2
"574","young",4,7,14,9,2,6
"575","acting",3,1,1,0,0,0
"576","addres",3,3,1,7,0,4
"577","addressed",3,0,0,0,0,0
"578","afghanistan",3,4,8,7,0,6
"579","age",3,7,5,9,3,5
"580","agencie",3,4,3,2,1,7
"581","amnesty",3,5,5,4,6,1
"582","ann",3,0,1,1,0,0
"583","another",3,4,7,2,4,5
"584","anti",3,4,6,2,3,2
"585","arab",3,2,1,1,0,0
"586","available",3,5,3,1,0,1
"587","baby",3,4,0,0,2,3
"588","bankruptcy",3,1,0,1,0,2
"589","barrel",3,1,0,3,1,3
"590","beating",3,1,0,0,1,0
"591","belief",3,0,3,0,2,1
"592","believe",3,13,7,8,3,8
"593","bid",3,0,1,0,0,0
"594","braley",3,0,1,1,0,0
"595","bureau",3,3,2,1,0,3
"596","capitol",3,2,1,2,5,2
"597","changed",3,4,8,4,5,1
"598","chinese",3,0,4,4,3,0
"599","choice",3,3,10,3,5,3
"600","chri",3,11,12,9,1,3
"601","clearly",3,1,2,1,2,0
"602","clinic",3,0,0,1,1,0
"603","code",3,7,1,4,2,5
"604","coffman",3,0,0,1,0,0
"605","coming",3,7,0,8,5,4
"606","committee",3,3,9,9,1,7
"607","conflict",3,1,0,3,0,1
"608","congressmen",3,0,1,2,0,1
"609","contribution",3,14,6,4,1,7
"610","cornille",3,1,0,0,1,0
"611","corridor",3,0,0,1,0,0
"612","d",3,2,4,4,3,2
"613","dan",3,5,4,1,3,2
"614","deer",3,1,0,0,1,1
"615","destroy",3,3,2,1,1,0
"616","doyle",3,1,0,1,0,0
"617","earn",3,1,3,11,1,2
"618","ebola",3,3,1,3,2,0
"619","elderly",3,0,2,0,0,3
"620","employment",3,3,1,3,0,2
"621","enacted",3,2,0,4,0,3
"622","entire",3,9,8,12,3,18
"623","epa",3,3,0,2,3,2
"624","example",3,0,2,1,0,1
"625","extreme",3,0,0,3,0,0
"626","eye",3,0,1,0,1,0
"627","fellow",3,0,1,0,1,4
"628","felony",3,3,1,2,0,0
"629","film",3,0,5,0,0,0
"630","financial",3,9,4,9,2,11
"631","fleet",3,0,0,0,0,0
"632","folk",3,2,7,4,0,3
"633","forest",3,1,1,0,0,0
"634","formed",3,0,1,0,0,0
"635","frank",3,2,2,1,2,0
"636","fraud",3,5,7,6,6,7
"637","funneled",3,0,1,0,0,0
"638","goal",3,1,2,4,3,0
"639","gonna",3,0,0,0,0,0
"640","graduate",3,3,6,6,0,2
"641","greg",3,1,5,3,1,0
"642","guinta",3,0,0,0,0,0
"643","harder",3,1,3,1,1,0
"644","historically",3,0,2,0,0,5
"645","hit",3,1,3,0,1,3
"646","hostage",3,0,2,0,1,0
"647","housing",3,2,9,5,1,0
"648","hurricane",3,3,0,2,0,1
"649","incest",3,0,1,4,2,2
"650","influence",3,1,4,0,0,0
"651","input",3,1,0,0,0,0
"652","insider",3,0,0,1,0,1
"653","institution",3,1,1,4,2,3
"654","introduced",3,0,0,2,1,2
"655","issued",3,1,6,3,0,2
"656","jail",3,6,4,4,4,1
"657","joined",3,1,1,0,3,1
"658","kander",3,1,0,0,0,0
"659","killing",3,3,0,2,2,1
"660","king",3,3,4,2,2,2
"661","kitzhaber",3,1,1,0,0,0
"662","kuster",3,0,0,0,0,0
"663","loophole",3,1,5,5,0,8
"664","mandated",3,1,1,0,1,1
"665","march",3,0,0,2,0,2
"666","martin",3,3,0,0,2,1
"667","marwig",3,0,0,0,0,0
"668","mention",3,1,1,0,0,1
"669","michael",3,4,3,0,1,1
"670","name",3,4,7,2,4,2
"671","nra",3,1,2,5,1,4
"672","obrien",3,0,0,0,0,0
"673","offered",3,3,4,0,0,2
"674","online",3,1,1,6,1,1
"675","overall",3,1,3,0,1,3
"676","overhaul",3,1,0,0,0,0
"677","oversight",3,1,3,0,1,1
"678","owner",3,4,4,2,3,1
"679","paperwork",3,0,0,0,0,0
"680","passe",3,3,1,0,1,1
"681","pennsylvania",3,2,3,1,0,0
"682","perdue",3,0,3,3,0,0
"683","pick",3,3,1,0,1,0
"684","plu",3,2,2,3,2,0
"685","pres",3,1,1,4,2,3
"686","presidency",3,3,4,2,4,2
"687","previou",3,1,3,4,1,9
"688","privatization",3,1,1,0,0,0
"689","privatizing",3,1,2,0,0,0
"690","probably",3,1,2,3,3,1
"691","promise",3,6,3,3,0,6
"692","proven",3,1,0,1,0,0
"693","rail",3,8,4,4,1,1
"694","rather",3,2,1,0,1,0
"695","rating",3,7,10,6,0,5
"696","reality",3,1,2,0,0,0
"697","red",3,0,0,4,2,4
"698","regarding",3,0,0,0,1,0
"699","relocate",3,0,1,0,0,0
"700","repealed",3,1,1,1,0,0
"701","represent",3,3,3,3,2,2
"702","retiree",3,3,5,0,0,0
"703","robert",3,4,1,0,1,1
"704","romneycare",3,1,0,1,0,1
"705","roy",3,0,3,0,1,0
"706","scheme",3,8,2,0,0,0
"707","seeing",3,0,5,1,0,3
"708","selling",3,3,0,0,2,1
"709","sense",3,0,0,2,2,1
"710","sherrod",3,5,6,0,5,3
"711","simple",3,0,1,0,2,1
"712","simpson",3,0,0,0,1,0
"713","size",3,2,6,4,4,9
"714","something",3,8,1,4,1,4
"715","spike",3,0,0,0,0,0
"716","staffer",3,0,1,0,0,1
"717","stamp",3,2,5,8,5,6
"718","stephen",3,1,0,0,1,0
"719","study",3,10,10,11,2,1
"720","succeed",3,2,0,0,0,0
"721","succes",3,1,0,0,0,0
"722","supporter",3,5,2,2,0,0
"723","surplu",3,5,8,8,0,0
"724","tea",3,2,2,2,4,1
"725","temperature",3,1,0,0,0,1
"726","ten",3,4,7,3,3,9
"727","texan",3,2,0,6,1,3
"728","theyve",3,2,3,7,2,2
"729","though",3,1,5,4,2,2
"730","thought",3,1,2,2,2,0
"731","throughout",3,2,2,1,3,1
"732","tim",3,3,6,3,3,2
"733","treasury",3,2,0,0,0,2
"734","universitie",3,1,4,5,0,2
"735","va",3,3,0,2,2,0
"736","vacation",3,1,3,1,2,0
"737","vast",3,1,3,2,0,0
"738","view",3,3,0,1,0,1
"739","voucher",3,2,3,7,1,0
"740","warming",3,6,1,3,1,4
"741","warren",3,2,0,0,1,4
"742","webster",3,1,0,2,0,1
"743","whole",3,0,5,4,1,3
"744","worked",3,11,4,7,2,3
"745","wrote",3,7,3,2,4,2
"746","academy",2,0,0,1,0,0
"747","accountability",2,2,0,1,2,2
"748","achievement",2,0,0,3,1,0
"749","adding",2,0,1,4,0,1
"750","administrator",2,1,0,0,1,0
"751","admire",2,0,0,0,0,0
"752","adoption",2,1,2,0,0,0
"753","affect",2,1,1,1,0,5
"754","afraid",2,0,1,0,0,0
"755","al",2,1,7,3,2,3
"756","alaska",2,5,1,1,2,5
"757","algebra",2,0,0,0,0,0
"758","ambassador",2,0,1,0,3,0
"759","ammunition",2,2,1,0,0,0
"760","anchor",2,0,1,0,1,0
"761","announced",2,3,4,0,3,1
"762","annual",2,3,3,3,0,10
"763","apparently",2,2,0,2,0,0
"764","argued",2,0,1,0,0,1
"765","assaulted",2,0,0,0,1,0
"766","athlete",2,0,0,0,0,0
"767","atlantic",2,1,1,0,0,0
"768","attempt",2,0,1,0,2,1
"769","automatic",2,3,4,1,0,0
"770","backed",2,3,1,1,3,2
"771","bain",2,1,0,0,0,0
