"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"347","hispanic",7,3,9,5,0,10
"348","hospital",7,4,5,7,0,5
"349","island",7,14,15,18,7,23
"350","january",7,2,4,2,4,0
"351","kind",7,4,3,6,2,3
"352","large",7,2,6,5,2,1
"353","led",7,7,9,6,4,8
"354","live",7,9,13,10,3,13
"355","major",7,6,7,21,1,7
"356","medical",7,4,14,13,3,3
"357","milwaukee",7,18,14,13,5,10
"358","order",7,5,6,4,6,4
"359","paying",7,7,7,7,2,11
"360","pension",7,10,10,9,1,5
"361","personal",7,6,4,6,2,6
"362","point",7,8,11,10,0,6
"363","police",7,8,6,10,2,12
"364","policy",7,6,10,1,4,6
"365","politician",7,7,2,6,2,4
"366","poverty",7,4,13,20,0,5
"367","premium",7,6,8,5,2,2
"368","recall",7,3,2,0,1,5
"369","rhode",7,12,17,19,6,21
"370","rise",7,3,3,5,1,5
"371","second",7,17,12,19,3,9
"372","small",7,20,5,7,4,11
"373","teacher",7,15,13,12,1,7
"374","team",7,4,1,2,6,5
"375","thousand",7,8,17,5,7,8
"376","using",7,5,6,2,1,3
"377","violent",7,5,5,4,4,3
"378","yet",7,2,5,4,3,4
"379","zero",7,5,6,6,6,9
"380","action",6,4,8,10,3,5
"381","agreed",6,2,0,1,0,1
"382","allowed",6,7,13,11,1,7
"383","among",6,7,22,8,2,12
"384","amount",6,3,14,10,0,4
"385","bailout",6,2,9,2,0,2
"386","became",6,2,10,11,1,7
"387","better",6,5,9,4,3,8
"388","biden",6,2,4,2,1,1
"389","bring",6,6,12,6,2,4
"390","businesse",6,22,10,16,4,10
"391","career",6,3,7,5,0,1
"392","carolina",6,4,4,8,1,2
"393","carry",6,5,3,3,0,2
"394","cast",6,4,1,3,0,1
"395","cause",6,6,4,2,2,4
"396","cent",6,7,2,9,2,8
"397","community",6,4,4,5,2,8
"398","contract",6,2,3,5,0,2
"399","core",6,6,3,5,1,0
"400","creation",6,6,15,5,3,2
"401","cruz",6,5,3,2,6,4
"402","decade",6,5,17,20,1,13
"403","decision",6,9,7,3,2,2
"404","drop",6,5,7,2,1,2
"405","else",6,1,4,5,0,3
"406","farm",6,2,1,5,4,5
"407","fought",6,2,3,2,0,3
"408","given",6,4,10,10,6,3
"409","gone",6,6,20,8,1,8
"410","gotten",6,5,2,3,1,2
"411","hand",6,5,5,2,1,4
"412","he",6,5,13,4,3,5
"413","hike",6,5,2,3,3,1
"414","huge",6,1,5,3,2,1
"415","issue",6,6,11,9,2,8
"416","jeb",6,2,0,9,0,2
"417","jersey",6,17,9,16,2,18
"418","labor",6,9,2,8,1,4
"419","lake",6,4,2,4,2,1
"420","least",6,6,13,9,1,7
"421","legal",6,6,11,8,0,9
"422","legislature",6,11,6,6,1,12
"423","let",6,7,9,5,7,4
"424","liberal",6,6,8,1,3,1
"425","life",6,8,16,12,8,5
"426","list",6,2,4,2,1,3
"427","lobbyist",6,4,10,6,3,11
"428","look",6,8,10,7,4,5
"429","lose",6,10,9,5,6,3
"430","lot",6,5,10,8,3,8
"431","lowest",6,8,21,24,3,13
"432","marijuana",6,6,11,9,0,7
"433","massive",6,4,7,0,1,1
"434","murphy",6,4,0,2,1,0
"435","muslim",6,12,1,5,14,4
"436","offender",6,1,2,2,0,1
"437","ohio",6,17,23,26,14,22
"438","open",6,2,3,4,2,4
"439","opponent",6,10,7,2,4,4
"440","outside",6,7,3,2,0,0
"441","patrick",6,4,2,2,3,2
"442","population",6,8,16,14,4,15
"443","portman",6,3,3,3,0,0
"444","presidential",6,11,5,6,3,11
"445","pro",6,4,8,7,0,3
"446","protect",6,7,7,3,1,1
"447","reduced",6,5,9,3,0,4
"448","reduction",6,1,4,5,1,4
"449","repeal",6,4,1,4,0,2
"450","rus",6,5,2,1,0,2
"451","safety",6,3,5,4,1,0
"452","saudi",6,6,5,1,0,6
"453","saying",6,7,8,3,2,5
"454","shooting",6,5,11,2,4,2
"455","sink",6,2,3,5,0,0
"456","standard",6,3,10,6,0,2
"457","taking",6,3,10,12,1,3
"458","traffic",6,5,2,4,1,2
"459","voter",6,17,21,10,12,20
"460","way",6,8,13,5,4,8
"461","well",6,12,4,2,3,10
"462","ability",5,3,1,4,0,0
"463","alex",5,2,3,5,0,1
"464","approved",5,5,3,2,0,2
"465","arabia",5,5,2,1,0,5
"466","around",5,2,7,10,4,3
"467","atlanta",5,9,11,9,5,12
"468","attacked",5,2,2,1,1,2
"469","balanced",5,5,6,5,0,1
"470","book",5,2,2,1,5,5
"471","brown",5,7,9,6,7,5
"472","bureaucrat",5,7,1,2,3,1
"473","cap",5,8,3,3,5,4
"474","card",5,1,0,2,2,2
"475","check",5,4,14,15,4,12
"476","christian",5,10,2,1,2,1
"477","claim",5,7,5,3,3,11
"478","commission",5,11,1,2,0,3
"479","compared",5,3,2,5,3,4
"480","convicted",5,1,3,3,0,4
"481","council",5,5,2,2,4,7
"482","cuccinelli",5,1,1,0,2,0
"483","delay",5,0,1,0,1,0
"484","easier",5,3,2,1,0,0
"485","either",5,2,3,3,3,4
"486","elected",5,5,12,7,3,12
"487","everyone",5,2,2,4,1,2
"488","fact",5,10,15,5,7,13
"489","floridian",5,7,3,4,0,2
"490","food",5,4,10,14,10,10
"491","forcing",5,1,0,0,0,0
"492","global",5,8,2,4,2,6
"493","great",5,6,7,9,4,9
"494","gulf",5,1,6,2,2,0
"495","holding",5,3,1,1,3,0
"496","household",5,2,4,3,2,6
"497","human",5,2,5,7,4,2
"498","id",5,5,3,5,2,6
"499","immediately",5,2,3,1,0,1
"500","include",5,10,13,4,5,2
"501","increasing",5,4,3,4,1,1
"502","ive",5,11,5,6,5,4
"503","ken",5,2,1,0,2,1
"504","key",5,0,2,0,1,3
"505","kid",5,11,16,7,2,13
"506","land",5,4,6,5,3,3
"507","lane",5,1,1,2,1,1
"508","leadership",5,2,4,6,2,3
"509","limit",5,2,3,4,1,5
"510","loan",5,6,6,9,3,1
"511","low",5,4,12,10,1,5
"512","lower",5,6,14,13,1,7
"513","mary",5,3,0,2,2,3
"514","may",5,4,4,4,7,2
"515","mean",5,7,11,6,3,10
"516","mike",5,1,5,7,2,2
"517","minimum",5,9,14,22,1,9
"518","missouri",5,0,5,1,1,3
"519","modern",5,2,1,3,2,1
"520","mother",5,2,4,1,1,0
"521","nafta",5,3,2,0,0,0
"522","nancy",5,3,2,4,4,4
"523","nelson",5,3,2,0,1,3
"524","nuclear",5,16,9,11,2,10
"525","nursing",5,2,2,2,0,0
"526","organization",5,5,2,4,3,1
"527","package",5,2,4,2,0,1
"528","pelosi",5,4,2,3,4,3
"529","product",5,2,5,8,1,8
"530","rank",5,4,10,9,0,7
"531","rape",5,4,15,7,6,3
"532","research",5,6,3,11,0,0
"533","responsible",5,5,6,1,3,0
"534","result",5,9,13,10,2,2
"535","return",5,11,5,3,2,2
"536","rule",5,9,10,5,2,12
"537","russia",5,2,3,8,1,3
"538","sent",5,11,5,3,4,13
"539","served",5,5,1,2,0,5
"540","shut",5,2,8,1,3,2
"541","sign",5,6,6,3,5,1
"542","sold",5,1,3,4,3,2
"543","someone",5,0,3,4,1,6
"544","sponsored",5,5,1,3,5,4
"545","started",5,5,13,3,4,4
"546","ted",5,10,5,4,9,4
"547","terrorism",5,2,1,3,1,5
"548","told",5,11,6,6,4,2
"549","treatment",5,5,1,1,3,1
"550","violence",5,3,2,10,2,11
"551","watch",5,4,7,4,1,1
"552","win",5,2,4,3,1,3
"553","wont",5,2,3,4,3,0
"554","ad",4,5,6,4,4,3
"555","add",4,2,6,3,1,3
"556","adult",4,1,5,3,0,6
"557","african",4,5,9,7,5,15
"558","agenda",4,1,5,0,3,0
"559","agent",4,2,4,0,0,1
"560","along",4,4,1,2,1,0
"561","also",4,6,6,11,2,10
"562","anybody",4,5,3,5,2,1
"563","arent",4,2,2,2,1,1
"564","arkansa",4,1,1,1,1,1
"565","arrested",4,2,1,2,0,2
"566","background",4,3,9,8,1,11
"567","bad",4,3,1,2,3,0
"568","balance",4,3,2,9,1,4
"569","baldwin",4,4,1,4,0,0
"570","barrett",4,2,2,1,3,1
"571","become",4,6,2,9,4,2
"572","beginning",4,2,1,4,1,2
"573","betty",4,2,0,0,1,0
"574","biggest",4,8,7,10,2,4
"575","bp",4,0,4,3,1,0
"576","bruce",4,1,3,2,0,0
"577","build",4,8,5,6,1,4
"578","burke",4,3,0,2,0,1
"579","canada",4,0,2,1,0,1
"580","capital",4,9,3,4,2,2
"581","closed",4,4,3,0,2,1
"582","coast",4,5,5,4,1,1
"583","completely",4,2,3,1,1,1
"584","constitution",4,4,6,1,6,3
"585","constitutional",4,2,2,1,1,5
"586","corporation",4,3,10,8,0,6
"587","couldnt",4,5,2,6,0,2
"588","countrie",4,3,21,19,2,10
"589","crisi",4,1,7,5,1,4
"590","cutting",4,4,8,2,3,4
"591","davi",4,1,1,0,2,0
"592","disabled",4,1,0,3,1,0
"593","discrimination",4,4,0,1,0,1
"594","door",4,1,1,0,1,1
"595","driver",4,4,4,4,2,2
"596","drug",4,13,12,15,1,9
"597","due",4,5,9,11,5,5
"598","earth",4,1,3,8,1,5
"599","estate",4,4,3,1,3,4
"600","everybody",4,9,2,2,1,2
"601","exist",4,2,1,3,0,3
"602","facing",4,1,1,3,0,0
"603","faith",4,0,1,1,0,0
"604","father",4,0,4,0,2,2
"605","favor",4,7,3,6,3,1
"606","felon",4,4,1,4,0,0
"607","fix",4,4,2,2,1,0
"608","flip",4,1,4,3,1,6
"609","found",4,8,11,6,7,4
"610","full",4,3,11,6,3,9
"611","grant",4,2,3,8,1,4
"612","granted",4,1,0,0,0,2
"613","growing",4,3,4,7,0,4
"614","guard",4,4,2,5,0,1
"615","head",4,3,1,4,3,2
"616","illinoi",4,8,8,2,2,5
"617","instead",4,3,3,1,2,3
"618","international",4,7,5,4,4,1
"619","investment",4,5,8,2,1,3
"620","islamic",4,5,4,2,4,2
"621","jack",4,1,0,1,1,1
"622","jeff",4,5,3,2,0,2
"623","june",4,2,3,2,2,0
"624","k",4,4,7,4,1,1
"625","keystone",4,4,2,1,1,3
"626","known",4,0,2,2,0,3
"627","light",4,5,3,1,4,4
"628","living",4,1,7,8,2,8
"629","love",4,1,0,1,1,0
"630","man",4,9,6,8,6,8
"631","management",4,3,0,2,2,1
"632","michigan",4,2,2,2,2,0
"633","murder",4,5,9,5,1,4
"634","nine",4,4,2,8,1,6
"635","non",4,7,2,7,4,5
"636","person",4,10,10,17,5,8
"637","popular",4,1,3,7,1,5
"638","prayer",4,3,1,0,3,1
"639","pre",4,2,4,4,1,2
"640","privatize",4,0,5,1,3,2
"641","providence",4,3,3,7,4,4
"642","release",4,2,2,1,1,1
"643","released",4,7,8,3,5,2
"644","religiou",4,1,3,0,2,3
"645","representative",4,7,2,5,0,12
"646","resident",4,7,6,5,5,11
"647","respect",4,0,1,1,0,0
"648","road",4,5,1,5,1,5
"649","ruled",4,0,2,0,0,1
"650","russian",4,0,1,2,1,1
"651","safe",4,0,3,2,1,2
"652","sandy",4,1,0,1,0,4
"653","secretary",4,14,7,10,3,6
"654","seen",4,9,10,14,1,2
"655","sexual",4,4,5,2,1,1
"656","shot",4,2,4,6,0,1
"657","solution",4,1,1,2,1,4
"658","start",4,2,6,6,1,3
"659","step",4,3,4,4,0,0
"660","supply",4,1,1,4,0,1
"661","sutton",4,1,0,0,1,0
"662","tammy",4,4,1,4,0,0
"663","target",4,2,1,0,0,1
"664","tell",4,7,5,1,4,3
"665","threat",4,6,2,2,2,1
"666","tonight",4,1,0,0,0,0
"667","tough",4,0,1,1,0,4
"668","town",4,4,4,2,2,3
"669","trafficking",4,1,0,3,1,0
"670","trying",4,10,7,4,4,3
"671","university",4,4,11,13,5,10
"672","uranium",4,0,0,0,1,0
"673","value",4,1,2,2,2,3
"674","video",4,2,2,1,2,2
"675","virtually",4,3,1,3,1,6
"676","welfare",4,7,3,7,5,4
"677","wendy",4,1,1,0,3,0
"678","west",4,5,6,5,0,2
"679","word",4,2,4,3,1,9
"680","workforce",4,1,7,3,0,1
"681","worst",4,5,12,14,1,7
"682","wouldnt",4,1,1,0,2,2
"683","young",4,7,14,9,2,6
"684","account",3,3,6,9,1,8
"685","acting",3,1,1,0,0,0
"686","addres",3,3,1,7,0,4
"687","age",3,7,5,9,3,5
"688","agencie",3,4,3,2,1,7
"689","amnesty",3,5,5,4,6,1
"690","ann",3,0,1,1,0,0
"691","another",3,4,7,2,4,5
"692","anti",3,4,6,2,3,2
"693","approximately",3,4,2,4,3,5
"694","arab",3,2,1,1,0,0
"695","area",3,9,5,4,2,4
"696","available",3,5,3,1,0,1
"697","baby",3,4,0,0,2,3
"698","bankruptcy",3,1,0,1,0,2
"699","beating",3,1,0,0,1,0
"700","belief",3,0,3,0,2,1
"701","believe",3,13,7,8,3,8
"702","bid",3,0,1,0,0,0
"703","bob",3,1,3,1,1,2
"704","borrow",3,1,0,0,0,0
"705","braley",3,0,1,1,0,0
"706","bureau",3,3,2,1,0,3
"707","capitol",3,2,1,2,5,2
"708","cash",3,5,4,2,1,2
"709","changed",3,4,8,4,5,1
"710","chinese",3,0,4,4,3,0
"711","choice",3,3,10,3,5,3
"712","chri",3,11,12,9,1,3
"713","clinic",3,0,0,1,1,0
"714","code",3,7,1,4,2,5
"715","coffman",3,0,0,1,0,0
"716","coming",3,7,0,8,5,4
"717","committee",3,3,9,9,1,7
"718","competitive",3,0,0,2,0,1
"719","conflict",3,1,0,3,0,1
"720","congressmen",3,0,1,2,0,1
"721","continue",3,5,5,4,0,6
"722","contribution",3,14,6,4,1,7
"723","cornille",3,1,0,0,1,0
"724","corridor",3,0,0,1,0,0
"725","costing",3,3,6,2,1,1
"726","couple",3,3,3,8,2,5
"727","d",3,2,4,4,3,2
"728","dan",3,5,4,1,3,2
"729","dead",3,1,1,4,1,3
"730","deer",3,1,0,0,1,1
"731","destroy",3,3,2,1,1,0
"732","direct",3,2,3,3,0,1
"733","doyle",3,1,0,1,0,0
"734","earn",3,1,3,11,1,2
"735","earning",3,4,1,4,0,5
"736","effort",3,6,5,2,4,4
"737","elderly",3,0,2,0,0,3
"738","employment",3,3,1,3,0,2
"739","endorsed",3,5,2,2,2,3
"740","entire",3,9,8,12,3,18
"741","epa",3,3,0,2,3,2
"742","event",3,2,2,3,2,0
"743","example",3,0,2,1,0,1
"744","experience",3,8,9,4,3,4
"745","extreme",3,0,0,3,0,0
"746","eye",3,0,1,0,1,0
"747","fellow",3,0,1,0,1,4
"748","film",3,0,5,0,0,0
"749","financial",3,9,4,9,2,11
"750","folk",3,2,7,4,0,3
"751","forest",3,1,1,0,0,0
"752","frank",3,2,2,1,2,0
"753","fraud",3,5,7,6,6,7
"754","funneled",3,0,1,0,0,0
"755","goal",3,1,2,4,3,0
"756","graduate",3,3,6,6,0,2
"757","greg",3,1,5,3,1,0
"758","guy",3,2,4,1,3,2
"759","heck",3,1,1,0,0,0
"760","historically",3,0,2,0,0,5
"761","hit",3,1,3,0,1,3
"762","hostage",3,0,2,0,1,0
"763","housing",3,2,9,5,1,0
"764","illegally",3,5,8,2,3,3
"765","independent",3,2,6,3,3,5
"766","influence",3,1,4,0,0,0
"767","input",3,1,0,0,0,0
"768","insider",3,0,0,1,0,1
"769","introduced",3,0,0,2,1,2
"770","issued",3,1,6,3,0,2
"771","jail",3,6,4,4,4,1
"772","joined",3,1,1,0,3,1
"773","kander",3,1,0,0,0,0
"774","king",3,3,4,2,2,2
"775","kitzhaber",3,1,1,0,0,0
